scenario_id,scenario_type,difficulty,risk_level,layout_type,success,termination_reason,collision_type,episode_reward,steps,navigation_time,path_length,direct_start_goal_distance,final_goal_distance,min_static_center_distance,min_static_clearance,min_dynamic_center_distance,min_dynamic_clearance,closest_dynamic_step,closest_dynamic_time,path_efficiency
37,crossing_up,standard,legacy_corridor,blocking,True,success,none,1009.1039304678495,150,30.0,87.3,81.19993247063817,2.539539423853182,7.766785395478421,2.766785395478421,11.459278638209556,7.459278638209556,63,12.600000000000001,0.930125228758742
38,crossing_up,standard,legacy_corridor,blocking,True,success,none,915.7262616285705,134,26.8,77.69999999999997,71.83195172884778,2.5006612561403965,6.165651838553707,1.165651838553707,13.849478079642525,9.849478079642525,76,15.200000000000001,0.9244781432284145
39,crossing_down,standard,legacy_corridor,blocking,False,static_collision_1,static_collision_1,-4.415213499669292,26,5.2,12.9,72.27882543304496,63.4998251604983,4.572186599377986,-0.42781340062201423,38.36974553063542,34.36974553063542,26,5.2,
40,crossing_down,standard,legacy_corridor,blocking,False,static_collision_2,static_collision_2,331.5988302026527,87,17.400000000000002,49.49999999999997,77.80402012326596,35.13375144680268,4.79784891987615,-0.2021510801238504,16.29034627409461,12.29034627409461,77,15.4,
41,crossing_up,standard,legacy_corridor,blocking,True,success,none,967.8676889888267,146,29.200000000000003,84.89999999999998,77.68313003086529,2.557162560399249,8.250701837893853,3.2507018378938533,5.914949820744588,1.9149498207445879,73,14.600000000000001,0.9149956422952333
42,crossing_down,standard,legacy_corridor,blocking,False,static_collision_2,static_collision_2,417.7859108483174,100,20.0,57.30000000000003,81.25345428873723,29.894405418639597,4.7510568049293695,-0.24894319507063045,11.197685951885756,7.197685951885756,80,16.0,
43,crossing_up,standard,legacy_corridor,blocking,False,static_collision_1,static_collision_1,153.4956520542625,59,11.8,32.69999999999999,76.85586108547378,52.1253803153986,4.660628684104255,-0.339371315895745,13.48634633254225,9.48634633254225,59,11.8,
44,crossing_up,standard,legacy_corridor,blocking,False,dynamic_collision,dynamic_collision,185.18811885906484,70,14.0,39.300000000000004,71.90141780522694,40.486042365165005,10.221839943410144,5.221839943410144,3.968017356022908,-0.03198264397709183,70,14.0,
45,crossing_up,standard,legacy_corridor,blocking,False,static_collision_2,static_collision_2,455.32387112275603,111,22.200000000000003,63.900000000000034,84.65234077676662,29.478446970687287,4.606867796916216,-0.39313220308378405,10.218212247731152,6.218212247731152,84,16.8,
46,crossing_up,standard,legacy_corridor,blocking,False,dynamic_collision,dynamic_collision,238.6110390488789,78,15.600000000000001,44.100000000000016,74.66908791143945,37.73790336389555,14.461299055652814,9.461299055652814,3.900190304043399,-0.09980969595660083,78,15.600000000000001,
47,crossing_down,standard,legacy_corridor,blocking,False,static_collision_1,static_collision_1,124.47800740017347,49,9.8,26.70000000000001,82.77880048993028,60.967024069781885,4.977859907795827,-0.022140092204172568,37.625826821207696,33.625826821207696,49,9.8,
48,crossing_up,standard,legacy_corridor,blocking,True,success,none,942.3487282318993,138,27.6,80.09999999999995,75.11695740160664,2.5163056751809596,10.7517310846266,5.7517310846266,5.73995111732729,1.7399511173272897,57,11.4,0.9377897303571372
49,crossing_up,standard,legacy_corridor,blocking,True,success,none,974.7296509865594,146,29.200000000000003,84.90000000000002,77.99771099706905,2.794745898413105,11.859774166753184,6.8597741667531835,9.624899669953363,5.624899669953363,72,14.4,0.9187009540290816
50,crossing_down,standard,legacy_corridor,blocking,False,static_collision_2,static_collision_2,479.56958082687083,110,22.0,63.30000000000001,79.3198671635692,21.72197172240989,4.564972795748804,-0.43502720425119623,12.043280683157636,8.043280683157636,92,18.400000000000002,
51,crossing_up,standard,legacy_corridor,blocking,False,static_collision_2,static_collision_2,378.718647690993,97,19.400000000000002,55.500000000000036,81.74642881217919,33.07760851974016,4.527919264468198,-0.47208073553180174,4.478731305110972,0.47873130511097184,70,14.0,
52,crossing_up,standard,legacy_corridor,blocking,True,success,none,957.5926593915323,142,28.400000000000002,82.50000000000013,76.37778264691069,2.908516707757472,11.93263379877093,6.9326337987709294,12.890343409520929,8.890343409520929,74,14.8,0.9257913048110372
53,crossing_up,standard,legacy_corridor,blocking,True,success,none,937.2054679540688,139,27.8,80.69999999999996,75.38059440721689,2.6896304499504167,5.102420016823552,0.10242001682355184,4.832275786678053,0.8322757866780526,76,15.200000000000001,0.9340841933979793
54,crossing_up,standard,legacy_corridor,blocking,True,success,none,959.9490347534282,142,28.400000000000002,82.50000000000003,76.63796728241346,2.933063807070629,11.013350116405233,6.013350116405233,8.249753080594827,4.249753080594827,85,17.0,0.9289450579686477
55,crossing_down,standard,legacy_corridor,blocking,True,success,none,992.1236041528616,142,28.400000000000002,82.49999999999997,79.61423081265026,2.5672431930437725,5.989081037042907,0.9890810370429071,7.950329182018024,3.9503291820180237,75,15.0,0.9650209795472763
56,crossing_up,standard,legacy_corridor,blocking,False,dynamic_collision,dynamic_collision,198.70801645953708,72,14.4,40.49999999999998,85.5372623129714,52.88389310264993,11.893983140930267,6.893983140930267,3.7095536713305544,-0.29044632866944564,72,14.4,
57,crossing_down,standard,legacy_corridor,blocking,False,static_collision_2,static_collision_2,380.7815708156206,92,18.400000000000002,52.50000000000003,79.78228496664843,32.167164417130934,4.9248436370391,-0.07515636296090022,13.343139384792472,9.343139384792472,72,14.4,
58,crossing_down,standard,legacy_corridor,blocking,True,success,none,959.3509656399555,139,27.8,80.70000000000006,76.10286638467669,2.4727698206810973,10.842494902458181,5.842494902458181,20.810282175386373,16.810282175386373,98,19.6,0.9430342798596857
59,crossing_down,standard,legacy_corridor,blocking,False,static_collision_2,static_collision_2,424.69024778992116,101,20.200000000000003,57.89999999999997,74.67806686253105,22.626225355806845,4.8650436115792575,-0.13495638842074253,9.546870299923642,5.546870299923642,72,14.4,
