scenario_type,scenario_count,success_count,success_rate,success_rate_wilson_95_low,success_rate_wilson_95_high,static_collision_count,dynamic_collision_count,average_path_length,successful_average_path_efficiency,average_navigation_time,average_min_static_clearance,average_min_dynamic_clearance
crossing_left,3,3,1.0,0.4385029682449546,1.0,0,0,78.29999999999995,0.9740931616918411,27.0,10.905325941170245,19.06070095182791
crossing_right,3,3,1.0,0.4385029682449546,1.0,0,0,78.50000000000001,0.969271618133645,27.066666666666666,6.69702764471504,14.493361636982982
head_on,3,3,1.0,0.4385029682449546,1.0,0,0,82.5,0.9523840844737906,28.400000000000002,14.838817730625024,8.47997046477514
overtaking,3,3,1.0,0.4385029682449546,1.0,0,0,78.7,0.9660723770168714,27.133333333333336,12.571358625271825,10.808651209117174
