scenario_id,scenario_type,success,reason,collision,steps,path_length,navigation_time,path_efficiency,min_static_clearance,min_dynamic_clearance,base_return,risk_return,training_return,full_speed_fraction_after_2s,clipped_mean_fraction,high_risk_mean_speed,risk_onset_step,braking_delay_seconds,risk_no_braking_response
0,head_on,True,success,False,137,79.49999999999997,27.400000000000002,0.9573303862735464,2.756298571142543,27.16796681609062,959.4203767706178,0.0,959.4203767706178,1.0,1.0,,,,False
1,head_on,True,success,False,136,78.9,27.200000000000003,0.9830061819889152,6.660296409185005,18.300011669432756,969.8651081967032,0.0,969.8651081967032,1.0,1.0,,,,False
2,head_on,False,static_collision_2,True,98,56.09999999999998,19.6,,-0.4567953215977809,27.839122113497414,400.463076272135,-3.8274019455762343,396.6356743265587,1.0,1.0,3.0,76.0,,True
3,head_on,True,success,False,136,78.89999999999999,27.200000000000003,0.9916604662558097,13.166881327704282,25.0942705798405,978.4117850705459,0.0,978.4117850705459,1.0,1.0,,,,False
4,head_on,True,success,False,140,81.29999999999998,28.0,0.9624671505517437,1.715824888968549,5.891722180411124,978.1508761468672,-1.2784867580542345,976.8723893888128,1.0,1.0,,,,False
5,head_on,True,success,False,138,80.09999999999998,27.6,0.9581298673822589,0.63506114417721,4.564244276533897,963.2199167775457,-12.677658655114485,950.5422581224309,1.0,1.0,3.0,85.0,,True
6,head_on,True,success,False,139,80.7,27.8,0.957389363835824,8.701263595880908,6.849303333211006,965.9028560173508,0.0,965.9028560173508,1.0,1.0,,,,False
7,head_on,True,success,False,143,83.10000000000005,28.6,0.963447280380167,20.266823411088964,6.493680484392408,995.7638135493603,0.0,995.7638135493603,1.0,1.0,,,,False
8,head_on,True,success,False,145,84.30000000000001,29.0,0.950110780677298,5.8145204074173495,7.699623112125103,999.6128804020568,0.0,999.6128804020568,1.0,1.0,,,,False
9,head_on,True,success,False,140,81.3,28.0,0.9571011858724361,6.6732710488500455,5.434730891564843,974.8700892483215,0.0,974.8700892483215,1.0,1.0,,,,False
10,head_on,False,static_collision_2,True,87,49.50000000000003,17.400000000000002,,-0.27973352034640975,21.383243925450774,369.307120700728,-3.2958577818461476,366.01126291888176,1.0,1.0,3.0,65.0,,True
11,head_on,True,success,False,144,83.70000000000003,28.8,0.9664216516381798,2.2056673499737407,4.547478966294271,1004.2149426520378,0.0,1004.2149426520378,1.0,1.0,,,,False
12,head_on,True,success,False,142,82.49999999999994,28.400000000000002,0.9565278283468162,1.2837612762617585,5.523511096642023,986.9427824988697,-4.651799014314216,982.2909834845552,1.0,1.0,3.0,75.0,,True
13,head_on,False,static_collision_2,True,100,57.300000000000004,20.0,,-0.13947798097725794,3.7519041884384876,425.2842380907096,-4.01845092308283,421.2657871676268,1.0,1.0,3.0,78.0,,True
14,head_on,False,static_collision_2,True,107,61.49999999999999,21.400000000000002,,-0.012385731790073962,6.397684764329075,463.6628843651178,-7.899356207355857,455.76352815776175,1.0,1.0,3.0,84.0,,True
15,head_on,True,success,False,134,77.69999999999996,26.8,0.9503249901644558,5.425748882566646,7.03756785021603,937.5461339285046,0.0,937.5461339285046,1.0,1.0,,,,False
16,head_on,True,success,False,133,77.10000000000005,26.6,0.9633830829105332,1.2393323696357035,5.721870160907445,936.9965805517463,-5.4860645484508055,931.5105160032955,1.0,1.0,,,,False
17,head_on,True,success,False,140,81.29999999999993,28.0,0.9540576623219887,22.61033769879798,2.608914992448553,970.7600756011167,0.0,970.7600756011167,1.0,1.0,,,,False
18,head_on,True,success,False,139,80.70000000000002,27.8,0.9560388499556596,2.8578911538740357,3.7238037831780124,969.6153616381705,0.0,969.6153616381705,1.0,1.0,,,,False
19,head_on,True,success,False,140,81.3,28.0,0.9578825554586988,2.110137601003177,6.834666979039962,976.2529361028429,0.0,976.2529361028429,1.0,1.0,,,,False
20,head_on,True,success,False,139,80.69999999999997,27.8,0.9454970901351143,3.9977741578206807,23.916693122623453,959.7695178460858,0.0,959.7695178460858,1.0,1.0,,,,False
21,head_on,True,success,False,138,80.10000000000002,27.6,0.9627843444928054,2.754301341167311,5.55199474838712,965.8836391200628,0.0,965.8836391200628,1.0,1.0,,,,False
22,head_on,True,success,False,133,77.09999999999998,26.6,0.9565362891007899,5.479074787002029,5.618254377778419,930.8850721441227,0.0,930.8850721441227,1.0,1.0,,,,False
23,head_on,False,static_collision_2,True,97,55.499999999999986,19.400000000000002,,-0.22154810060648167,4.6516549636182845,408.1749324028382,-5.706541607062742,402.46839079577546,1.0,1.0,3.0,75.0,,True
24,head_on,False,dynamic_collision,True,87,49.50000000000003,17.400000000000002,,15.152463841936129,-0.5976726309189866,298.7222658139374,-2.8141709659701224,295.9080948479673,1.0,1.0,3.0,66.0,,True
25,head_on,True,success,False,146,84.9000000000001,29.200000000000003,0.962595660459,0.9828041860843886,4.289573051607219,1011.6367700898438,-8.308381808349543,1003.3283882814942,1.0,1.0,3.0,105.0,,True
26,head_on,True,success,False,145,84.30000000000001,29.0,0.9628849490756881,3.631653942303613,5.85574639708428,1009.7248907158121,0.0,1009.7248907158121,1.0,1.0,,,,False
27,head_on,False,static_collision_2,True,102,58.499999999999986,20.400000000000002,,-0.2305971557032116,3.671930915330435,432.5326885918556,-6.506523925597818,426.02616466625784,1.0,1.0,3.0,79.0,,True
28,head_on,True,success,False,141,81.90000000000006,28.200000000000003,0.9517436759870259,5.382618738814424,5.311057022409971,978.3190256930601,0.0,978.3190256930601,1.0,1.0,,,,False
29,head_on,True,success,False,145,84.30000000000013,29.0,0.9389828348202339,4.081433733990753,23.849091397439157,987.6930140069363,0.0,987.6930140069363,1.0,1.0,,,,False
30,head_on,True,success,False,139,80.7,27.8,0.9435792563395219,5.157284672220026,24.300597663642012,957.8784480864133,0.0,957.8784480864133,1.0,1.0,,,,False
31,head_on,True,success,False,142,82.50000000000001,28.400000000000002,0.9520237304607326,1.5821183430620582,6.414294689485303,983.6275592606224,-2.2836812801193425,981.3438779805031,1.0,1.0,,,,False
32,head_on,True,success,False,146,84.89999999999999,29.200000000000003,0.9604188811706267,7.82278479425247,7.389516110906515,1013.7550738970314,0.0,1013.7550738970314,1.0,1.0,,,,False
33,head_on,True,success,False,140,81.29999999999991,28.0,0.9368819302269928,4.606261725725528,20.358512001316864,956.6501032670217,0.0,956.6501032670217,1.0,1.0,,,,False
34,head_on,True,success,False,139,80.70000000000002,27.8,0.9607606789587054,1.8531105200354414,6.017794564368375,969.309555707541,-0.4940211026139041,968.8155346049272,1.0,1.0,,,,False
35,head_on,True,success,False,138,80.10000000000001,27.6,0.9406808349753185,3.606340495731015,3.672784383424055,947.1039688463022,0.0,947.1039688463022,1.0,1.0,,,,False
36,head_on,False,static_collision_2,True,95,54.300000000000004,19.0,,-0.26609140438377743,20.908251796191067,413.09382988759427,-3.8680012244182205,409.22582866317606,1.0,1.0,3.0,73.0,,True
37,head_on,True,success,False,140,81.29999999999998,28.0,0.955706099837779,3.3329574274909373,5.282214504282354,971.698471776218,0.0,971.698471776218,1.0,1.0,,,,False
38,head_on,True,success,False,139,80.69999999999993,27.8,0.9470929522924159,7.476318824852791,8.033936474264861,957.9329879261993,0.0,957.9329879261993,1.0,1.0,,,,False
39,head_on,False,static_collision_2,True,91,51.90000000000002,18.2,,-0.4325804108004947,6.447110014350912,360.7750455461487,-4.2131122157256495,356.561933330423,1.0,1.0,3.0,69.0,,True
40,head_on,True,success,False,141,81.90000000000006,28.200000000000003,0.9645998455685894,4.339403355648772,4.050331591611894,988.1700853299042,0.0,988.1700853299042,1.0,1.0,,,,False
41,head_on,False,static_collision_2,True,97,55.50000000000002,19.400000000000002,,-0.31389609795137474,18.863800563748146,425.7051316573535,-4.680026096114549,421.0251055612391,1.0,1.0,3.0,75.0,,True
42,head_on,True,success,False,141,81.90000000000003,28.200000000000003,0.9549626873604317,19.17460410430941,5.560593734079854,978.0464500334677,0.0,978.0464500334677,1.0,1.0,,,,False
43,head_on,True,success,False,139,80.70000000000006,27.8,0.964575078408846,3.793607188135706,5.118175605329196,972.5984605617773,0.0,972.5984605617773,1.0,1.0,,,,False
44,head_on,True,success,False,131,75.89999999999995,26.200000000000003,0.9677067056183556,2.502173009742579,3.240119711639233,931.0982015492551,0.0,931.0982015492551,1.0,1.0,,,,False
45,head_on,False,static_collision_2,True,103,59.099999999999994,20.6,,-0.18675659722856075,24.797879150380687,455.26670665664756,-4.980202310400099,450.2865043462474,1.0,1.0,3.0,81.0,,True
46,head_on,True,success,False,146,84.89999999999995,29.200000000000003,0.9614622924580574,2.2540156414940373,5.0949689384694885,1013.2472748833176,0.0,1013.2472748833176,1.0,1.0,,,,False
47,head_on,True,success,False,137,79.50000000000001,27.400000000000002,0.9941029990323107,11.974983396314439,24.499252266913356,986.512449531565,0.0,986.512449531565,1.0,1.0,,,,False
48,head_on,True,success,False,137,79.49999999999997,27.400000000000002,0.9570406077231232,2.186856399352223,6.927907939720248,954.4911622356638,0.0,954.4911622356638,1.0,1.0,,,,False
49,head_on,True,success,False,147,85.50000000000003,29.400000000000002,0.9578513883274671,3.352072707824867,4.806112088715302,1013.8043434560927,0.0,1013.8043434560927,1.0,1.0,,,,False
50,head_on,True,success,False,143,83.10000000000004,28.6,0.96182175860689,1.5398221899645401,4.434090643126154,994.5392271115744,-4.415383894812483,990.1238432167621,1.0,1.0,3.0,30.0,,True
51,head_on,True,success,False,140,81.29999999999994,28.0,0.9670496656274408,5.886493425363611,8.482374750439325,981.4652988126528,0.0,981.4652988126528,1.0,1.0,,,,False
52,head_on,False,static_collision_2,True,94,53.700000000000024,18.8,,-0.182828500423601,7.994488035994356,376.62208792304085,-2.9491113676665437,373.6729765553743,1.0,1.0,3.0,73.0,,True
53,head_on,True,success,False,132,76.49999999999997,26.400000000000002,0.9938503259947558,13.025373120360204,17.42861127857573,954.7056789191981,0.0,954.7056789191981,1.0,1.0,,,,False
54,head_on,True,success,False,144,83.70000000000003,28.8,0.9581896052643688,0.4717889533203188,6.116785144846679,996.0672152757976,-13.978923941737184,982.08829133406,1.0,1.0,3.0,78.0,,True
55,head_on,True,success,False,136,78.89999999999995,27.200000000000003,0.9784356714335058,9.55703906945256,23.583187302178274,969.5049213258853,0.0,969.5049213258853,1.0,1.0,,,,False
56,head_on,True,success,False,143,83.10000000000002,28.6,0.9656237298843465,2.6464034206711418,22.863074323932093,995.2951129652338,0.0,995.2951129652338,1.0,1.0,,,,False
57,head_on,False,dynamic_collision,True,90,51.3,18.0,,21.995649749011644,-0.27501749169403045,314.1716396938082,-4.199886908041117,309.9717527857671,1.0,1.0,3.0,67.0,,True
58,head_on,True,success,False,134,77.69999999999999,26.8,0.9817475440814087,0.14460141251019554,24.855181065785736,955.7060930081138,-19.477252783559997,936.228840224554,1.0,1.0,3.0,71.0,,True
59,head_on,True,success,False,140,81.30000000000004,28.0,0.9559839264655393,8.170851350635948,22.87709329658301,974.3911191996763,0.0,974.3911191996763,1.0,1.0,,,,False
60,crossing_left,True,success,False,133,77.10000000000001,26.6,0.9678187313138834,3.205282141683613,7.623009959437685,940.552372542117,0.0,940.552372542117,1.0,1.0,,,,False
61,crossing_left,True,success,False,132,76.49999999999996,26.400000000000002,0.969353048674892,3.2736876787507843,7.773770479764282,939.6346781174079,0.0,939.6346781174079,1.0,1.0,,,,False
62,crossing_left,True,success,False,146,84.89999999999999,29.200000000000003,0.9700703234604622,3.6766024042149006,0.8343095729597421,1006.8355979449934,-9.709125639292125,997.1264723057013,1.0,1.0,3.0,32.0,,True
63,crossing_left,True,success,False,130,75.29999999999998,26.0,0.977138697653411,1.5445755571177475,26.819001425806007,930.734373956711,-2.605752495228015,928.128621461483,1.0,1.0,,,,False
64,crossing_left,True,success,False,138,80.1000000000001,27.6,0.9665713097272033,3.30873286038468,9.940978648537662,971.1609907421388,0.0,971.1609907421388,1.0,1.0,,,,False
65,crossing_left,True,success,False,138,80.10000000000008,27.6,0.9628972213670646,0.469846580594397,8.634968640563605,963.0254339319617,-15.0499543312878,947.9754796006739,1.0,1.0,3.0,22.0,,True
66,crossing_left,True,success,False,141,81.89999999999999,28.200000000000003,0.9680293420411906,2.584869622568955,10.283421924538343,988.7261125223429,0.0,988.7261125223429,1.0,1.0,,,,False
67,crossing_left,True,success,False,143,83.1,28.6,0.9659184715846502,3.004132596078856,11.285207899366325,1000.3118053304972,0.0,1000.3118053304972,1.0,1.0,,,,False
68,crossing_left,True,success,False,142,82.49999999999997,28.400000000000002,0.9893313686154933,7.218286414649173,24.24830101039192,1012.9370485904449,0.0,1012.9370485904449,1.0,1.0,,,,False
69,crossing_left,False,static_collision_1,True,44,23.700000000000006,8.8,,-0.03685991516612219,23.976005400768965,113.39788547575,-2.8479124285530784,110.54997304719694,1.0,1.0,3.0,23.0,,True
70,crossing_left,False,static_collision_1,True,44,23.699999999999992,8.8,,-0.32810821244776633,17.335987664959475,113.38000635072314,-3.828039226523587,109.55196712419956,1.0,1.0,3.0,22.0,,True
71,crossing_left,False,dynamic_collision,True,58,32.10000000000001,11.600000000000001,,0.7473677988176899,-0.10260126525269397,137.6470311110228,-15.694606796318507,121.9524243147043,1.0,1.0,3.0,27.0,,True
72,crossing_left,True,success,False,143,83.10000000000007,28.6,0.9640150886903415,3.528269243695851,7.755889798327544,999.585598299663,0.0,999.585598299663,1.0,1.0,,,,False
73,crossing_left,True,success,False,135,78.30000000000003,27.0,0.9715414274032338,3.1585366015063716,27.58067941656371,955.2047720260941,0.0,955.2047720260941,1.0,1.0,,,,False
74,crossing_left,False,static_collision_1,True,46,24.900000000000006,9.200000000000001,,-0.06001610303092253,17.04926593708481,124.32944295665011,-3.8570217302108016,120.4724212264393,1.0,1.0,3.0,25.0,,True
75,crossing_left,True,success,False,137,79.50000000000001,27.400000000000002,0.9699277702793788,0.3287841003071428,24.663039557626004,962.2913711118405,-15.72083738625096,946.5705337255894,1.0,1.0,3.0,70.0,,True
76,crossing_left,False,static_collision_1,True,48,26.1,9.600000000000001,,-0.3058468275501536,17.49689892884417,135.76349762494414,-5.082114417451097,130.68138320749304,1.0,1.0,3.0,26.0,,True
77,crossing_left,True,success,False,132,76.50000000000003,26.400000000000002,0.9907374260107261,9.350288728559809,23.74392380539619,953.7866769626555,0.0,953.7866769626555,1.0,1.0,,,,False
78,crossing_left,True,success,False,142,82.50000000000011,28.400000000000002,0.9731060922337527,10.02467210836606,7.7574044710046905,997.1712269908337,0.0,997.1712269908337,1.0,1.0,,,,False
79,crossing_left,True,success,False,134,77.70000000000005,26.8,0.9705358925189377,3.485517508273235,8.464818127657981,949.301644365944,0.0,949.301644365944,1.0,1.0,,,,False
80,crossing_left,True,success,False,136,78.89999999999996,27.200000000000003,0.9647399943267347,4.359393971863444,9.75318899931155,955.5141039921948,0.0,955.5141039921948,1.0,1.0,,,,False
81,crossing_left,True,success,False,138,80.10000000000001,27.6,0.9743728819687764,10.123235281586087,4.088779486443139,977.6949272306904,0.0,977.6949272306904,1.0,1.0,,,,False
