scenario_index,scenario_id,scenario_type,success,reason,collision,steps,path_length,navigation_time,path_efficiency,min_static_clearance,min_dynamic_clearance,base_return,full_speed_fraction_after_2s,near_upper_action_fraction_after_2s,high_risk_mean_speed,high_risk_braking_fraction,risk_onset_step,braking_delay_seconds,risk_no_braking_response,response_status,timeout_with_stagnation
0,0,head_on,True,success,False,143,83.10000000000002,28.6,0.969033205797408,1.0543705570725583,4.603641346670047,1002.8218157802135,1.0,1.0,3.0,0.0,28.0,,True,terminal_censored,False
1,1,head_on,False,static_collision_2,True,97,55.500000000000014,19.400000000000002,,-0.3823482643772289,2.8822433279860764,413.17622596162687,1.0,1.0,3.0,0.0,76.0,,True,terminal_censored,False
2,2,head_on,True,success,False,142,82.50000000000009,28.400000000000002,0.9800720457726906,1.5549808238552885,21.186312530903667,1006.7383716928339,1.0,1.0,,,,,False,no_risk,False
3,3,head_on,False,static_collision_2,True,103,59.09999999999998,20.6,,-0.09731014511184455,24.552541365973045,450.60606677353894,1.0,1.0,3.0,0.0,82.0,,True,terminal_censored,False
4,4,head_on,False,static_collision_2,True,88,50.10000000000004,17.6,,-0.06214215261909395,26.01643051304988,371.9550646647676,1.0,1.0,3.0,0.0,67.0,,True,terminal_censored,False
5,5,head_on,True,success,False,146,84.90000000000005,29.200000000000003,0.9737853753025731,5.430691042796889,18.98595533431362,1022.6663837201121,1.0,1.0,,,,,False,no_risk,False
6,6,head_on,True,success,False,138,80.09999999999997,27.6,0.9635501329910776,2.005050540796888,5.897943856092562,965.4490226642691,1.0,1.0,,,,,False,no_risk,False
7,7,head_on,True,success,False,148,86.1,29.6,0.9582541585870513,17.23811692687316,7.641495922217834,1020.7479747347064,1.0,1.0,,,,,False,no_risk,False
8,8,head_on,True,success,False,137,79.50000000000006,27.400000000000002,0.9564007218265269,2.9161082534035874,5.5989610801580785,959.0002131775649,1.0,1.0,,,,,False,no_risk,False
9,9,head_on,False,static_collision_1,True,46,24.90000000000002,9.200000000000001,,-0.3025573129543835,14.447343003526118,114.85999816614034,1.0,1.0,3.0,0.0,24.0,,True,terminal_censored,False
10,10,head_on,True,success,False,137,79.50000000000004,27.400000000000002,0.9679543522313205,6.079008086637568,22.020551408623533,968.5807632978834,1.0,1.0,,,,,False,no_risk,False
11,11,head_on,True,success,False,142,82.50000000000009,28.400000000000002,0.9786684037203269,4.4385260940369005,3.0096014349577374,1004.4126436550973,1.0,1.0,,,,,False,no_risk,False
12,12,head_on,True,success,False,135,78.30000000000001,27.0,0.9627976377816514,0.24238579800816762,2.9294886261878217,945.7037278826564,1.0,1.0,3.0,0.0,20.0,,True,terminal_censored,False
13,13,head_on,True,success,False,132,76.49999999999996,26.400000000000002,0.9494506570932778,4.413911517613396,6.062875150912856,924.0081871916548,1.0,1.0,,,,,False,no_risk,False
14,14,head_on,True,success,False,143,83.10000000000004,28.6,0.9708985401029735,3.3537571661769032,5.455828307403422,1004.3553110599526,1.0,1.0,,,,,False,no_risk,False
15,15,head_on,True,success,False,142,82.50000000000006,28.400000000000002,0.9563282159301587,1.428174480924092,5.973261427945996,983.1828212685739,1.0,1.0,,,,,False,no_risk,False
16,16,head_on,True,success,False,142,82.49999999999999,28.400000000000002,0.961823696296763,1.2409560595162663,5.688718946951493,990.7922652824915,1.0,1.0,,,,,False,no_risk,False
