scenario_type,scenario_count,success_count,success_rate,success_rate_wilson_95_low,success_rate_wilson_95_high,static_collision_count,dynamic_collision_count,average_path_length,successful_average_path_efficiency,average_navigation_time,average_min_static_clearance,average_min_dynamic_clearance
crossing_left,60,34,0.5666666666666667,0.44103438776125564,0.6842760319531324,26,0,61.92,0.9364382949177863,21.540000000000003,3.111232601486497,9.770689434824254
crossing_right,60,43,0.7166666666666667,0.5923271483560882,0.8149317157156729,9,8,67.29,0.9537028707852795,23.330000000000002,4.8951038732199255,12.987005058372812
head_on,60,46,0.7666666666666667,0.6456372962239805,0.8556043826335717,13,1,68.16000000000001,0.9519752996391508,23.62,4.047766353407802,13.39090606401311
overtaking,60,36,0.6,0.4736605349204075,0.7143050946511744,23,1,56.820000000000014,0.9528738457988601,19.84,4.322975656530063,11.671115808165638
