scenario_id,scenario_type,difficulty,risk_level,layout_type,success,termination_reason,collision_type,episode_reward,steps,navigation_time,path_length,direct_start_goal_distance,final_goal_distance,min_static_center_distance,min_static_clearance,min_dynamic_center_distance,min_dynamic_clearance,closest_dynamic_step,closest_dynamic_time,path_efficiency,mean_inference_ms,p95_inference_ms,total_heading_variation,full_speed_fraction
0,head_on,standard,conflict,two_sides,False,static_collision_1,static_collision_1,86.99492321967861,44,8.8,23.700000000000014,76.79934613645538,58.78141024581869,4.517025083653631,-0.482974916346369,15.10679974687842,11.10679974687842,44,8.8,,0.12230908958537674,0.14145000241114758,0.6008628886738632,0.7777777777777778
1,head_on,standard,conflict,mixed,True,success,none,978.9991621501212,142,28.400000000000002,82.50000000000004,78.36063074945744,2.7507145344453034,7.517792908151292,2.517792908151292,11.971321978376796,7.971321978376796,66,13.200000000000001,0.9498258272661503,0.13354506969130533,0.20408499840414146,1.3904172616704669,0.9300699300699301
2,head_on,standard,conflict,two_sides,False,static_collision_1,static_collision_1,127.79164628088394,52,10.4,28.499999999999996,78.6934274524181,56.56225867934387,4.603996138571812,-0.3960038614281878,21.280366908100493,17.280366908100493,52,10.4,,0.12310769167155601,0.14392999801202677,0.6511358999397164,0.8113207547169812
3,head_on,standard,conflict,mixed,True,success,none,966.0796636117408,139,27.8,80.69999999999997,77.29068194382502,2.935331757036898,6.4385626503978575,1.4385626503978575,9.964289539477768,5.964289539477768,52,10.4,0.9577531839383525,0.12016258991437315,0.16957999469013885,1.4972558961789486,0.9285714285714286
4,head_on,standard,conflict,mixed,True,success,none,989.8403888826839,145,29.0,84.30000000000007,79.13222430159,2.4231854133215602,11.579010511539993,6.579010511539993,10.875247921752555,6.875247921752555,68,13.600000000000001,0.9386977971718854,0.11656620622018417,0.13890000118408344,2.2182581522756926,0.9315068493150684
5,head_on,standard,conflict,mixed,True,success,none,980.5052319506126,142,28.400000000000002,82.5000000000001,78.41773888439567,2.592720985206322,6.280093284615332,1.2800932846153321,11.086705676456196,7.086705676456196,55,11.0,0.9505180470835828,0.1286528168351088,0.19540499124559568,1.317390686179333,0.9300699300699301
6,head_on,standard,conflict,two_sides,False,static_collision_1,static_collision_1,107.66726604112945,48,9.600000000000001,26.100000000000023,75.6974347830512,55.600537611003766,4.7881019128094,-0.21189808719060022,15.136437235225863,11.136437235225863,48,9.600000000000001,,0.1338708334515104,0.2238599961856379,0.656970042987192,0.7959183673469388
7,head_on,standard,conflict,mixed,True,success,none,941.7057389205238,135,27.0,78.30000000000003,74.60956088698177,2.75974299211583,6.897288448284555,1.897288448284555,10.153119078446624,6.153119078446624,54,10.8,0.9528679551338665,0.1239051847261618,0.15396000089822334,1.501904493340822,0.9264705882352942
8,head_on,standard,conflict,mixed,True,success,none,935.8748761382014,136,27.200000000000003,78.89999999999996,73.95371984636326,2.6862322325430927,7.32278164239299,2.3227816423929903,11.915283869289924,7.915283869289924,69,13.8,0.9373095037561887,0.11685588191646863,0.1344499905826524,1.4810767004310754,0.927007299270073
9,head_on,standard,receding,two_sides,False,static_collision_1,static_collision_1,131.53575774743558,51,10.200000000000001,27.899999999999995,81.340851175316,58.84257212846193,4.585303162221995,-0.41469683777800537,27.318069859414468,23.318069859414468,0,0.0,,0.1284254899741534,0.19885000074282289,0.594587099669832,0.8076923076923077
10,head_on,standard,time_separated,blocking,True,success,none,971.7943766393446,140,28.0,81.30000000000003,77.67305908338886,2.7936214194544173,9.688473235481187,4.688473235481187,30.35058016576616,26.35058016576616,39,7.800000000000001,0.9553881806074888,0.1143235712204062,0.12680500512942672,1.2779979075199828,0.9290780141843972
11,head_on,standard,conflict,two_sides,False,static_collision_1,static_collision_1,74.79402923053068,42,8.4,22.499999999999996,81.44587345857269,64.69011852906901,4.9526298867678005,-0.04737011323219953,15.042541791073232,11.042541791073232,42,8.4,,0.14575952324472988,0.2345949935261159,0.5826104097288514,0.7674418604651163
12,head_on,standard,time_separated,clear,True,success,none,937.9718569226952,136,27.200000000000003,78.89999999999995,74.42969432222651,2.952508629956895,9.311334623674588,4.311334623674588,31.747153552701004,27.747153552701004,87,17.400000000000002,0.9433421333615534,0.12365073502330821,0.17337499230052345,2.1633624940836405,0.927007299270073
13,head_on,standard,conflict,mixed,True,success,none,969.6101575190557,140,28.0,81.30000000000003,77.19881623791979,2.53780048601414,8.462952593240598,3.4629525932405976,11.080471170336727,7.080471170336727,61,12.200000000000001,0.9495549352757658,0.12677214233138198,0.18197500248788853,1.4035994982789626,0.9290780141843972
14,head_on,standard,receding,blocking,True,success,none,1020.7312559281338,146,29.200000000000003,84.89999999999999,82.30621509668931,2.503089503875901,7.0139273527497705,2.0139273527497705,28.7879194724405,24.7879194724405,0,0.0,0.9694489410681899,0.12195616458584109,0.18142500630347058,1.0611949203363114,0.9319727891156463
