scenario_index,scenario_id,scenario_type,success,reason,collision,steps,path_length,navigation_time,path_efficiency,min_static_clearance,min_dynamic_clearance,base_return,full_speed_fraction_after_2s,near_upper_action_fraction_after_2s,high_risk_mean_speed,high_risk_braking_fraction,risk_onset_step,braking_delay_seconds,risk_no_braking_response,response_status,timeout_with_stagnation
0,0,head_on,True,success,False,145,82.94534531235696,29.0,0.9708400043247273,1.68013816830467,4.657287119503291,998.8041093418867,0.0,0.0,2.9525691171487174,0.0,78.0,,True,terminal_censored,False
1,1,head_on,True,success,False,141,81.04936548471453,28.200000000000003,0.9624278942269903,3.9856923130547983,3.9888922691823527,974.7169210903648,0.0,0.0,,,,,False,no_risk,False
2,2,head_on,False,static_collision_2,True,91,51.49554637670519,18.2,,-0.45248607384250494,21.186312530903667,380.7485654229967,0.0,0.0,2.9780003428459167,0.0,70.0,,True,terminal_censored,False
3,3,head_on,False,static_collision_2,True,98,55.57763451933866,19.6,,-0.5639476459139887,24.552541365973045,427.5240894716709,0.0,0.0,2.974188663742759,0.0,77.0,,True,terminal_censored,False
4,4,head_on,False,static_collision_2,True,88,49.636428326368346,17.6,,-0.4757075824555441,26.01643051304988,364.8702976828262,0.0,0.0,2.973717302083969,0.0,67.0,,True,terminal_censored,False
5,5,head_on,False,dynamic_collision,True,84,47.121650487184525,16.8,,21.943238750546683,-0.5478056667714433,272.64324297868006,0.0,0.0,2.960938502441753,0.0,63.0,,True,terminal_censored,False
6,6,head_on,True,success,False,139,79.82324000000958,27.8,0.9668909161364037,2.1571836629225647,4.117331466454088,969.7406719108182,0.0,0.0,,,,,False,no_risk,False
7,7,head_on,True,success,False,148,84.61116474866873,29.6,0.9751157935175837,3.539843983240731,1.2397057823362871,1011.0305942095059,0.0,0.0,,,,,False,no_risk,False
8,8,head_on,False,static_collision_2,True,100,56.635104471445125,20.0,,-0.027263001444500112,3.5804429638816515,421.47132259727124,0.0,0.0,2.9774716533720493,0.0,77.0,,True,terminal_censored,False
9,9,head_on,True,success,False,134,76.58991428017619,26.8,0.9631109447101923,3.59710631114252,0.4487031015730141,925.1353050181077,0.0,0.0,2.952814681189401,0.0,27.0,,True,terminal_censored,False
