scenario_id,scenario_type,difficulty,risk_level,layout_type,success,termination_reason,collision_type,episode_reward,steps,navigation_time,path_length,direct_start_goal_distance,final_goal_distance,min_static_center_distance,min_static_clearance,min_dynamic_center_distance,min_dynamic_clearance,closest_dynamic_step,closest_dynamic_time,path_efficiency,mean_inference_ms,p95_inference_ms,total_heading_variation,full_speed_fraction
0,head_on,challenge,receding,blocking,False,static_collision_2,static_collision_2,384.1354583280369,90,18.0,51.30000000000004,76.60553635239825,28.643174273204806,4.665679192471836,-0.3343208075281643,29.0778012400452,25.0778012400452,0,0.0,,0.12198999902466312,0.14658999643870627,0.33855770871310664,0.8901098901098901
1,head_on,challenge,conflict,two_sides,False,static_collision_2,static_collision_2,402.9679992936786,108,21.6,62.09999999999999,79.60259008042385,29.6527155895288,4.669432203299735,-0.33056779670026515,10.592719903532572,6.592719903532572,39,7.800000000000001,,0.11949537023341421,0.14650500015704893,1.348699929648367,0.908256880733945
2,head_on,challenge,receding,blocking,True,success,none,974.9675437843299,148,29.6,86.10000000000001,78.1481800043347,2.9114256259017077,12.886987181843093,7.886987181843093,29.77071803760053,25.77071803760053,0,0.0,0.9076443670654436,0.1210560805850184,0.15995500216376973,1.8712204759982427,0.9328859060402684
3,head_on,challenge,conflict,clear,True,success,none,978.0779142456021,140,28.0,81.29999999999994,78.27048413092739,2.7626927063671762,7.521068080009865,2.521068080009865,9.806886811380274,5.806886811380274,50,10.0,0.9627365821762294,0.12186714312909837,0.1619649949134327,1.1910651027671535,0.9290780141843972
4,head_on,challenge,receding,blocking,False,static_collision_2,static_collision_2,390.40360367299866,92,18.400000000000002,52.5,76.57580886343926,27.959506040305868,4.885460541195328,-0.1145394588046722,23.124437918215886,19.124437918215886,0,0.0,,0.12774891254831225,0.18630000849952924,0.5618093658921678,0.8924731182795699
5,head_on,challenge,time_separated,blocking,True,success,none,956.0520225820555,151,30.200000000000003,87.89999999999996,76.35676543658639,2.4984822693147577,14.567001134674697,9.567001134674697,5.492834336505806,1.4928343365058057,52,10.4,0.868677650018048,0.1297337749922056,0.2079499972751364,2.2330927150011752,0.9342105263157895
6,head_on,challenge,conflict,mixed,True,success,none,1006.7660269505928,144,28.8,83.69999999999999,81.24685384214165,2.761231061225742,6.345950950425062,1.3459509504250624,7.7124721637317135,3.7124721637317135,43,8.6,0.9706912048045598,0.12566388906836637,0.2177949987526516,1.1115275959553101,0.9310344827586207
7,head_on,challenge,time_separated,two_sides,False,dynamic_collision,dynamic_collision,35.75919792979306,44,8.8,23.69999999999999,76.99674593736657,60.875299138065074,23.74960649695446,18.74960649695446,3.6003005765052976,-0.39969942349470244,44,8.8,,0.11214999870968645,0.1350949976767879,0.688687575075429,0.7777777777777778
8,head_on,challenge,conflict,two_sides,False,static_collision_2,static_collision_2,338.75537343427385,96,19.200000000000003,54.90000000000004,78.42294914570073,34.98424587107012,4.919276065637507,-0.08072393436249303,12.171000561899783,8.171000561899783,43,8.6,,0.1114947922360443,0.1259499986190349,1.234101312224535,0.8969072164948454
9,head_on,challenge,receding,blocking,False,static_collision_2,static_collision_2,441.9972692873894,101,20.200000000000003,57.9,80.36289017034342,26.567763424351558,4.829005719675681,-0.17099428032431874,28.557013012678546,24.557013012678546,0,0.0,,0.12301188135187667,0.17220000154338777,0.5764622194789063,0.9019607843137255
10,head_on,challenge,time_separated,two_sides,False,dynamic_collision,dynamic_collision,26.384024858735444,42,8.4,22.500000000000004,79.60458815856293,64.42785631661705,25.266811716091148,20.266811716091148,3.6227935613775752,-0.37720643862242476,42,8.4,,0.11620238191902725,0.1485700122429989,0.6711483933712532,0.7674418604651163
11,head_on,challenge,conflict,clear,True,success,none,915.9268583912257,128,25.6,74.10000000000001,71.98982010330069,2.7539085772167087,13.63310815816088,8.63310815816088,7.935343615699801,3.935343615699801,49,9.8,0.9715225385060821,0.12157578100868704,0.1542849960969761,1.023117038954682,0.9224806201550387
12,head_on,challenge,conflict,mixed,True,success,none,952.6430349246855,145,29.0,84.30000000000008,75.61648977376788,2.6271862812993207,12.273961152160556,7.273961152160556,10.48358573778609,6.48358573778609,43,8.6,0.8969927612546597,0.12362344834776916,0.1733200013404711,1.9968745001403683,0.9315068493150684
13,head_on,challenge,conflict,mixed,True,success,none,972.289064834633,138,27.6,80.09999999999998,78.0456845763973,2.8639291462029393,6.053132174481986,1.053132174481986,6.965041413330666,2.965041413330666,49,9.8,0.9743531158102038,0.12473405882517091,0.1804600040486548,1.0496901036809185,0.9280575539568345
14,head_on,challenge,receding,blocking,False,static_collision_2,static_collision_2,406.6679601786285,94,18.8,53.699999999999974,74.33605655637815,24.12259311446329,4.790201435117527,-0.2097985648824734,25.970067635508563,21.970067635508563,0,0.0,,0.12727765978853953,0.18397500534774722,0.3851872897148936,0.8947368421052632
15,head_on,challenge,conflict,mixed,True,success,none,984.3667194341567,140,28.0,81.30000000000003,79.06494317268387,2.6122997631082594,5.899686971520566,0.8996869715205662,6.811920600843069,2.8119206008430693,45,9.0,0.9725085261092724,0.12184857197488393,0.16758000783738672,1.0607769487062295,0.9290780141843972
16,head_on,challenge,time_separated,blocking,True,success,none,926.2772759514557,129,25.8,74.7000000000001,73.17988691176336,2.8947781066319616,6.787171200417886,1.7871712004178857,22.118468272843437,18.118468272843437,44,8.8,0.9796504271989727,0.12984418622921978,0.186819996451959,0.9423125423161983,0.9230769230769231
17,head_on,challenge,conflict,mixed,True,success,none,965.0755095026817,146,29.200000000000003,84.89999999999999,76.69465561467958,2.4571046644113492,12.48590542632222,7.485905426322219,10.032322603257219,6.032322603257219,40,8.0,0.9033528340951659,0.12470890384339663,0.17777500033844262,1.9264743055914004,0.9319727891156463
18,head_on,challenge,time_separated,blocking,False,dynamic_collision,dynamic_collision,36.184366713339784,44,8.8,23.70000000000001,78.78217307558543,62.55508887521695,32.9096981301558,27.909698130155803,3.82068868198555,-0.1793113180144501,44,8.8,,0.12402045401606963,0.15478500063181858,0.7083496689239881,0.7777777777777778
19,head_on,challenge,conflict,clear,True,success,none,944.9748577576822,140,28.0,81.29999999999998,74.96677044738344,2.7692846716151682,26.13740491128603,21.13740491128603,8.190362550034914,4.190362550034914,37,7.4,0.9221004975077915,0.124851428076259,0.18376999869360572,1.756832772725774,0.9290780141843972
20,head_on,challenge,conflict,mixed,True,success,none,974.4291678195045,149,29.8,86.69999999999997,77.99852510596612,2.8106083240157003,12.889444892167651,7.889444892167651,9.57121855928862,5.571218559288621,39,7.800000000000001,0.8996369677735426,0.1282268454791078,0.19299999694339928,2.0118665268767444,0.9333333333333333
21,head_on,challenge,conflict,two_sides,False,static_collision_2,static_collision_2,412.1649363432713,108,21.6,62.09999999999999,82.96020288967988,32.10488287975072,4.609074615657054,-0.3909253843429461,11.956219096754479,7.956219096754479,47,9.4,,0.11947314891990067,0.15376499723060985,1.2236282402725358,0.908256880733945
22,head_on,challenge,conflict,mixed,True,success,none,939.2014598965138,133,26.6,77.10000000000002,74.05363196352398,2.4224454846430006,6.884228184976824,1.8842281849768243,7.586313623089347,3.586313623089347,44,8.8,0.9604880929121137,0.13146165380240382,0.19998000352643427,1.1674731657002786,0.9253731343283582
23,head_on,challenge,time_separated,clear,True,success,none,988.2322923029656,142,28.400000000000002,82.50000000000003,79.65984250220525,2.468770689175022,13.286383741185574,8.286383741185574,4.894607305653356,0.8946073056533557,47,9.4,0.9655738485115785,0.13984154916407776,0.21599500032607466,1.0957924551694798,0.9300699300699301
24,head_on,challenge,receding,two_sides,False,static_collision_2,static_collision_2,385.03882183102263,102,20.400000000000002,58.500000000000014,79.366662609331,31.237164751991415,4.644702983809457,-0.3552970161905433,24.94549950346743,20.94549950346743,0,0.0,,0.11508529418029403,0.13108500861562786,1.175551824732283,0.9029126213592233
25,head_on,challenge,time_separated,clear,False,dynamic_collision,dynamic_collision,40.73075706792952,46,9.200000000000001,24.900000000000006,76.82891740891723,60.18628482907548,27.10126591866538,22.10126591866538,3.773839302269847,-0.2261606977301529,46,9.200000000000001,,0.12629782735451084,0.1840250042732805,0.7377770747895613,0.7872340425531915
26,head_on,challenge,conflict,mixed,True,success,none,923.8787370078986,130,26.0,75.29999999999997,73.4443615199448,2.9378284950499602,5.658307470426545,0.6583074704265446,6.359372972064523,2.3593729720645227,46,9.200000000000001,0.9753567266924945,0.12553230861577994,0.1888050050183664,1.0319529609080123,0.9236641221374046
27,head_on,challenge,conflict,clear,True,success,none,927.9867843894556,130,26.0,75.30000000000003,73.29702541784458,2.8387118112632113,10.406315009339535,5.406315009339535,7.836900664297042,3.8369006642970422,49,9.8,0.9734000719501269,0.12083153873950672,0.15606000160914843,1.009215388977675,0.9236641221374046
28,head_on,challenge,conflict,two_sides,False,static_collision_2,static_collision_2,385.0271872911395,104,20.8,59.70000000000002,78.55039375602398,30.431518837538633,4.6129557615907375,-0.3870442384092625,10.700961350001633,6.7009613500016325,41,8.200000000000001,,0.13167692332689723,0.1782449959137011,1.292071319008575,0.9047619047619048
29,head_on,challenge,conflict,mixed,True,success,none,953.2031643301412,144,28.8,83.69999999999997,75.82059330131494,2.7802768683008123,15.207169535942686,10.207169535942686,9.762841409440457,5.7628414094404565,37,7.4,0.9058613297648144,0.12702430598842007,0.18200500780949366,1.9268496354196796,0.9310344827586207
30,crossing_left,challenge,conflict,two_sides,False,static_collision_2,static_collision_2,355.6006072108505,95,19.0,54.300000000000026,77.90797379593425,32.77760376253179,4.466954714427763,-0.5330452855722374,10.053862737997513,6.0538627379975125,24,4.800000000000001,,0.12938526281351714,0.20178999984636903,0.9735763847663265,0.8958333333333334
