scenario_type,scenario_count,success_count,success_rate,success_rate_wilson_95_low,success_rate_wilson_95_high,static_collision_count,dynamic_collision_count,average_path_length,successful_average_path_efficiency,average_navigation_time,average_min_static_clearance,average_min_dynamic_clearance
crossing_left,30,22,0.7333333333333333,0.555520383048111,0.8581733668040368,8,0,76.50000000000001,0.9353697006115721,26.4,5.887709971373246,11.136946942980853
crossing_right,30,10,0.3333333333333333,0.19230498083676134,0.5121994835545616,3,17,39.36000000000001,0.9532307372828301,14.020000000000001,11.810933478812217,4.817432960498715
head_on,30,17,0.5666666666666667,0.3919730700081361,0.7262251442353347,9,4,66.26000000000002,0.9417969142441822,22.986666666666665,6.352546565188775,8.108151767369641
overtaking,30,13,0.43333333333333335,0.2737748557646652,0.6080269299918639,13,4,57.64,0.9342699306169553,20.113333333333333,4.555445594772238,13.346675915761194
