scenario_id,scenario_type,difficulty,risk_level,layout_type,success,termination_reason,collision_type,episode_reward,steps,navigation_time,path_length,direct_start_goal_distance,final_goal_distance,min_static_center_distance,min_static_clearance,min_dynamic_center_distance,min_dynamic_clearance,closest_dynamic_step,closest_dynamic_time,path_efficiency,mean_inference_ms,p95_inference_ms,total_heading_variation,full_speed_fraction
0,head_on,challenge,receding,blocking,True,success,none,963.3797571053453,137,27.400000000000002,79.50000000000009,76.60553635239825,2.4224711069621567,5.736912421139326,0.7369124211393263,29.0778012400452,25.0778012400452,0,0.0,0.9635916522314234,0.1318649629752974,0.18763999978546028,1.0955159372431698,0.927536231884058
1,head_on,challenge,conflict,two_sides,False,static_collision_2,static_collision_2,425.26930778916443,103,20.6,59.10000000000005,79.60259008042385,27.455416673763374,4.7375352926990715,-0.2624647073009285,8.413195926849566,4.413195926849566,40,8.0,,0.13228640772935762,0.19895998993888495,1.202915567714585,0.9038461538461539
2,head_on,challenge,receding,blocking,True,success,none,979.6704128380077,140,28.0,81.30000000000003,78.1481800043347,2.4503075038704702,6.605747473690691,1.6057474736906912,29.77071803760053,25.77071803760053,0,0.0,0.9612322263755804,0.12617571389585333,0.16464500076835967,1.1640503850769843,0.9290780141843972
3,head_on,challenge,conflict,clear,False,static_collision_1,static_collision_1,121.00907598554022,52,10.4,28.499999999999996,78.27048413092739,56.818866670412554,4.914562717629339,-0.08543728237066084,12.594446749890283,8.594446749890283,50,10.0,,0.1191423073648296,0.149280003097374,0.780330408840901,0.8113207547169812
4,head_on,challenge,receding,blocking,True,success,none,957.1120680393833,136,27.200000000000003,78.90000000000006,76.57580886343926,2.940905877765618,5.303505241298646,0.3035052412986463,23.124437918215886,19.124437918215886,0,0.0,0.970542571146251,0.11834852953410625,0.145650003105402,1.127745752430054,0.927007299270073
5,head_on,challenge,time_separated,blocking,True,success,none,959.2335108916068,137,27.400000000000002,79.5,76.35676543658639,2.7128649159189293,6.561456269353149,1.5614562693531493,10.973282896730401,6.973282896730401,49,9.8,0.9604624583218413,0.12308540248420823,0.16112000448629227,1.2461289140846015,0.927536231884058
6,head_on,challenge,conflict,mixed,True,success,none,1004.1238074728565,147,29.400000000000002,85.49999999999993,81.24685384214165,2.7826315507668804,5.228044495136293,0.22804449513629343,10.802926032602109,6.802926032602109,43,8.6,0.9502556004928856,0.1284700678186301,0.19716999959200607,1.3696936326241342,0.9324324324324325
7,head_on,challenge,time_separated,two_sides,False,static_collision_2,static_collision_2,350.0079890580106,91,18.2,51.90000000000003,76.99674593736657,31.810066558030982,4.894070995807714,-0.10592900419228624,4.909459708558223,0.9094597085582228,46,9.200000000000001,,0.12194835129935949,0.15044999599922448,1.1339779980578144,0.8913043478260869
8,head_on,challenge,conflict,two_sides,False,static_collision_2,static_collision_2,374.618943269737,94,18.8,53.7,78.42294914570073,31.37767845851457,4.825212689339914,-0.17478731066008635,9.587564331940067,5.587564331940067,43,8.6,,0.1243595744450973,0.20178500344627537,1.153786495773825,0.8947368421052632
9,head_on,challenge,receding,blocking,False,static_collision_2,static_collision_2,437.2717772710622,102,20.400000000000002,58.500000000000014,80.36289017034342,27.04842489017513,4.83306454533934,-0.16693545466065984,28.557013012678546,24.557013012678546,0,0.0,,0.11991960790884845,0.1867099897935984,0.992156932296026,0.9029126213592233
10,head_on,challenge,time_separated,two_sides,False,static_collision_2,static_collision_2,429.7946161115922,105,21.0,60.300000000000004,79.60458815856293,26.154771974982616,4.857314051710491,-0.1426859482895093,4.295843456834244,0.29584345683424385,44,8.8,,0.12258666628483861,0.1794800016796216,1.1924033437079744,0.9056603773584906
11,head_on,challenge,conflict,clear,True,success,none,916.605357801926,131,26.200000000000003,75.90000000000006,71.98982010330069,2.674284323108071,10.513397142863845,5.513397142863845,10.954334881733368,6.954334881733368,50,10.0,0.9484824783043561,0.12223435190811982,0.15654999879188836,1.4463495424138952,0.9242424242424242
12,head_on,challenge,conflict,mixed,True,success,none,949.8206434390667,136,27.200000000000003,78.89999999999996,75.61648977376788,2.9197170923290194,6.694555046295874,1.694555046295874,7.781095645832849,3.781095645832849,43,8.6,0.9583839008082119,0.12271249964696299,0.1618250025785528,1.3175239827396699,0.927007299270073
13,head_on,challenge,conflict,mixed,True,success,none,972.4686362337966,141,28.200000000000003,81.89999999999999,78.0456845763973,2.927707942181129,5.7012087870500805,0.7012087870500805,10.982677716981318,6.982677716981318,49,9.8,0.9529387616165729,0.1271248223129594,0.19079999765381217,1.3652757512484994,0.9295774647887324
14,head_on,challenge,receding,blocking,False,static_collision_2,static_collision_2,414.98234624248744,99,19.8,56.700000000000024,74.33605655637815,23.261743399868468,4.829813017364385,-0.17018698263561483,25.970067635508563,21.970067635508563,0,0.0,,0.12672424282304792,0.18661000503925604,1.038038197364022,0.9
15,head_on,challenge,conflict,mixed,True,success,none,985.1219728369911,143,28.6,83.10000000000005,79.06494317268387,2.7286150597916516,6.040261622948335,1.0402616229483348,10.479109211998377,6.479109211998377,45,9.0,0.9514433594787464,0.12333496531530226,0.18600999756017705,1.3558476968544761,0.9305555555555556
16,head_on,challenge,time_separated,blocking,True,success,none,927.7589027495603,132,26.400000000000002,76.49999999999993,73.17988691176336,2.741574464449372,6.926956127857301,1.9269561278573013,25.65792471833398,21.65792471833398,42,8.4,0.9565998289119403,0.12235075778197356,0.16599499940639356,1.2612607233639386,0.924812030075188
17,head_on,challenge,conflict,mixed,True,success,none,962.9954176511335,138,27.6,80.09999999999995,76.69465561467958,2.61315872276914,6.763152981813799,1.763152981813799,7.344772960277818,3.344772960277818,41,8.200000000000001,0.9574863372619179,0.12166811591115496,0.16362499591195964,1.287227545603456,0.9280575539568345
18,head_on,challenge,time_separated,blocking,True,success,none,981.6081071615307,142,28.400000000000002,82.50000000000003,78.78217307558543,2.8459984692538924,9.438167207385405,4.438167207385405,7.395742628063586,3.3957426280635863,44,8.8,0.9549354312192171,0.12551549400701384,0.1821500067308079,1.3566362396890217,0.9300699300699301
19,head_on,challenge,conflict,clear,True,success,none,942.7516011083202,135,27.0,78.30000000000005,74.96677044738344,2.8076896706080254,25.204506946493886,20.204506946493886,6.7056471856861775,2.7056471856861775,38,7.6000000000000005,0.9574300184851008,0.12299407433063067,0.1552699992316775,1.3249442800854103,0.9264705882352942
20,head_on,challenge,conflict,mixed,True,success,none,973.2140206287336,140,28.0,81.30000000000001,77.99852510596612,2.777950757230455,6.7504311468421205,1.7504311468421205,6.814347165916682,2.814347165916682,40,8.0,0.9593914527179104,0.12130142900527323,0.14852000967948698,1.2954915034167553,0.9290780141843972
21,head_on,challenge,conflict,two_sides,False,static_collision_2,static_collision_2,442.90933048737156,106,21.200000000000003,60.90000000000003,82.96020288967988,29.04411172439704,4.961429859050965,-0.03857014094903466,9.736625876693678,5.736625876693678,47,9.4,,0.12281226468676665,0.15574999633827247,1.1831802741266775,0.9065420560747663
22,head_on,challenge,conflict,mixed,False,static_collision_1,static_collision_1,107.97737879327437,50,10.0,27.30000000000001,74.05363196352398,53.91304648916167,4.846297642156746,-0.1537023578432537,10.7335063122309,6.733506312230899,43,8.6,,0.12257800000952557,0.16876999216037797,0.8114702483859247,0.803921568627451
