#{"t_start": 1788917266.2472556, "env_id": "None"}
r,l,t,episode_base_return,episode_risk_return,episode_training_return
948.928869,213,52.438077,948.9288689748128,0.0,948.9288689748128
1006.088007,174,53.152165,1008.9207535430317,-2.8327465404482153,1006.0880070025835
925.600748,159,53.235373,925.6007482115001,0.0,925.6007482115001
406.857105,109,53.292928,430.9931426045039,-24.13603719673852,406.8571054077655
58.386306,50,53.321237,99.50131976825367,-41.11501412415692,58.386305644096836
946.504734,162,53.407013,963.5746978035497,-17.06996389949757,946.5047339040519
965.142672,186,53.508399,965.142672192758,0.0,965.142672192758
969.844207,178,53.602413,969.8442066144707,0.0,969.8442066144707
-44.773678,25,53.617189,-13.45820392896654,-31.315473608041994,-44.77367753700854
59.046569,62,53.650491,113.53101194336585,-54.48444257174094,59.04656937162494
996.84956,193,53.75651,1010.5385478711883,-13.688988148855056,996.8495597223334
957.219627,170,53.845259,957.2196274382187,0.0,957.2196274382187
828.261363,148,53.924827,897.0040668579135,-68.74270376815478,828.2613630897588
991.852593,164,54.012701,991.8525933218637,0.0,991.8525933218637
267.239202,105,54.068346,336.187783663963,-68.94858154454823,267.2392021194149
-3.231036,33,54.087989,32.23860092996783,-35.46963656179042,-3.231035631822593
990.353754,188,54.205683,990.4538089109731,-0.10005501060962807,990.3537539003635
312.519524,100,54.912474,356.0366536719888,-43.51712986939443,312.5195238025944
941.091768,160,54.995625,941.0917684412528,0.0,941.0917684412528
921.790403,158,55.080411,921.7904026358486,0.0,921.7904026358486
878.135254,205,55.188971,931.3138475273336,-53.17859371861357,878.1352538087199
960.650873,172,55.279105,978.4638292213353,-17.812956383234837,960.6508728381004
983.397121,165,55.368816,984.1918056458603,-0.7946845206436555,983.3971211252166
915.929552,144,55.445111,923.8850050394894,-7.955453385843382,915.9295516536461
924.818025,153,55.527122,924.8180253269928,0.0,924.8180253269928
329.404146,114,55.586146,378.4467291716617,-49.04258356848814,329.4041456031737
131.922896,71,55.625556,173.79689928476301,-41.87400336024564,131.92289592451738
995.986137,165,55.713377,996.2653786963938,-0.27924138626834427,995.9861373101254
284.627872,106,55.77096,334.39497193471885,-49.76709994411402,284.62787199060506
925.212113,170,55.862164,936.3019943659167,-11.089881603010564,925.2121127629061
379.744178,115,55.945158,435.93056998799887,-56.186392351131545,379.74417763686745
955.540781,164,56.675738,959.6953595982932,-4.154578275953779,955.5407813223394
282.915863,104,56.730206,330.0054003126321,-47.0895376747135,282.9158626379186
66.985867,53,56.760015,103.78453840794795,-36.79867125884175,66.98586714910626
924.865346,154,56.84022,925.1591144652865,-0.2937687340679833,924.8653457312183
27.99718,56,56.868973,75.1639810448218,-47.16680128559848,27.997179759223357
993.529366,187,56.98353,993.5293663532813,0.0,993.5293663532813
953.558929,148,57.0618,953.5589286562897,0.0,953.5589286562897
1006.489746,175,57.154825,1007.6107115278188,-1.120965776500766,1006.4897457513181
982.198263,179,57.249692,982.198263399096,0.0,982.198263399096
961.872737,155,57.33072,961.8727365528437,0.0,961.8727365528437
381.377267,115,57.393426,421.98610790043193,-40.608840825303226,381.3772670751288
329.213988,99,57.446458,374.0263660142487,-44.81237763331646,329.21398838093216
917.839677,161,57.529745,925.5575904292097,-7.717913887842467,917.8396765413672
874.463265,172,57.6331,952.2847766591597,-77.82151140454737,874.4632652546122
919.71523,159,57.754783,952.1106401642433,-32.39541062496382,919.7152295392798
370.585657,117,58.438231,412.39955745023826,-41.81390016012775,370.5856572901108
314.224288,107,58.493758,368.3192255466248,-54.09493794282118,314.22428760380376
41.097673,50,58.52052,77.99604736426681,-36.89837415621734,41.097673208049514
949.905329,166,58.609264,977.417491089027,-27.5121624645781,949.9053286244487
925.849604,154,58.690708,954.1367525847813,-28.287148670429346,925.8496039143521
954.009997,155,58.77309,954.0099970276506,0.0,954.0099970276506
206.763506,87,58.819967,230.36224450688013,-23.598738211544436,206.76350629533567
413.323539,126,58.887235,461.66631906810125,-48.34278046502743,413.3235386030738
938.977288,159,58.98025,977.24927227105,-38.2719840483079,938.9772882227423
38.142071,43,59.004458,70.12995871131324,-31.98788818297923,38.142070528334045
955.840488,159,59.088743,968.7245569188267,-12.88406894683685,955.8404879719899
979.462468,168,59.176884,979.4624681210594,0.0,979.4624681210594
950.30145,154,59.260616,958.9095242705723,-8.608074567508808,950.3014497030633
414.091177,121,59.324345,458.11581541531166,-44.024638112070875,414.09117730324067
364.101761,112,59.404835,393.81068149471236,-29.70892020718678,364.1017612875256
964.878088,152,59.521651,964.8780879876505,0.0,964.8780879876505
999.682915,174,60.246518,999.6829154204654,0.0,999.6829154204654
927.978874,143,60.321265,933.0671353217665,-5.088261694989817,927.9788736267767
180.565034,92,60.370791,238.86219006431412,-58.29715595783031,180.56503410648395
304.166049,107,60.42729,347.0099107977942,-42.84386191625087,304.16604888154336
924.467663,149,60.506435,927.1272100550594,-2.6595466552908116,924.4676633997688
967.492852,164,60.593225,967.4928523439023,0.0,967.4928523439023
225.036057,85,60.639935,260.6088842950667,-35.572827409830595,225.03605688523612
965.999804,184,64.383023,990.5840793914293,-24.584274972869906,965.9998044185589
1018.979376,174,64.478695,1018.9793757666716,0.0,1018.9793757666716
10.277,45,64.502963,51.46264264733978,-41.18564281448732,10.27699983285251
994.440861,163,64.591377,1005.0909175697734,-10.650056940105149,994.4408606296685
103.146855,79,64.635399,146.26302283911568,-43.11616740334129,103.14685543577448
921.593164,152,64.719944,921.5931639504092,0.0,921.5931639504092
960.343223,157,64.825414,960.3432233662827,0.0,960.3432233662827
1020.894109,159,64.926301,1020.894109346813,0.0,1020.894109346813
-74.233015,19,64.939915,-47.52001790792741,-26.712996886853816,-74.23301479478123
910.284456,162,65.639242,955.5428253500671,-45.25836970789095,910.2844556421759
75.706526,50,65.666543,120.92062573550605,-45.21409970895432,75.70652602655183
357.117628,109,65.725547,409.21820400690444,-52.10057568229214,357.11762832461244
218.603257,87,65.770922,260.2858691834692,-41.682611946153735,218.60325723731557
971.262613,155,65.854197,971.3348308651455,-0.07221819041827882,971.2626126747273
940.441424,162,65.941458,967.0913262448628,-26.649902453196756,940.441423791666
923.923391,152,66.021928,923.9233914264446,0.0,923.9233914264446
32.019091,44,66.046161,60.38308927857497,-28.36399859928983,32.0190906792852
939.845891,154,66.12737,965.1644132427323,-25.318522567000365,939.8458906757319
296.280069,100,66.184602,340.37651275190143,-44.09644344297439,296.28006930892707
958.33376,154,66.264498,958.3337599987743,0.0,958.3337599987743
386.64491,112,66.326082,428.5922037821297,-41.94729358505906,386.64491019707066
382.884073,112,66.388929,409.8179387896044,-26.933865808535643,382.8840729810687
925.165013,148,66.473104,933.3699459378803,-8.20493248971113,925.1650134481692
170.157771,83,66.522486,209.15991499021013,-39.002144073705274,170.15777091650486
285.104832,102,66.591789,341.31926623132233,-56.21443388909647,285.1048323422257
69.175452,45,66.619106,95.04061182449664,-25.865159369891746,69.17545245460491
90.256981,55,66.655545,132.95288876831842,-42.69590757754429,90.25698119077417
352.807579,100,66.720869,393.5206966507469,-40.71311805763287,352.80757859311404
162.807908,80,67.362148,210.26812730043105,-47.460219120587766,162.8079081798433
991.449546,158,67.443184,991.4495458060487,0.0,991.4495458060487
972.046511,148,67.521418,972.0465112311088,0.0,972.0465112311088
-63.38151,22,67.535027,-30.71376841699201,-32.66774179405312,-63.38151021104513
969.929751,200,67.640551,970.6260946185437,-0.6963434525469641,969.9297511659968
-41.054282,26,67.657763,-9.07921060900378,-31.975071182955666,-41.05428179195944
64.550888,58,67.688579,116.9160219348602,-52.36513374646223,64.55088818839789
-24.996507,30,67.706748,14.50546120659908,-39.50196855707793,-24.99650735047885
864.823184,146,67.785069,933.3776049745076,-68.55442048448347,864.8231844900243
978.549543,148,67.864393,978.5495426872621,0.0,978.5495426872621
375.124002,107,67.923507,407.08761363445046,-31.963611715984523,375.124001918466
-36.440314,26,67.937138,-3.64043281447627,-32.79988096011098,-36.44031377458725
248.967976,97,67.990055,328.0084318634843,-79.04045569942096,248.96797616406337
942.947454,151,68.072963,942.947454090469,0.0,942.947454090469
987.703851,151,68.155151,987.7038513690926,0.0,987.7038513690926
914.176308,153,68.246891,942.205158404805,-28.028850352148908,914.1763080526562
868.75058,153,68.351517,930.1212177510754,-61.37063772078032,868.7505800302949
136.45167,67,68.403838,180.01524526349382,-43.56357482892987,136.45167043456397
911.500199,179,68.540441,962.0130616154813,-50.512862516164084,911.5001990993176
168.378389,74,69.185362,189.52984247438306,-21.15145357219725,168.3783889021859
245.873561,85,69.233574,288.4544379512756,-42.580877191297695,245.87356075997792
962.294,154,69.316671,962.2939996967473,0.0,962.2939996967473
339.351212,110,69.37589,382.52780740649405,-43.17659527551557,339.35121213097847
968.999768,155,69.459949,969.4821128402241,-0.4823447936731382,968.9997680465508
398.53969,121,69.525066,438.83752934358614,-40.29783930838253,398.5396900352037
915.682059,139,69.599258,915.6820587667287,0.0,915.6820587667287
941.081023,154,69.678916,941.0810234891645,0.0,941.0810234891645
985.902269,154,69.76355,985.9022688221631,0.0,985.9022688221631
48.434427,44,69.7893,95.85721065951402,-47.42278361663936,48.434427042874816
983.876912,151,69.868466,986.206775617695,-2.3298636794131813,983.8769119382819
247.189477,88,69.918435,290.53143462872447,-43.341957762742915,247.18947686598162
111.138658,68,69.955828,149.40432941261213,-38.265671725593094,111.13865768701908
305.304639,106,70.022061,370.35050133931486,-65.04586240633806,305.3046389329769
928.028445,144,70.122171,931.3635574338679,-3.33511196644593,928.0284454674219
346.378978,106,70.200785,413.90240410186846,-67.52342642809009,346.3789776737784
373.453035,104,70.279788,417.5345332998413,-44.0814986066291,373.4530346932123
-25.265231,30,70.303581,6.700104404572926,-31.965335479462357,-25.265231074889442
230.990267,95,70.988372,279.8454178439683,-48.85515092415577,230.99026691981248
887.02186,145,71.064926,927.4576001706034,-40.435739859238105,887.0218603113652
960.75632,154,71.147032,960.7563195231145,0.0,960.7563195231145
913.863016,159,71.232352,952.1494064241886,-38.28639090025529,913.8630155239334
978.746182,161,71.31881,993.0046683721314,-14.25848667448231,978.7461816976493
-46.11591,27,71.335454,-15.586139293658306,-30.52977033811408,-46.11590963177241
