scenario_id,scenario_type,success,reason,collision,steps,path_length,navigation_time,path_efficiency,min_static_clearance,min_dynamic_clearance,base_return,risk_return,training_return,full_speed_fraction_after_2s,clipped_mean_fraction,high_risk_mean_speed,risk_onset_step,braking_delay_seconds,risk_no_braking_response
0,head_on,True,success,False,139,80.7000000000001,27.8,0.9430949901951278,0.3489479241290079,25.561355520589906,955.9946252953058,-56.22446985661339,899.7701554386923,1.0,1.0,3.0,26.0,,True
1,head_on,True,success,False,138,80.10000000000004,27.6,0.9682794976145491,2.1293885485709527,18.300011669432756,969.073305695919,-10.06965510355923,959.0036505923598,1.0,1.0,,,,False
2,head_on,False,static_collision_2,True,100,57.3,20.0,,-0.1487265641379638,29.737710087718305,395.514908513703,-41.54262435992409,353.97228415377896,1.0,1.0,3.0,79.0,,True
3,head_on,True,success,False,139,80.70000000000009,27.8,0.9695416454471288,8.902664681100909,25.0942705798405,979.8233359683406,0.0,979.8233359683406,1.0,1.0,,,,False
4,head_on,True,success,False,142,82.50000000000009,28.400000000000002,0.948467628361899,2.9835154458877273,4.708127530659235,978.6274609964021,0.0,978.6274609964021,1.0,1.0,,,,False
5,head_on,True,success,False,143,83.09999999999997,28.6,0.9235403414839826,0.13106337096300003,9.26640167373487,960.9047980722519,-63.43376845993867,897.4710296123134,1.0,1.0,3.0,86.0,,True
6,head_on,True,success,False,142,82.49999999999997,28.400000000000002,0.9365008686248608,5.113440854046473,9.256213170676986,967.4285793880505,0.0,967.4285793880505,1.0,1.0,,,,False
7,head_on,True,success,False,150,87.30000000000004,30.0,0.9170958648292313,23.175705664782196,10.287212280507784,997.8648546657207,0.0,997.8648546657207,1.0,1.0,,,,False
8,head_on,True,success,False,149,86.70000000000013,29.8,0.9238101362294823,8.42892661347625,5.109793000800957,996.0213692691771,0.0,996.0213692691771,1.0,1.0,,,,False
9,head_on,True,success,False,141,81.90000000000005,28.200000000000003,0.9500894555730037,6.598500205517485,5.449658132042671,976.5390573183611,0.0,976.5390573183611,1.0,1.0,,,,False
10,head_on,True,success,False,141,81.89999999999995,28.200000000000003,0.9761432077253575,0.4184758179205579,21.383243925450774,993.7844584070225,-43.15790408575905,950.6265543212637,1.0,1.0,3.0,75.0,,True
11,head_on,False,static_collision_1,True,49,26.70000000000001,9.8,,-0.5424494748988442,9.092412037046927,95.09382742835673,-44.47960995468142,50.61421747367537,1.0,1.0,3.0,27.0,,True
12,head_on,False,static_collision_2,True,99,56.69999999999999,19.8,,-0.3042314578395935,7.832951767746652,395.220403964322,-48.15089861135859,347.06950535296346,1.0,1.0,3.0,75.0,,True
13,head_on,True,success,False,138,80.10000000000001,27.6,0.947264008345211,0.19587720556529398,5.395976667048512,953.7774800088109,-49.35023128543329,904.4272487233776,1.0,1.0,3.0,85.0,,True
14,head_on,True,success,False,139,80.70000000000003,27.8,0.9504860427435947,1.3762223851799993,7.647148798481934,961.3946118053066,-12.130437441335763,949.2641743639708,1.0,1.0,,,,False
15,head_on,True,success,False,136,78.89999999999996,27.200000000000003,0.9358713781467455,5.4333169349604304,7.094443629079381,932.6814114065858,0.0,932.6814114065858,1.0,1.0,,,,False
16,head_on,False,static_collision_1,True,44,23.7,8.8,,-0.06612393487646617,12.26418298516246,73.80017995697928,-43.80112126559255,29.999058691386765,1.0,1.0,3.0,22.0,,True
17,head_on,False,dynamic_collision,True,79,44.70000000000004,15.8,,26.04293567345789,-0.027083307493719122,238.99441370600258,-46.42956648530762,192.56484722069493,1.0,1.0,3.0,56.0,,True
18,head_on,False,static_collision_1,True,52,28.500000000000018,10.4,,-0.4041654068051921,9.100251098251274,100.35515183980309,-43.40767901346946,56.94747282633361,1.0,1.0,3.0,30.0,,True
19,head_on,True,success,False,145,84.29999999999998,29.0,0.9237942082893502,2.0089122397134567,11.91662018476991,974.154228874249,-9.759183414570181,964.3950454596791,1.0,1.0,3.0,42.0,,True
20,head_on,False,static_collision_1,True,53,29.099999999999998,10.600000000000001,,-0.1680942369733458,34.066901818043924,116.86800829628483,-46.59145790646299,70.27655038982188,1.0,1.0,3.0,30.0,,True
21,head_on,True,success,False,144,83.69999999999996,28.8,0.9213742651597822,2.4843459416532383,10.588339508845785,968.816487523351,-9.2580089618491,959.5584785615019,1.0,1.0,3.0,42.0,,True
22,head_on,True,success,False,136,78.89999999999995,27.200000000000003,0.934714168436894,2.41696571448582,5.1683180452118105,936.1873496722102,-8.212467706590544,927.9748819656196,1.0,1.0,,,,False
23,head_on,True,success,False,145,84.30000000000011,29.0,0.9448764359296226,2.0273758639846973,6.844900599605424,993.746523436914,0.0,993.746523436914,1.0,1.0,,,,False
24,head_on,False,dynamic_collision,True,88,50.099999999999994,17.6,,16.28532842684199,-0.7599088268940171,291.30014539692297,-42.57730482852469,248.7228405683982,1.0,1.0,3.0,67.0,,True
25,head_on,False,static_collision_2,True,109,62.700000000000024,21.8,,-0.11466011664059383,8.500826719983785,445.9989486213782,-103.89380085284657,342.10514776853176,1.0,1.0,3.0,27.0,,True
26,head_on,False,static_collision_1,True,50,27.300000000000015,10.0,,-0.06485622288914339,10.68149300331088,103.63369276596197,-47.1421892844569,56.491503481505134,1.0,1.0,3.0,26.0,,True
27,head_on,False,static_collision_2,True,103,59.09999999999999,20.6,,-0.10778977821915525,7.524881727715263,413.4714417265784,-92.4858327854359,320.98560894114235,1.0,1.0,3.0,28.0,,True
28,head_on,True,success,False,145,84.29999999999998,29.0,0.9246477706208481,3.1208464300278607,10.247258588489167,973.3367326373934,-2.921673214140931,970.4150594232524,1.0,1.0,,,,False
29,head_on,False,static_collision_1,True,53,29.100000000000023,10.600000000000001,,-0.11780112260942754,40.93035557491705,113.73355812505103,-45.96085249880328,67.77270562624777,1.0,1.0,3.0,30.0,,True
30,head_on,True,success,False,143,83.10000000000002,28.6,0.9163278698748423,1.2996377541995017,26.792237379218818,958.1712214284034,-36.62507417304678,921.5461472553569,1.0,1.0,3.0,36.0,,True
31,head_on,False,static_collision_1,True,46,24.900000000000016,9.200000000000001,,-0.23394779859975934,16.662336748434104,81.42632443537548,-43.892203290647366,37.5341211447282,1.0,1.0,3.0,24.0,,True
