scenario_id,scenario_type,difficulty,risk_level,layout_type,success,termination_reason,collision_type,episode_reward,steps,navigation_time,path_length,direct_start_goal_distance,final_goal_distance,min_static_center_distance,min_static_clearance,min_dynamic_center_distance,min_dynamic_clearance,closest_dynamic_step,closest_dynamic_time,path_efficiency,mean_inference_ms,p95_inference_ms,total_heading_variation,full_speed_fraction
0,head_on,standard,conflict,two_sides,True,success,none,961.7479560716137,138,27.6,80.09999999999991,76.79934613645538,2.9345505292939933,7.206724813756918,2.206724813756918,10.912306124864658,6.912306124864658,59,11.8,0.9587933350368972,0.1295971016878721,0.21441500284709036,1.301619544365687,0.9280575539568345
1,head_on,standard,conflict,mixed,True,success,none,979.6771302610572,142,28.400000000000002,82.49999999999999,78.36063074945744,2.68291772335168,10.535477142954127,5.535477142954127,10.244590120455562,6.2445901204555625,64,12.8,0.949825827266151,0.12483802785142654,0.20388499106047644,1.3311788058172886,0.9300699300699301
2,head_on,standard,conflict,two_sides,False,static_collision_2,static_collision_2,388.03433459282815,97,19.400000000000002,55.49999999999999,78.6934274524181,30.31664564987221,4.833524358342544,-0.1664756416574562,12.37051345360262,8.37051345360262,76,15.200000000000001,,0.12402783433628298,0.18755999917630092,1.129758589534513,0.8979591836734694
3,head_on,standard,conflict,mixed,False,static_collision_2,static_collision_2,435.7531464111472,103,20.6,59.10000000000004,77.29068194382502,24.10744943355667,4.790716750140919,-0.2092832498590811,8.680412685510046,4.680412685510046,51,10.200000000000001,,0.11830194118586414,0.14797000039834518,1.2444821577027025,0.9038461538461539
4,head_on,standard,conflict,mixed,False,static_collision_2,static_collision_2,429.3043188125065,103,20.6,59.099999999999994,79.13222430159,26.437982408707175,4.61954956741288,-0.38045043258711964,11.58484966644226,7.58484966644226,73,14.600000000000001,,0.12107281530280462,0.15563999768346543,1.2216197475593238,0.9038461538461539
5,head_on,standard,conflict,mixed,False,static_collision_2,static_collision_2,427.11524507704905,102,20.400000000000002,58.50000000000001,78.41773888439567,26.04109705038664,4.9657178912644,-0.034282108735600225,9.735202309777716,5.735202309777716,54,10.8,,0.12610098058882846,0.19878000166499984,1.112389916820721,0.9029126213592233
6,head_on,standard,conflict,two_sides,True,success,none,949.6162296147329,137,27.400000000000002,79.49999999999999,75.6974347830512,2.8941857872080115,5.752321168652331,0.7523211686523306,10.564869793541344,6.5648697935413445,61,12.200000000000001,0.9521689909817762,0.11733503611571407,0.15000000421423462,1.3648362955582631,0.927536231884058
7,head_on,standard,conflict,mixed,True,success,none,938.3745860757494,134,26.8,77.70000000000006,74.60956088698177,2.8135449351867132,5.004220091295046,0.004220091295046302,8.875297398635139,4.875297398635139,53,10.600000000000001,0.9602260088414635,0.11860671570027637,0.17114499205490566,1.4065263507120571,0.9259259259259259
8,head_on,standard,conflict,mixed,True,success,none,934.526522594209,135,27.0,78.30000000000003,73.95371984636326,2.826067586942327,8.682457846093998,3.682457846093998,11.522173617113074,7.522173617113074,69,13.8,0.9444919520608331,0.1278125924592907,0.20434999896679074,1.3597024874562633,0.9264705882352942
9,head_on,standard,receding,two_sides,True,success,none,1011.4781281159286,143,28.6,83.10000000000004,81.340851175316,2.478038363723074,8.874399133933949,3.8743991339339487,27.318069859414468,23.318069859414468,0,0.0,0.9788309407378576,0.12810209876339934,0.21262000373099,0.8832662398932677,0.9305555555555556
