scenario_id,scenario_type,success,reason,collision,steps,path_length,navigation_time,path_efficiency,min_static_clearance,min_dynamic_clearance,base_return,risk_return,training_return,full_speed_fraction_after_2s,clipped_mean_fraction,high_risk_mean_speed,risk_onset_step,braking_delay_seconds,risk_no_braking_response
0,head_on,False,static_collision_2,True,95,54.30000000000002,19.0,,-0.22111539307804584,1.3883697450392676,400.8346871629806,-8.365007079226055,392.46968008375455,1.0,1.0,3.0,72.0,,True
1,head_on,True,success,False,138,80.09999999999998,27.6,0.9450723195333575,4.200366671550309,4.229392133853482,954.8832500820193,0.0,954.8832500820193,1.0,1.0,,,,False
2,head_on,False,static_collision_2,True,98,56.09999999999998,19.6,,-0.3019894574249147,21.86863335921804,427.2515817774666,-4.876865830326575,422.3747159471399,1.0,1.0,3.0,76.0,,True
3,head_on,True,success,False,139,80.70000000000005,27.8,0.9436475437612342,2.6162860791352376,4.393968428324543,959.6333390638215,0.0,959.6333390638215,1.0,1.0,,,,False
4,head_on,True,success,False,139,80.70000000000005,27.8,0.9752917291062978,15.577425410640043,23.6387684088237,985.1940250863208,0.0,985.1940250863208,1.0,1.0,,,,False
5,head_on,True,success,False,134,77.7,26.8,0.9802449618447794,0.3097932734126312,1.45245151680788,949.743477282816,-19.540681521164874,930.202795761651,1.0,1.0,3.0,83.0,,True
6,head_on,True,success,False,137,79.50000000000004,27.400000000000002,0.9878431023166989,3.419976795905118,23.1907952186179,980.1193556781635,0.0,980.1193556781635,1.0,1.0,,,,False
7,head_on,True,success,False,138,80.10000000000002,27.6,0.9505029845966662,2.639510801570955,5.771878685492776,958.4514047789035,0.0,958.4514047789035,1.0,1.0,,,,False
8,head_on,True,success,False,130,75.30000000000003,26.0,0.9691111416488758,0.10477129441284028,17.004151004773263,923.7573090301003,-20.83187591466961,902.9254331154309,1.0,1.0,3.0,79.0,,True
9,head_on,False,static_collision_2,True,101,57.90000000000002,20.200000000000003,,-0.014134756086498612,2.9711014821495576,438.738582834073,-2.980435370902341,435.75814746317076,1.0,1.0,3.0,80.0,,True
