scenario_id,scenario_type,difficulty,risk_level,layout_type,success,termination_reason,collision_type,episode_reward,steps,navigation_time,path_length,direct_start_goal_distance,final_goal_distance,min_static_center_distance,min_static_clearance,min_dynamic_center_distance,min_dynamic_clearance,closest_dynamic_step,closest_dynamic_time,path_efficiency
39,head_on,standard,receding,blocking,False,static_collision_2,static_collision_2,324.7647255795141,80,16.0,45.3,72.81446436524246,30.863485161397858,4.922980296516316,-0.0770197034836837,27.293381272342575,23.293381272342575,0,0.0,
40,overtaking,standard,conflict,two_sides,False,static_collision_2,static_collision_2,425.80792210329935,102,20.400000000000002,58.50000000000005,77.68349989462602,25.332874929940868,4.824956157887395,-0.17504384211260504,7.526834112881599,3.526834112881599,40,8.0,
41,crossing_right,standard,conflict,mixed,True,success,none,973.0155859841343,143,28.6,83.10000000000007,77.68931779693985,2.6727591985263652,9.853802466884588,4.853802466884588,9.354333867393644,5.354333867393644,72,14.4,0.9348895041749673
42,head_on,standard,conflict,clear,True,success,none,967.4515011597362,139,27.8,80.70000000000009,76.86484503613788,2.424694920164249,8.066392447605832,3.066392447605832,10.383086736084174,6.383086736084174,100,20.0,0.9524763944998488
43,crossing_right,standard,time_separated,blocking,True,success,none,930.4195299882492,133,26.6,77.10000000000004,73.22728886758917,2.520335868764201,8.08201428539684,3.0820142853968395,22.39707223378835,18.39707223378835,37,7.4,0.9497702836263182
44,head_on,standard,receding,two_sides,True,success,none,982.2796977118921,137,27.400000000000002,79.50000000000001,78.76321515581233,2.85024538462307,10.080377188234197,5.080377188234197,20.462590203747496,16.462590203747496,0,0.0,0.9907322661108467
45,head_on,standard,conflict,clear,True,success,none,970.2445660198296,139,27.8,80.69999999999996,77.21833908509002,2.4988824831070353,7.622675109516874,2.622675109516874,9.737884775505572,5.737884775505572,81,16.2,0.9568567420705089
46,head_on,standard,conflict,two_sides,False,static_collision_2,static_collision_2,383.95265186116626,96,19.200000000000003,54.9,77.7551292843171,29.77777728283659,4.6792038632394455,-0.3207961367605545,11.471386611294204,7.471386611294204,78,15.600000000000001,
47,crossing_right,standard,time_separated,blocking,False,static_collision_2,static_collision_2,331.6251419813624,89,17.8,50.70000000000004,75.78597433105776,33.095432831954106,4.959798924032349,-0.040201075967651434,20.159280735598198,16.159280735598198,59,11.8,
48,crossing_right,standard,conflict,mixed,True,success,none,987.7481966539519,147,29.400000000000002,85.50000000000001,79.05577672143919,2.5152981697407286,12.367690714717984,7.367690714717984,7.714865825074566,3.7148658250745656,87,17.400000000000002,0.9246289675022126
49,crossing_right,standard,time_separated,clear,True,success,none,965.3891640476844,138,27.6,80.10000000000011,77.20387112317903,2.9749547184105674,28.040307554480567,23.040307554480567,10.60978254578295,6.60978254578295,65,13.0,0.9638435845590377
50,crossing_left,standard,conflict,mixed,True,success,none,986.0388624936729,142,28.400000000000002,82.50000000000007,79.29285632902463,2.9789700796573424,7.206003451606943,2.206003451606943,13.80175145512688,9.80175145512688,88,17.6,0.9611255312609038
51,crossing_right,standard,time_separated,blocking,True,success,none,945.377480067557,140,28.0,81.30000000000001,75.6796249444028,2.6568355580869603,9.908281950136406,4.908281950136406,5.222597896504487,1.222597896504487,81,16.2,0.9308686955031094
52,head_on,standard,conflict,mixed,False,static_collision_2,static_collision_2,429.3029413971256,102,20.400000000000002,58.49999999999997,78.95286948152557,26.413602599024912,4.735701028198455,-0.26429897180154516,10.38273495530013,6.38273495530013,57,11.4,
53,overtaking,standard,time_separated,blocking,True,success,none,982.5110692922375,143,28.6,83.09999999999998,79.22620385233782,2.787743667098667,7.4584123282669195,2.4584123282669195,6.555688057010229,2.5556880570102294,67,13.4,0.9533839212074349
54,crossing_left,standard,conflict,mixed,True,success,none,973.1794259581421,141,28.200000000000003,81.89999999999995,77.49469481809288,2.4717522222786568,7.28654631247216,2.2865463124721597,14.047414748880813,10.047414748880813,106,21.200000000000003,0.9462111699400846
55,head_on,standard,conflict,two_sides,True,success,none,962.6685905060954,140,28.0,81.29999999999998,76.9465787123862,2.817515020401865,5.71172125108813,0.7117212510881297,11.252931834408864,7.252931834408864,79,15.8,0.9464523826861773
56,overtaking,standard,conflict,clear,True,success,none,964.2281396972841,137,27.400000000000002,79.50000000000001,76.8014641207008,2.436197678339642,14.584334048824841,9.584334048824841,7.198639788305908,3.1986397883059077,37,7.4,0.9660561524616451
57,overtaking,standard,conflict,mixed,True,success,none,986.827152696696,143,28.6,83.10000000000002,79.0759391919638,2.6782239222941864,7.525764379649842,2.525764379649842,10.41759248525824,6.41759248525824,78,15.600000000000001,0.9515756822137639
58,head_on,standard,conflict,mixed,True,success,none,953.1856684846726,137,27.400000000000002,79.49999999999997,75.77973933345211,2.6909249505866213,6.1578528769380965,1.1578528769380965,10.65321583105459,6.65321583105459,67,13.4,0.9532042683453099
59,overtaking,standard,conflict,mixed,True,success,none,1021.8322446342029,148,29.6,86.10000000000002,83.01298510797564,2.8614568795218855,5.442567746559981,0.4425677465599813,11.283359954563386,7.283359954563386,78,15.600000000000001,0.964146168501459
