scenario_id,scenario_type,difficulty,risk_level,layout_type,success,termination_reason,collision_type,episode_reward,steps,navigation_time,path_length,direct_start_goal_distance,final_goal_distance,min_static_center_distance,min_static_clearance,min_dynamic_center_distance,min_dynamic_clearance,closest_dynamic_step,closest_dynamic_time,path_efficiency
22,crossing_up,standard,legacy_corridor,blocking,True,success,none,898.6250805450758,131,26.200000000000003,75.89999999999998,70.43448524547784,2.9169771909702207,7.806027235404123,2.806027235404123,20.75864503447928,16.75864503447928,97,19.400000000000002,0.9279905829443724
23,crossing_up,standard,legacy_corridor,blocking,False,static_collision_2,static_collision_2,288.71875810543645,80,16.0,45.29999999999999,79.38805101101772,41.04883217442778,4.923131387306492,-0.07686861269350764,12.663684436344512,8.663684436344512,80,16.0,
24,crossing_up,standard,legacy_corridor,blocking,True,success,none,886.631136479654,126,25.200000000000003,72.90000000000009,68.89903404576049,2.6059203977950682,10.051784780381935,5.051784780381935,16.62612188221211,12.62612188221211,82,16.400000000000002,0.945117065099594
25,crossing_up,standard,legacy_corridor,blocking,False,static_collision_2,static_collision_2,390.0897810636236,99,19.8,56.70000000000002,79.6551866736389,31.064014288181,4.762843110653469,-0.23715688934653123,10.283277178517652,6.283277178517652,85,17.0,
26,crossing_up,standard,legacy_corridor,blocking,False,static_collision_2,static_collision_2,424.3283309282224,100,20.0,57.29999999999998,67.38965736806328,14.562393147730564,4.9260223790775655,-0.07397762092243454,5.362896218769749,1.362896218769749,75,15.0,
27,crossing_down,standard,legacy_corridor,blocking,False,dynamic_collision,dynamic_collision,115.38063991381273,53,10.600000000000001,29.10000000000001,68.34119275040567,44.067827755812985,23.07396472467501,18.07396472467501,3.920873900374735,-0.07912609962526496,53,10.600000000000001,
28,crossing_up,standard,legacy_corridor,blocking,True,success,none,961.8197699618461,142,28.400000000000002,82.50000000000007,76.38611311541725,2.4941361192326017,9.235944861190887,4.235944861190887,15.812321674172988,11.812321674172988,100,20.0,0.9258922801868749
29,crossing_down,standard,legacy_corridor,blocking,False,static_collision_1,static_collision_1,73.62399390908628,40,8.0,21.299999999999997,75.34581749844308,58.70597430006418,4.745163414785349,-0.254836585214651,27.230549390939988,23.230549390939988,40,8.0,
30,crossing_up,standard,legacy_corridor,blocking,False,static_collision_2,static_collision_2,371.5514310040942,94,18.8,53.70000000000004,80.38538935546777,33.67403287237937,4.973671346219507,-0.026328653780493205,19.420034373563585,15.420034373563585,86,17.2,
31,crossing_down,standard,legacy_corridor,blocking,True,success,none,1010.7035749100027,147,29.400000000000002,85.50000000000003,81.92480365594501,2.841617637547214,13.992495397741976,8.992495397741976,6.823458205981706,2.823458205981706,56,11.200000000000001,0.9581848380812279
