scenario_id,scenario_type,difficulty,risk_level,layout_type,success,termination_reason,collision_type,episode_reward,steps,navigation_time,path_length,direct_start_goal_distance,final_goal_distance,min_static_center_distance,min_static_clearance,min_dynamic_center_distance,min_dynamic_clearance,closest_dynamic_step,closest_dynamic_time,path_efficiency,mean_inference_ms,p95_inference_ms,total_heading_variation,full_speed_fraction
0,head_on,challenge,receding,blocking,True,success,none,962.5830576795485,136,27.200000000000003,78.89999999999996,76.60553635239825,2.6672305844433786,7.178936317942755,2.178936317942755,29.0778012400452,25.0778012400452,0,0.0,0.9709193454042875,0.12445882374081789,0.15227499534375966,0.9477262693145154,0.927007299270073
1,head_on,challenge,conflict,two_sides,False,static_collision_2,static_collision_2,411.4620498482804,102,20.400000000000002,58.49999999999999,79.60259008042385,28.849590832222553,4.549309064832718,-0.4506909351672821,9.158921880356184,5.158921880356184,40,8.0,,0.13325588153355625,0.20248000582796502,1.2344026640959067,0.9029126213592233
2,head_on,challenge,receding,blocking,True,success,none,976.2398993660478,145,29.0,84.29999999999998,78.1481800043347,2.7991900677299317,10.477001643716514,5.477001643716514,29.77071803760053,25.77071803760053,0,0.0,0.9270246738355246,0.12646758625813728,0.16551999433431758,1.7412852545812367,0.9315068493150684
3,head_on,challenge,conflict,clear,False,static_collision_1,static_collision_1,128.31390175034372,53,10.600000000000001,29.100000000000023,78.27048413092739,56.06858012802223,4.932458890231032,-0.06754110976896843,12.293923589483255,8.293923589483255,50,10.0,,0.12771132207730398,0.17854000616353,0.8250658732838734,0.8148148148148148
4,head_on,challenge,receding,blocking,True,success,none,964.2034120715068,143,28.6,83.10000000000004,76.57580886343926,2.440467656288576,8.62238296013221,3.62238296013221,23.124437918215886,19.124437918215886,0,0.0,0.921489878019726,0.1278069928423599,0.18714999605435886,1.7062641316975258,0.9305555555555556
5,head_on,challenge,time_separated,blocking,True,success,none,955.6989249162206,145,29.0,84.29999999999997,76.35676543658639,2.7627154663498166,11.631199900214483,6.631199900214483,6.277621788127293,2.277621788127293,52,10.4,0.9057742044672172,0.12659448347504024,0.1815599913243204,1.8158274300991957,0.9315068493150684
6,head_on,challenge,conflict,mixed,True,success,none,1009.451852957325,148,29.6,86.10000000000002,81.24685384214165,2.5566938961355934,6.871937330310252,1.871937330310252,10.513741413614406,6.513741413614406,43,8.6,0.9436336102455474,0.12620878437332608,0.19535999381332658,1.4976418550835717,0.9328859060402684
7,head_on,challenge,time_separated,two_sides,False,dynamic_collision,dynamic_collision,36.49985523369196,44,8.8,23.699999999999985,76.99674593736657,60.801639413322455,23.775544858001478,18.775544858001478,3.617174147870592,-0.3828258521294079,44,8.8,,0.12234545515225775,0.15611501294188204,0.7061334455191018,0.7777777777777778
8,head_on,challenge,conflict,two_sides,False,static_collision_2,static_collision_2,355.6200203317102,92,18.400000000000002,52.49999999999998,78.42294914570073,33.312156348936306,4.698525269073016,-0.3014747309269836,10.232926284312411,6.232926284312411,43,8.6,,0.12972717377124354,0.19792499515460807,1.1348154738051264,0.8924731182795699
9,head_on,challenge,receding,blocking,True,success,none,997.6961550286526,150,30.0,87.29999999999998,80.36289017034342,2.570132327138045,5.025826039821272,0.025826039821271962,28.557013012678546,24.557013012678546,0,0.0,0.920537115353304,0.12581399971774468,0.15890999275143247,1.7597975912038502,0.9337748344370861
