scenario_index,scenario_id,scenario_type,success,reason,collision,steps,path_length,navigation_time,path_efficiency,min_static_clearance,min_dynamic_clearance,base_return,full_speed_fraction_after_2s,near_upper_action_fraction_after_2s,high_risk_mean_speed,high_risk_braking_fraction,risk_onset_step,braking_delay_seconds,risk_no_braking_response,response_status,timeout_with_stagnation
0,0,head_on,True,success,False,144,82.4232363402843,28.8,0.9769897783352057,1.8353349938537518,3.3556071008893946,1000.9738139687184,0.0,0.0,,,,,False,no_risk,False
1,1,head_on,False,static_collision_2,True,99,56.19342795610431,19.8,,-0.02358866625648126,3.1678167444559477,418.04455357250293,0.0,0.0,2.9781055322715213,0.0,79.0,,True,terminal_censored,False
2,2,head_on,True,success,False,146,83.71664421558378,29.200000000000003,0.9658287731652268,4.638086439478066,21.186312530903667,1003.3356386303194,0.0,0.0,,,,,False,no_risk,False
3,3,head_on,True,success,False,140,79.93821959495546,28.0,0.9785888705185997,0.29887331577766574,24.552541365973045,973.7937137919855,0.0,0.0,2.9562010429799557,0.0,90.0,,True,terminal_censored,False
4,4,head_on,False,static_collision_2,True,87,48.92760279178619,17.400000000000002,,-0.19964679933673501,26.01643051304988,363.4394892431088,0.0,0.0,2.971408013593067,0.0,66.0,,True,terminal_censored,False
5,5,head_on,True,success,False,151,86.73739222884178,30.200000000000003,0.953157297432534,3.6131620019736044,21.54761776223339,1019.5998728738912,0.0,0.0,,,,,False,no_risk,False
6,6,head_on,True,success,False,143,81.86036784052851,28.6,0.9428294507903958,4.253998565981858,7.569287871592829,967.9384169570314,0.0,0.0,,,,,False,no_risk,False
7,7,head_on,True,success,False,151,86.67022851705556,30.200000000000003,0.9519495271448266,17.769716607167513,8.385272968209748,1019.9062735713081,0.0,0.0,,,,,False,no_risk,False
8,8,head_on,True,success,False,141,80.73336719870574,28.200000000000003,0.9417897459679827,4.937502669145372,7.102670724547815,957.6082586569318,0.0,0.0,,,,,False,no_risk,False
9,9,head_on,False,static_collision_1,True,46,24.62042931318284,9.200000000000001,,-0.3242113434615135,14.69027229458387,111.33889718477913,0.0,0.0,2.962857908528784,0.0,24.0,,True,terminal_censored,False
10,10,head_on,True,success,False,142,81.3545599043369,28.400000000000002,0.9458888486751903,4.162829539085587,25.153734683282455,964.5357174105873,0.0,0.0,,,,,False,no_risk,False
11,11,head_on,True,success,False,143,82.00301508307457,28.6,0.9845996909398008,4.892829042365172,2.515943121587176,999.388701894188,0.0,0.0,,,,,False,no_risk,False
12,12,head_on,True,success,False,135,77.0109227478505,27.0,0.9789138001259372,1.2920776770249853,0.6673688881171804,939.2586517825097,0.0,0.0,2.9501679702238603,0.0,23.0,,True,terminal_censored,False
13,13,head_on,True,success,False,140,79.99296635985375,28.0,0.907992021959673,0.11193437386696914,9.16080366456588,918.9083124064726,0.0,0.0,2.9699719827622175,0.0,72.0,,True,terminal_censored,False
14,14,head_on,True,success,False,144,82.37914434671394,28.8,0.9793943518396775,3.9750970633063805,4.201875563144567,1001.8193301713743,0.0,0.0,,,,,False,no_risk,False
15,15,head_on,True,success,False,147,84.33988986611364,29.400000000000002,0.9354657439022538,3.5372763499239106,7.504774581018703,986.5203230129433,0.0,0.0,,,,,False,no_risk,False
16,16,head_on,True,success,False,146,83.6775589585304,29.200000000000003,0.9482883575010604,3.7827795961929596,7.494532970973541,987.1379321233858,0.0,0.0,,,,,False,no_risk,False
17,17,head_on,True,success,False,134,76.81409050226209,26.8,0.9873697257686108,3.689601036543044,22.879177730079117,954.1961002859662,0.0,0.0,,,,,False,no_risk,False
18,18,head_on,True,success,False,139,79.56846880316735,27.8,0.9447541938156627,3.7661465286612916,4.946690727553989,947.9311759951181,0.0,0.0,,,,,False,no_risk,False
19,19,head_on,True,success,False,143,81.82224204540249,28.6,0.970745040108087,4.032881212652523,19.624124651730355,989.9979978120238,0.0,0.0,,,,,False,no_risk,False
20,20,head_on,True,success,False,144,82.04860458970076,28.8,0.9592809451851533,18.5157313461463,3.954768362934109,982.4407632855338,0.0,0.0,,,,,False,no_risk,False
21,21,head_on,True,success,False,150,86.09366204738619,30.0,0.9409629026843447,6.2353837662504255,8.078509169934376,1007.7247427608211,0.0,0.0,,,,,False,no_risk,False
22,22,head_on,True,success,False,146,83.70037685036655,29.200000000000003,0.9459443686611541,4.579742423304056,6.949932956594594,987.4694246684346,0.0,0.0,,,,,False,no_risk,False
23,23,head_on,True,success,False,147,84.23422020077702,29.400000000000002,0.9822982043928138,1.7519334205364556,2.010667727987274,1017.8079319738604,0.0,0.0,,,,,False,no_risk,False
24,24,head_on,True,success,False,129,73.49082963466645,25.8,0.9822212502296317,1.1278662915971358,1.3952873705944615,908.7195202821455,0.0,0.0,,,,,False,no_risk,False
25,25,head_on,False,static_collision_2,True,104,59.15247071385383,20.8,,-0.024956922925034597,3.1425195458661257,448.63930333777415,0.0,0.0,2.9754322984001855,0.0,83.0,,True,terminal_censored,False
26,26,head_on,True,success,False,137,78.45206660628322,27.400000000000002,0.9767025266097016,2.242446122363808,23.108568096962188,965.2272057536079,0.0,0.0,,,,,False,no_risk,False
27,27,head_on,True,success,False,139,79.51008583903315,27.8,0.977818144429693,1.0612777255118901,1.394800961109861,967.472907574183,0.0,0.0,,,,,False,no_risk,False
28,28,head_on,True,success,False,150,85.93556778430933,30.0,0.900856020848677,1.0337556040348161,25.229166138650413,969.7104063847364,0.0,0.0,2.9767244373049055,0.0,80.0,,True,terminal_censored,False
29,29,head_on,True,success,False,144,82.1120333433151,28.8,0.9918941536743499,13.214097827105345,17.514443914283955,1009.1265218851104,0.0,0.0,,,,,False,no_risk,False
30,30,head_on,True,success,False,150,86.06851186752313,30.0,0.9545456448954845,23.629350881212492,7.5214142868546965,1017.8233951770866,0.0,0.0,,,,,False,no_risk,False
31,31,head_on,True,success,False,134,76.6890266954899,26.8,0.9754714344098274,0.945608255682429,23.497931884385434,940.9428097803521,0.0,0.0,2.9608268099171773,0.0,96.0,,True,terminal_censored,False
32,32,head_on,True,success,False,148,84.9749943494796,29.6,0.9439827191587442,6.703512366345729,8.488673506385332,995.8547976154457,0.0,0.0,,,,,False,no_risk,False
33,33,head_on,True,success,False,134,76.55481560826298,26.8,0.9445813469692819,3.675072590574729,5.9260687318103376,919.6298198102256,0.0,0.0,,,,,False,no_risk,False
34,34,head_on,False,static_collision_2,True,95,53.719237428903575,19.0,,-0.43277411661004983,18.086183754978567,410.55537243725956,0.0,0.0,2.9744438637386668,0.0,74.0,,True,terminal_censored,False
35,35,head_on,False,static_collision_2,True,91,51.12490038871765,18.2,,-0.034485825216861166,12.662418586645032,376.5342114827041,0.0,0.0,2.9565444886684418,0.0,71.0,,True,terminal_censored,False
36,36,head_on,True,success,False,137,78.44245052933692,27.400000000000002,0.9706094627977986,3.353318865944747,18.452290732752815,957.4981670843156,0.0,0.0,,,,,False,no_risk,False
37,37,head_on,True,success,False,138,79.0604457736016,27.6,0.9554435139595882,5.375925850378431,6.298127320890718,949.8216261687626,0.0,0.0,,,,,False,no_risk,False
38,38,head_on,True,success,False,149,85.51420467495927,29.8,0.9461902657713391,5.955865869332188,5.964294025260424,1005.6046847121333,0.0,0.0,,,,,False,no_risk,False
39,39,head_on,True,success,False,139,79.66117277741435,27.8,0.9575031290949108,22.92322960547297,5.354072308074569,958.7626201681018,0.0,0.0,,,,,False,no_risk,False
40,40,head_on,True,success,False,142,81.3282137453557,28.400000000000002,0.9751047085487232,0.9001991277986976,2.2459843250589344,984.4605225585752,0.0,0.0,2.9606562654177346,0.0,105.0,,True,terminal_censored,False
41,41,head_on,True,success,False,141,80.1791830480099,28.200000000000003,0.9865567553862994,11.471756991206085,8.026649295759475,986.2394035507746,0.0,0.0,,,,,False,no_risk,False
42,42,head_on,True,success,False,137,78.53885715007787,27.400000000000002,0.9652406233945329,8.55379477633447,3.397575534941973,955.423725922329,0.0,0.0,,,,,False,no_risk,False
43,43,head_on,True,success,False,148,84.94046407341959,29.6,0.944834517327347,3.5047720627530605,6.399317517927132,999.5950173889648,0.0,0.0,,,,,False,no_risk,False
44,44,head_on,False,static_collision_2,True,91,51.51496592760087,18.2,,-0.25715886686313727,18.311146917008617,383.1216295502776,0.0,0.0,2.9777391972866925,0.0,70.0,,True,terminal_censored,False
45,45,head_on,True,success,False,144,82.66846851110456,28.8,0.9752078619701298,2.122487378887385,26.176537582767438,1000.422111624608,0.0,0.0,,,,,False,no_risk,False
46,46,head_on,True,success,False,144,82.49959030151362,28.8,0.9826420047678188,1.8250546710498616,3.045993925566415,1002.0672636171101,0.0,0.0,,,,,False,no_risk,False
47,47,head_on,True,success,False,150,86.21696569919588,30.0,0.9529304108491458,5.567402089353012,6.360424142555916,1014.1153648758267,0.0,0.0,,,,,False,no_risk,False
48,48,head_on,True,success,False,138,78.95758908390997,27.6,0.9774113731557306,2.193253137346229,4.051421263859453,965.6988874290516,0.0,0.0,,,,,False,no_risk,False
49,49,head_on,True,success,False,140,80.11190457344058,28.0,0.9636910737891372,1.4357527588549246,4.870805964353369,965.6283424746479,0.0,0.0,2.9801682740449906,0.0,77.0,,True,terminal_censored,False
50,50,head_on,True,success,False,137,78.50161514282232,27.400000000000002,0.9427029343030966,2.3512155061945625,6.826170689708768,935.4775248706844,0.0,0.0,,,,,False,no_risk,False
51,51,head_on,True,success,False,140,80.10579718351362,28.0,0.9833728393501241,3.1287457804045857,2.6971296458594773,978.6457661395386,0.0,0.0,,,,,False,no_risk,False
52,52,head_on,False,static_collision_2,True,90,50.74836008548737,18.0,,-0.4709003884407128,22.91770085214663,381.2928245292135,0.0,0.0,2.9733259962363676,0.0,69.0,,True,terminal_censored,False
53,53,head_on,True,success,False,146,83.22768266201017,29.200000000000003,0.9541815207977882,4.4338355249424755,6.023057099750057,987.5372533126925,0.0,0.0,,,,,False,no_risk,False
54,54,head_on,True,success,False,136,77.23130046129226,27.200000000000003,0.9529292331194394,4.448041694436485,3.9915021028465327,931.1782347376811,0.0,0.0,,,,,False,no_risk,False
55,55,head_on,False,static_collision_2,True,88,49.564500099420584,17.6,,-0.247501605878365,18.604162915977437,369.7506804307641,0.0,0.0,2.973553004589948,0.0,67.0,,True,terminal_censored,False
56,56,head_on,True,success,False,151,86.53077328205107,30.200000000000003,0.9106600941470874,3.420933563963681,10.344951622544833,980.7352388668318,0.0,0.0,,,,,False,no_risk,False
57,57,head_on,True,success,False,138,78.93118423819537,27.6,0.9859579012726581,12.011818906344327,1.9933707232982574,967.496175087652,0.0,0.0,,,,,False,no_risk,False
