scenario_id,scenario_type,success,reason,collision,steps,path_length,navigation_time,path_efficiency,min_static_clearance,min_dynamic_clearance,base_return,risk_return,training_return,full_speed_fraction_after_2s,clipped_mean_fraction,high_risk_mean_speed,risk_onset_step,braking_delay_seconds,risk_no_braking_response
0,head_on,True,success,False,135,78.29999999999997,27.0,0.9720021163313786,4.117597652932229,24.754754482725218,954.9113615716873,0.0,954.9113615716873,1.0,1.0,,,,False
1,head_on,True,success,False,135,78.30000000000008,27.0,0.9905387964102853,8.533190630016163,18.300011669432756,970.5918887283187,0.0,970.5918887283187,1.0,1.0,,,,False
2,head_on,False,static_collision_2,True,99,56.7,19.8,,-0.592739347567103,28.397299450619556,400.6669526147831,0.0,400.6669526147831,1.0,1.0,3.0,77.0,,True
3,head_on,True,success,False,136,78.90000000000002,27.200000000000003,0.9916604662558094,12.210767826126343,25.0942705798405,976.2326139352091,0.0,976.2326139352091,1.0,1.0,,,,False
4,head_on,True,success,False,142,82.50000000000003,28.400000000000002,0.9484676283618997,2.8806762278976565,4.570324021852485,979.4680675121795,0.0,979.4680675121795,1.0,1.0,,,,False
5,head_on,False,static_collision_2,True,97,55.50000000000001,19.400000000000002,,-0.09124371964716893,5.590695494647811,398.31060365799414,0.0,398.31060365799414,1.0,1.0,3.0,76.0,,True
6,head_on,True,success,False,139,80.70000000000003,27.8,0.9573893638358236,8.411024351178849,6.093465609981189,970.9023111588003,0.0,970.9023111588003,1.0,1.0,,,,False
7,head_on,True,success,False,146,84.89999999999998,29.200000000000003,0.9430208362731678,22.06106443610913,8.685322396438023,998.7991033848987,0.0,998.7991033848987,1.0,1.0,,,,False
8,head_on,True,success,False,148,86.10000000000005,29.6,0.9302478375272496,7.947072978525764,5.647044744194838,997.8612058071383,0.0,997.8612058071383,1.0,1.0,,,,False
9,head_on,True,success,False,143,83.10000000000002,28.6,0.93636975224343,4.8340177804552695,6.973523364768004,976.4807783428474,0.0,976.4807783428474,1.0,1.0,,,,False
10,head_on,False,static_collision_2,True,90,51.3,18.0,,-0.06604322474529756,21.383243925450774,379.7934372326257,0.0,379.7934372326257,1.0,1.0,3.0,69.0,,True
11,head_on,False,static_collision_2,True,106,60.90000000000002,21.200000000000003,,-0.27035918628147826,5.758776300480971,451.17570200987507,0.0,451.17570200987507,1.0,1.0,3.0,29.0,,True
12,head_on,False,static_collision_2,True,99,56.70000000000006,19.8,,-0.23016274610889376,7.620341746463247,397.94207955144856,0.0,397.94207955144856,1.0,1.0,3.0,75.0,,True
13,head_on,False,static_collision_2,True,101,57.900000000000055,20.200000000000003,,-0.2135035767777227,5.014690035006739,425.2972246659211,0.0,425.2972246659211,1.0,1.0,3.0,80.0,,True
14,head_on,False,static_collision_2,True,107,61.499999999999986,21.400000000000002,,-0.13818498125505663,7.2124498810118265,459.6323331996509,0.0,459.6323331996509,1.0,1.0,3.0,85.0,,True
15,head_on,True,success,False,133,77.09999999999995,26.6,0.9577205153797436,6.419044295993583,6.268360794478623,933.6389469688173,0.0,933.6389469688173,1.0,1.0,,,,False
16,head_on,False,static_collision_2,True,92,52.49999999999999,18.400000000000002,,-0.03879816096866051,5.978775296654732,372.7790266295743,0.0,372.7790266295743,1.0,1.0,3.0,27.0,,True
17,head_on,True,success,False,143,83.09999999999997,28.6,0.9333921533908262,24.841457235677947,0.28686633735558775,963.7316814534495,0.0,963.7316814534495,1.0,1.0,3.0,56.0,,True
18,head_on,True,success,False,140,81.29999999999993,28.0,0.9489832126866151,0.6127844913144296,5.971022796737438,965.1772603197663,0.0,965.1772603197663,1.0,1.0,3.0,31.0,,True
19,head_on,False,static_collision_2,True,98,56.09999999999999,19.6,,-0.33100699820778257,7.157847973579212,405.89913024759994,0.0,405.89913024759994,1.0,1.0,3.0,77.0,,True
20,head_on,True,success,False,137,79.5,27.400000000000002,0.9597687443258327,2.278478061476883,21.54069729171644,959.1984788709988,0.0,959.1984788709988,1.0,1.0,,,,False
21,head_on,False,static_collision_2,True,100,57.3,20.0,,-0.411063125998294,6.334640990326548,417.3888298666436,0.0,417.3888298666436,1.0,1.0,3.0,78.0,,True
