scenario_id,scenario_type,difficulty,risk_level,layout_type,success,termination_reason,collision_type,episode_reward,steps,navigation_time,path_length,direct_start_goal_distance,final_goal_distance,min_static_center_distance,min_static_clearance,min_dynamic_center_distance,min_dynamic_clearance,closest_dynamic_step,closest_dynamic_time,path_efficiency
50,crossing_left,standard,conflict,mixed,True,success,none,988.3159426292593,145,29.0,84.3,79.29285632902463,2.7018620443738115,6.532973068858981,1.5329730688589809,16.476934458164077,12.476934458164077,89,17.8,0.9406032779243728
51,crossing_right,standard,time_separated,blocking,False,dynamic_collision,dynamic_collision,200.87309970404465,77,15.4,43.50000000000001,75.6796249444028,42.832292264034955,11.419618936783058,6.419618936783058,3.829349359962919,-0.17065064003708086,77,15.4,
52,head_on,standard,conflict,mixed,True,success,none,985.6764751961689,145,29.0,84.3,78.95286948152557,2.548738484469812,5.953262202535942,0.9532622025359423,12.830943221092472,8.830943221092472,56,11.200000000000001,0.9365702192351788
53,overtaking,standard,time_separated,blocking,False,dynamic_collision,dynamic_collision,152.40131433932805,66,13.200000000000001,36.89999999999998,79.22620385233782,51.011598446142365,8.59731238022923,3.59731238022923,3.8522680954442885,-0.1477319045557115,66,13.200000000000001,
54,crossing_left,standard,conflict,mixed,True,success,none,971.0669658091895,144,28.8,83.69999999999995,77.49469481809288,2.5220034086789025,5.741031497765537,0.7410314977655368,16.764796820049394,12.764796820049394,110,22.0,0.9258625426295451
55,head_on,standard,conflict,two_sides,False,static_collision_2,static_collision_2,385.70855262495866,100,20.0,57.30000000000003,76.9465787123862,28.801726640742345,4.858862058773038,-0.14113794122696177,14.1894160185479,10.1894160185479,80,16.0,
56,overtaking,standard,conflict,clear,True,success,none,965.1002870017387,139,27.8,80.7,76.8014641207008,2.596435420526915,12.036126629033465,7.036126629033465,8.587611283834242,4.587611283834242,34,6.800000000000001,0.951691005213145
57,overtaking,standard,conflict,mixed,True,success,none,984.6884675364627,144,28.8,83.70000000000007,79.0759391919638,2.8870924383174645,7.813768170766921,2.813768170766921,11.653561522489113,7.653561522489113,77,15.4,0.9447543511584675
58,head_on,standard,conflict,mixed,False,static_collision_1,static_collision_1,123.74891074155053,53,10.600000000000001,29.10000000000001,75.77973933345211,54.02493948858978,4.953258516557562,-0.046741483442438,15.95146672255563,11.95146672255563,53,10.600000000000001,
59,overtaking,standard,conflict,mixed,True,success,none,1021.6655623966284,149,29.8,86.70000000000002,83.01298510797564,2.895683674907446,5.54181838100294,0.5418183810029404,12.607854920527384,8.607854920527384,76,15.200000000000001,0.9574738766779195
