scenario_type,scenario_count,success_count,success_rate,success_rate_wilson_95_low,success_rate_wilson_95_high,static_collision_count,dynamic_collision_count,average_path_length,successful_average_path_efficiency,average_navigation_time,average_min_static_clearance,average_min_dynamic_clearance
crossing_left,60,43,0.7166666666666667,0.5923271483560882,0.8149317157156729,14,3,72.09000000000002,0.9520476652373504,24.93,4.876503889347338,13.080978978722142
crossing_right,60,41,0.6833333333333333,0.5576623297382323,0.7869413244763347,5,14,69.28,0.9413490223406923,23.99333333333334,5.810704137101313,5.750522576437641
head_on,60,49,0.8166666666666667,0.7008024625353194,0.8944220311080237,10,1,75.88000000000001,0.9517717027125054,26.193333333333335,4.404839858813154,9.118187191287898
overtaking,60,42,0.7,0.5749129205308552,0.8010183386123089,18,0,68.19000000000001,0.9570727462770942,23.630000000000003,2.9196735433328294,11.18105154791196
