scenario_id,scenario_type,difficulty,risk_level,layout_type,success,termination_reason,collision_type,episode_reward,steps,navigation_time,path_length,direct_start_goal_distance,final_goal_distance,min_static_center_distance,min_static_clearance,min_dynamic_center_distance,min_dynamic_clearance,closest_dynamic_step,closest_dynamic_time,path_efficiency,mean_inference_ms,p95_inference_ms,total_heading_variation,full_speed_fraction
0,head_on,standard,conflict,two_sides,True,success,none,959.1152042660692,138,27.6,80.10000000000001,76.79934613645538,2.9495307160569513,5.2056005335859385,0.20560053358593855,9.953569697742134,5.953569697742134,58,11.600000000000001,0.9587933350368961,0.13157753636588115,0.19490499544190246,1.2293034065128463,0.9280575539568345
1,head_on,standard,conflict,mixed,True,success,none,979.6343979297019,143,28.6,83.10000000000008,78.36063074945744,2.6821909564872177,12.287815834221437,7.287815834221437,9.139236898478911,5.139236898478911,63,12.600000000000001,0.9429678790548419,0.13567901990242903,0.20543000136967757,1.4424646609038438,0.9305555555555556
2,head_on,standard,conflict,two_sides,False,static_collision_2,static_collision_2,386.77867389052096,96,19.200000000000003,54.900000000000006,78.6934274524181,30.448668732276065,4.7387867963140815,-0.2612132036859185,11.215009774658796,7.215009774658796,75,15.0,,0.12535000132629648,0.17329999900539406,0.9125310482074855,0.8969072164948454
3,head_on,standard,conflict,mixed,True,success,none,969.1141605865539,139,27.8,80.70000000000006,77.29068194382502,2.5835448344218515,9.245106939151015,4.245106939151015,7.283277721139756,3.283277721139756,50,10.0,0.9577531839383515,0.1237330933749716,0.17635999975027514,1.255839671253187,0.9285714285714286
4,head_on,standard,conflict,mixed,True,success,none,985.1182141719704,142,28.400000000000002,82.5,79.13222430159,2.8217038299544788,6.1843108329762,1.1843108329762,10.575414065528975,6.575414065528975,71,14.200000000000001,0.9591784763829091,0.1252901411007001,0.16109000498545353,1.2535384800484795,0.9300699300699301
5,head_on,standard,conflict,mixed,True,success,none,979.62355020104,143,28.6,83.10000000000005,78.41773888439567,2.74038386429164,8.434552971109895,3.4345529711098948,8.71493734004278,4.7149373400427805,54,10.8,0.9436551008952543,0.12596643281940995,0.2103300008457154,1.4336557166593864,0.9305555555555556
6,head_on,standard,conflict,two_sides,False,static_collision_2,static_collision_2,393.5119484663399,97,19.400000000000002,55.50000000000005,75.6974347830512,26.75858250471554,4.646747129205314,-0.3532528707946856,9.651267856902775,5.651267856902775,60,12.0,,0.13124536091015318,0.205759989330545,0.9596044411221062,0.8979591836734694
7,head_on,standard,conflict,mixed,True,success,none,940.9655063287432,134,26.8,77.70000000000005,74.60956088698177,2.784036925339585,9.44019539888608,4.440195398886081,7.542177630749253,3.5421776307492534,53,10.600000000000001,0.9602260088414636,0.1311619400521115,0.22246999506023707,1.2386844107111543,0.9259259259259259
8,head_on,standard,conflict,mixed,True,success,none,933.6577463054555,136,27.200000000000003,78.90000000000002,73.95371984636326,2.9079452158176915,10.704037633603948,5.7040376336039476,10.514980386181707,6.514980386181707,68,13.600000000000001,0.937309503756188,0.12077720566594508,0.15202499707811512,1.5080022129133752,0.927007299270073
9,head_on,standard,receding,two_sides,False,static_collision_2,static_collision_2,393.97463409064386,96,19.200000000000003,54.90000000000001,81.340851175316,32.36619899935758,4.79364789515975,-0.20635210484025013,27.20346213436991,23.20346213436991,12,2.4000000000000004,,0.12642187554471698,0.19084999803453684,0.8656791073259171,0.8969072164948454
