scenario_type,scenario_count,success_count,success_rate,success_rate_wilson_95_low,success_rate_wilson_95_high,static_collision_count,dynamic_collision_count,average_path_length,successful_average_path_efficiency,average_navigation_time,average_min_static_clearance,average_min_dynamic_clearance
crossing_left,12,11,0.9166666666666666,0.646120088858883,0.9851349055950829,1,0,79.35000000000002,0.9499305831986194,27.350000000000005,5.335112638402387,13.856271794587764
crossing_right,16,12,0.75,0.5050168346449122,0.8981793250878696,4,0,70.95000000000002,0.9446552656077687,24.55,6.460285927365124,12.863210714094876
head_on,19,14,0.7368421052631579,0.5120844910218489,0.8819358765321748,5,0,71.60526315789475,0.9496531086732553,24.76842105263158,6.652609772643815,10.384517341540386
overtaking,13,10,0.7692307692307693,0.49743624053272495,0.9182047128150143,3,0,72.62307692307692,0.9521192576600985,25.10769230769231,5.286800816980094,6.714602504171394
