scenario_type,scenario_count,success_count,success_rate,success_rate_wilson_95_low,success_rate_wilson_95_high,static_collision_count,dynamic_collision_count,average_path_length,successful_average_path_efficiency,average_navigation_time,average_min_static_clearance,average_min_dynamic_clearance
crossing_left,60,38,0.6333333333333333,0.5068300063010303,0.7437908331277456,9,13,64.68,0.9566349720172397,22.46,3.9988426591746276,6.458980352228741
crossing_right,60,49,0.8166666666666667,0.7008024625353194,0.8944220311080237,4,7,70.65,0.9734390893076171,24.45,5.019829477820554,10.596396861996716
head_on,60,43,0.7166666666666667,0.5923271483560882,0.8149317157156729,17,0,71.45,0.9711944180903799,24.716666666666665,3.7137058387960056,8.736283437908888
overtaking,60,39,0.65,0.5236261884175486,0.7583222559398244,21,0,56.370000000000005,0.9681458426164813,19.69,4.675656351193289,11.94190114140908
