scenario_id,scenario_type,difficulty,risk_level,layout_type,success,termination_reason,collision_type,episode_reward,steps,navigation_time,path_length,direct_start_goal_distance,final_goal_distance,min_static_center_distance,min_static_clearance,min_dynamic_center_distance,min_dynamic_clearance,closest_dynamic_step,closest_dynamic_time,path_efficiency,mean_inference_ms,p95_inference_ms,total_heading_variation,full_speed_fraction
0,head_on,standard,conflict,two_sides,True,success,none,954.4457402590474,141,28.200000000000003,77.79000024452804,76.79934613645538,2.955434991000247,10.73010194620029,5.730101946200289,5.07522376793396,1.0752237679339602,57,11.4,0.9872650198616969,0.6003907806543858,0.701700002537109,0.8733628647601592,0.8098591549295775
1,head_on,standard,conflict,mixed,True,success,none,967.127292496672,146,29.200000000000003,80.72999989159406,78.36063074945744,2.8956770061535417,5.957109268185803,0.9571092681858033,4.9965834246653085,0.9965834246653085,63,12.600000000000001,0.9706506980636906,0.598394520575187,0.7194749996415339,1.4608407566606205,0.8163265306122449
2,head_on,standard,conflict,two_sides,True,success,none,971.9893483996254,145,29.0,79.9900002877415,78.6934274524181,2.870171744958124,8.789212854538738,3.7892128545387376,4.838964830383327,0.8389648303833273,73,14.600000000000001,0.9837908134684419,0.5873524133268552,0.7065400015562772,0.9738936669049153,0.815068493150685
3,head_on,standard,conflict,mixed,True,success,none,956.3842546332621,144,28.8,79.74499914452441,77.29068194382502,2.9880007282594985,5.719833355267439,0.719833355267439,5.0901179768232625,1.0901179768232625,51,10.200000000000001,0.9692229327603182,0.6122395831577402,0.7467049988918006,1.878672698985585,0.8206896551724138
4,head_on,standard,conflict,mixed,True,success,none,974.6701062428748,147,29.400000000000002,81.46999953791509,79.13222430159,2.9777084678334935,5.866231276019036,0.866231276019036,5.0844091490941175,1.0844091490941175,68,13.600000000000001,0.971305078561623,0.6015993198173969,0.754940004844684,1.5550884275910566,0.8243243243243243
5,head_on,standard,conflict,mixed,True,success,none,969.2364643098831,144,28.8,79.76499914333223,78.41773888439567,2.992062795415445,7.202220682474347,2.202220682474347,4.951643503616624,0.9516435036166238,54,10.8,0.9831096311238514,0.6205916670296574,0.7570450041384902,1.1686724135106779,0.8206896551724138
6,head_on,standard,conflict,two_sides,True,success,none,942.4322293500913,140,28.0,77.02999980807304,75.6974347830512,2.849953048041398,10.981978537803094,5.981978537803094,4.875964822853534,0.8759648228535344,60,12.0,0.9827007006576393,0.600086427896583,0.7461800021701491,0.9801769882751796,0.8085106382978723
7,head_on,standard,conflict,mixed,True,success,none,929.9354788150847,140,28.0,77.10999962344766,74.60956088698177,2.8778010607601354,5.828684724148171,0.8286847241481707,5.0159385319107095,1.0159385319107095,53,10.600000000000001,0.9675730936496392,0.6131199999280008,0.7770750031340864,1.7058848947069092,0.8085106382978723
8,head_on,standard,conflict,mixed,True,success,none,924.5854086186249,138,27.6,75.79000028774142,73.95371984636326,2.850295076841426,6.672613259402291,1.6726132594022909,4.846341704247648,0.8463417042476484,67,13.4,0.9757714680774956,0.6044652170427413,0.7565999963844661,1.2503538957201368,0.8057553956834532
9,head_on,standard,receding,two_sides,True,success,none,1006.9499962970604,147,29.400000000000002,81.42999962970603,81.340851175316,2.9108515456098427,11.781045135677063,6.781045135677063,27.318069859414468,23.318069859414468,0,0.0,0.9989052136215717,0.5827557823587475,0.6847200042102484,0.0,0.8243243243243243
10,head_on,standard,time_separated,blocking,True,success,none,968.4008856388205,143,28.6,79.04999962851402,77.67305908338886,2.9367132197961516,5.747433592729149,0.7474335927291493,21.63589230397517,17.63589230397517,47,9.4,0.9825813971967626,0.5915713285045516,0.6692100025247782,1.0744247313918451,0.8194444444444444
