scenario_id,scenario_type,success,reason,collision,steps,path_length,navigation_time,path_efficiency,min_static_clearance,min_dynamic_clearance,base_return,risk_return,training_return,full_speed_fraction_after_2s,clipped_mean_fraction,high_risk_mean_speed,risk_onset_step,braking_delay_seconds,risk_no_braking_response
0,head_on,True,success,False,145,84.30000000000004,29.0,0.9601153660671514,2.106985806550469,3.547485139455951,1006.2098456477775,0.0,1006.2098456477775,1.0,1.0,,,,False
1,head_on,True,success,False,138,80.09999999999998,27.6,0.9450723195333575,1.4584340770446085,7.359027920624348,954.2677266571574,-2.8719798636139293,951.3957467935434,1.0,1.0,3.0,30.0,,True
2,head_on,True,success,False,142,82.49999999999997,28.400000000000002,0.9654037247609379,1.4799820609408094,21.86863335921804,992.5782662152022,-3.0194474746189073,989.5588187405833,1.0,1.0,,,,False
3,head_on,True,success,False,138,80.10000000000007,27.6,0.9507160646882843,1.1475105675668535,6.9717213434020255,957.5674795096986,-9.988874546851193,947.5786049628475,1.0,1.0,3.0,24.0,,True
4,head_on,True,success,False,139,80.7000000000001,27.8,0.9752917291062971,13.38519917531325,23.6387684088237,983.2800153136404,0.0,983.2800153136404,1.0,1.0,,,,False
5,head_on,False,static_collision_2,True,99,56.70000000000002,19.8,,-0.36773410932797646,2.95560232744558,419.16203263729324,-4.010072737735831,415.15195989955737,1.0,1.0,3.0,77.0,,True
6,head_on,True,success,False,138,80.10000000000008,27.6,0.9804435285165733,6.134753399002042,23.1907952186179,981.0317496829573,0.0,981.0317496829573,1.0,1.0,,,,False
7,head_on,True,success,False,139,80.69999999999995,27.8,0.943436047908216,2.0843573881621253,6.261091112828016,958.0466419017927,0.0,958.0466419017927,1.0,1.0,3.0,30.0,,True
8,head_on,False,static_collision_2,True,92,52.50000000000005,18.400000000000002,,-0.034949267435620435,17.004151004773263,392.3879098917452,-3.97392005641425,388.41398983533094,1.0,1.0,3.0,70.0,,True
9,head_on,True,success,False,148,86.1,29.6,0.9537898151196247,3.887730263150738,4.20299132951555,1018.3741575783567,0.0,1018.3741575783567,1.0,1.0,,,,False
10,head_on,True,success,False,134,77.70000000000005,26.8,0.9624221853484947,10.980596254499774,15.485831869764201,942.8195682600788,0.0,942.8195682600788,1.0,1.0,,,,False
11,head_on,True,success,False,138,80.10000000000008,27.6,0.9389136009446115,3.1292824024848116,6.991780910847062,947.3928607639039,0.0,947.3928607639039,1.0,1.0,,,,False
12,head_on,True,success,False,140,81.30000000000001,28.0,0.9522400186643654,3.7778388693756035,5.7277860927888895,970.3294184126382,0.0,970.3294184126382,1.0,1.0,,,,False
13,head_on,False,static_collision_2,True,97,55.50000000000001,19.400000000000002,,-0.15473587649193643,3.7298729484936084,409.3420327047741,-4.0058737138102245,405.33615899096384,1.0,1.0,3.0,75.0,,True
14,head_on,True,success,False,144,83.69999999999999,28.8,0.9640790655197408,0.5991608971078879,3.7626956508269416,1001.2179659094173,-12.566944745648234,988.6510211637691,1.0,1.0,3.0,78.0,,True
15,head_on,False,static_collision_2,True,110,63.29999999999998,22.0,,-0.003563406262512281,3.9888433674177586,481.5666329714066,-4.932622732047593,476.63401023935904,1.0,1.0,3.0,88.0,,True
16,head_on,True,success,False,142,82.5,28.400000000000002,0.9295407836408702,2.369321809078242,8.511370306339794,963.2274893223247,0.0,963.2274893223247,1.0,1.0,3.0,30.0,,True
17,head_on,True,success,False,132,76.5,26.400000000000002,0.9663754989723077,8.720894523664043,2.721449880963063,935.5136869689759,0.0,935.5136869689759,1.0,1.0,,,,False
18,head_on,True,success,False,130,75.30000000000007,26.0,0.979023047906003,0.3596147301645898,16.436892591110578,931.5302306564372,-15.787146511013768,915.7430841454236,1.0,1.0,3.0,74.0,,True
19,head_on,False,static_collision_2,True,91,51.90000000000002,18.2,,-0.10379352767558547,17.88909742865508,369.7604492255151,-3.3350710462513566,366.4253781792638,1.0,1.0,3.0,70.0,,True
20,head_on,True,success,False,136,78.89999999999998,27.200000000000003,0.9599011465361954,6.970049221465089,2.3692776058905265,952.3897476036032,0.0,952.3897476036032,1.0,1.0,,,,False
21,head_on,False,static_collision_2,True,103,59.09999999999998,20.6,,-0.12174360642508208,22.8209044708382,440.97655461468713,-7.078779568974561,433.8977750457124,1.0,1.0,3.0,79.0,,True
22,head_on,True,success,False,141,81.90000000000005,28.200000000000003,0.9374536346697673,4.715581025706227,5.858796522449255,964.4355228342281,0.0,964.4355228342281,1.0,1.0,,,,False
23,head_on,True,success,False,139,80.70000000000007,27.8,0.9445466616054954,0.9064757765450873,6.716529791318003,956.3846863778792,-10.794292588921783,945.5903937889576,1.0,1.0,3.0,34.0,,True
24,head_on,True,success,False,137,79.49999999999999,27.400000000000002,0.9665245793777745,5.356427640421762,4.296124849821599,966.0212077665063,0.0,966.0212077665063,1.0,1.0,,,,False
25,head_on,True,success,False,143,83.10000000000001,28.6,0.9451917057853799,19.388302335151902,4.4518535194378615,981.4466331358266,0.0,981.4466331358266,1.0,1.0,,,,False
26,head_on,True,success,False,146,84.89999999999999,29.200000000000003,0.9468854415772993,5.0194686604375125,17.00938399030014,1002.1100350802615,0.0,1002.1100350802615,1.0,1.0,,,,False
27,head_on,False,static_collision_2,True,109,62.69999999999997,21.8,,-0.022155465803507468,22.4694788577648,478.3584001256025,-7.053621171563208,471.30477895403925,1.0,1.0,3.0,85.0,,True
28,head_on,False,static_collision_2,True,97,55.5,19.400000000000002,,-0.26089695654232425,5.37790618392874,391.3205748499375,-4.299647726451351,387.0209271234861,1.0,1.0,3.0,75.0,,True
29,head_on,False,static_collision_2,True,109,62.699999999999996,21.8,,-0.13437004105793537,6.653328057998404,460.507588785696,-4.2328705557356985,456.27471822996034,1.0,1.0,3.0,87.0,,True
30,crossing_left,True,success,False,131,75.9,26.200000000000003,0.9660586161417092,0.020710900610703575,8.491661334709592,924.9586498713271,-22.809774620214828,902.1488752511123,1.0,1.0,3.0,15.0,,True
31,crossing_left,True,success,False,137,79.49999999999994,27.400000000000002,0.9760353235711593,5.08212923358257,5.517281894584796,974.5999535843923,0.0,974.5999535843923,1.0,1.0,,,,False
32,crossing_left,True,success,False,143,83.10000000000007,28.6,0.9608942755499119,2.9072143056073774,5.209102013061006,991.3874106961738,0.0,991.3874106961738,1.0,1.0,,,,False
33,crossing_left,True,success,False,127,73.49999999999999,25.400000000000002,0.9835607622597743,4.192043804889842,3.678003844655615,917.6688039497682,0.0,917.6688039497682,1.0,1.0,,,,False
