scenario_type,scenario_count,success_count,success_rate,success_rate_wilson_95_low,success_rate_wilson_95_high,static_collision_count,dynamic_collision_count,average_path_length,successful_average_path_efficiency,average_navigation_time,average_min_static_clearance,average_min_dynamic_clearance
crossing_left,30,30,1.0,0.8864866068260312,0.9999999999999999,0,0,79.34658316786123,0.9905260103327306,28.72666666666667,6.596089338884409,9.312131056834724
crossing_right,30,30,1.0,0.8864866068260312,0.9999999999999999,0,0,79.29380539158767,0.991030518769953,28.72000000000001,6.49310393399676,8.243703652353183
head_on,30,30,1.0,0.8864866068260312,0.9999999999999999,0,0,78.47069422658066,0.9841633022785461,28.426666666666662,3.654112639131485,7.78426576281856
overtaking,30,30,1.0,0.8864866068260312,0.9999999999999999,0,0,79.79958322276954,0.9843933582722613,28.880000000000003,4.740508093043474,7.406914187111277
