scenario_id,scenario_type,difficulty,risk_level,layout_type,success,termination_reason,collision_type,episode_reward,steps,navigation_time,path_length,direct_start_goal_distance,final_goal_distance,min_static_center_distance,min_static_clearance,min_dynamic_center_distance,min_dynamic_clearance,closest_dynamic_step,closest_dynamic_time,path_efficiency
0,crossing_down,standard,legacy_corridor,blocking,False,static_collision_1,static_collision_1,87.27535414715877,44,8.8,23.70000000000001,73.11058672419853,55.026971957236974,4.9994571226986135,-0.0005428773013864685,20.842313807152472,16.842313807152472,44,8.8,
1,crossing_down,standard,legacy_corridor,blocking,False,static_collision_2,static_collision_2,354.62502135971846,92,18.400000000000002,52.49999999999999,74.9701627993911,29.928475833136282,4.916786382721996,-0.08321361727800358,16.99371995126524,12.993719951265241,86,17.2,
2,crossing_down,standard,legacy_corridor,blocking,False,static_collision_2,static_collision_2,417.97077048584123,102,20.400000000000002,58.50000000000006,77.25537069700046,25.78938552627751,4.926155413465427,-0.07384458653457315,13.630872688480624,9.630872688480624,84,16.8,
3,crossing_down,standard,legacy_corridor,blocking,True,success,none,998.4510423526733,146,29.200000000000003,84.90000000000003,80.18557918796247,2.6104749526951347,7.542179028829506,2.542179028829506,15.725134403376725,11.725134403376725,90,18.0,0.9444708973847167
4,crossing_down,standard,legacy_corridor,blocking,True,success,none,983.9285275974917,146,29.200000000000003,84.90000000000003,78.87804163767444,2.7551888779252587,7.125141928930258,2.125141928930258,12.823666129194256,8.823666129194256,92,18.400000000000002,0.9290699839537622
5,crossing_down,standard,legacy_corridor,blocking,True,success,none,995.6323122557145,144,28.8,83.70000000000016,80.042738849738,2.759507624166535,10.496857814138687,5.4968578141386875,20.89416935008951,16.89416935008951,70,14.0,0.956305123652782
6,crossing_down,standard,legacy_corridor,blocking,True,success,none,1002.1770357492885,149,29.8,86.70000000000003,80.84095714125473,2.8782535663258577,8.470649510061108,3.470649510061108,15.102889615550916,11.102889615550916,90,18.0,0.932421650994864
7,crossing_up,standard,legacy_corridor,blocking,True,success,none,964.6592332726744,149,29.8,86.69999999999999,77.22619500147323,2.8656801005394654,5.851854830041475,0.851854830041475,13.15050700594451,9.15050700594451,87,17.400000000000002,0.8907288927505564
8,crossing_up,standard,legacy_corridor,blocking,False,static_collision_1,static_collision_1,43.82759403168487,38,7.6000000000000005,20.10000000000001,76.88264625133158,63.22537796415347,4.663866618830332,-0.3361333811696676,24.093090943085247,20.093090943085247,38,7.6000000000000005,
9,crossing_down,standard,legacy_corridor,blocking,False,static_collision_2,static_collision_2,448.3610019727879,106,21.200000000000003,60.90000000000006,72.37817165161908,17.865534733742976,4.528118398005745,-0.4718816019942551,16.454193078084078,12.454193078084078,78,15.600000000000001,
10,crossing_down,standard,legacy_corridor,blocking,True,success,none,967.8560433053685,140,28.0,81.30000000000007,77.3515138322054,2.833642460455485,6.592987382694089,1.5929873826940888,12.448529532887715,8.448529532887715,71,14.200000000000001,0.9514331344674702
11,crossing_down,standard,legacy_corridor,blocking,False,static_collision_2,static_collision_2,510.41659376336816,117,23.400000000000002,67.49999999999999,83.12878336811025,22.413532561106592,4.624150593763465,-0.37584940623653473,19.610163380927332,15.610163380927332,82,16.400000000000002,
12,crossing_down,standard,legacy_corridor,blocking,False,static_collision_1,static_collision_1,55.22064278415377,38,7.6000000000000005,20.10000000000001,68.08176779820367,53.271265073159405,4.428735678550814,-0.5712643214491857,23.781199514592988,19.781199514592988,38,7.6000000000000005,
