#{"t_start": 1788917255.720116, "env_id": "None"}
r,l,t,episode_base_return,episode_risk_return,episode_training_return
-223.39967,233,0.930366,-223.3996699361967,0.0,-223.3996699361967
-247.577343,368,1.127542,-247.577343393638,0.0,-247.577343393638
44.556288,298,1.286653,44.55628764897388,0.0,44.55628764897388
-223.024009,130,1.355478,-223.02400858609508,0.0,-223.02400858609508
-160.920892,235,1.481939,-160.9208924868196,0.0,-160.9208924868196
-120.156219,221,1.59785,-120.15621859477673,0.0,-120.15621859477673
-275.584043,331,1.77574,-275.58404250550734,0.0,-275.58404250550734
85.084721,77,1.831909,90.63257569758689,-5.5478544154330525,85.08472128215384
408.810742,600,2.788895,408.8107419799481,0.0,408.8107419799481
237.199107,141,2.878304,240.40871172983572,-3.2096045174871195,237.19910721234857
72.057478,103,2.938806,77.29233037995246,-5.234852064636534,72.05747831531596
71.766418,74,2.976531,78.24127410222009,-6.4748563251068125,71.76641777711323
373.321605,188,3.075589,379.21687035074495,-5.895264952878983,373.32160539786605
155.050809,226,3.197203,160.73296350485123,-5.682154200951019,155.05080930390017
295.206826,548,3.486894,348.2751411783322,-53.06831473235768,295.20682644597406
107.702735,77,3.530205,111.86870073307398,-4.165965494136695,107.7027352389373
423.590743,600,4.47535,442.3274088499264,-18.73666546926632,423.59074338066034
313.368223,148,4.57541,318.5009902538413,-5.132767116539666,313.3682231373016
120.789882,125,4.659934,125.84223588539041,-5.052353651949748,120.7898822334407
300.149088,288,4.810212,310.1920101647804,-10.042922450958343,300.14908771382215
-58.808314,23,4.824065,-54.6292121690744,-4.179101771781185,-58.80831394085558
323.551205,304,4.987306,330.11237541947895,-6.561170828220125,323.55120459125885
115.531609,89,5.03528,120.98698198855072,-5.45537347084867,115.53160851770204
152.637794,137,5.109279,174.37892800401852,-21.741133652669916,152.63779435134876
497.399939,577,5.417428,520.0559001939811,-22.655961542878096,497.3999386511032
329.474835,163,6.100164,338.3331123012985,-8.858276933073086,329.4748353682255
453.88406,600,6.47352,453.9369548159917,-0.05289523565623,453.88405958033553
