scenario_type,scenario_count,success_count,success_rate,success_rate_wilson_95_low,success_rate_wilson_95_high,static_collision_count,dynamic_collision_count,average_path_length,successful_average_path_efficiency,average_navigation_time,average_min_static_clearance,average_min_dynamic_clearance
crossing_left,12,5,0.4166666666666667,0.19326031365875665,0.6804886874504503,7,0,69.00000000000001,0.9078108287616663,23.900000000000006,3.3902585687330338,18.2582743377962
crossing_right,16,13,0.8125,0.5699111903802586,0.9340840092857187,1,2,74.85000000000002,0.930563248109631,25.85,7.326517563451085,11.38198185833483
head_on,19,12,0.631578947368421,0.41039533164803066,0.8085048725486492,5,2,72.01578947368425,0.9334263518269736,24.905263157894737,9.192027319691997,10.423286723554385
overtaking,13,9,0.6923076923076923,0.42369343180549035,0.8731929634428948,4,0,68.00769230769231,0.9370107157478267,23.569230769230767,5.756982452534638,7.310676254728431
