scenario_type,scenario_count,success_count,success_rate,success_rate_wilson_95_low,success_rate_wilson_95_high,static_collision_count,dynamic_collision_count,average_path_length,successful_average_path_efficiency,average_navigation_time,average_min_static_clearance,average_min_dynamic_clearance
crossing_left,30,9,0.3,0.16664748268243793,0.47875787458714947,4,17,33.86000000000001,0.9444386160625116,12.186666666666664,11.321001620119135,6.384591016046586
crossing_right,30,26,0.8666666666666667,0.703186733179637,0.9469034451594526,4,0,74.48000000000002,0.9604669204561999,25.72666666666667,5.4360441584199375,10.98653495229371
head_on,30,23,0.7666666666666667,0.5907167384187784,0.8820761185551049,7,0,67.16000000000001,0.9588773318402809,23.28666666666667,3.878776125426178,11.16205243857418
overtaking,30,17,0.5666666666666667,0.3919730700081361,0.7262251442353347,10,3,57.320000000000014,0.9508411272689993,20.00666666666667,3.598173270414506,14.043051890486673
