scenario_id,scenario_type,difficulty,risk_level,layout_type,success,termination_reason,collision_type,episode_reward,steps,navigation_time,path_length,direct_start_goal_distance,final_goal_distance,min_static_center_distance,min_static_clearance,min_dynamic_center_distance,min_dynamic_clearance,closest_dynamic_step,closest_dynamic_time,path_efficiency,mean_inference_ms,p95_inference_ms,total_heading_variation,full_speed_fraction
0,head_on,challenge,receding,blocking,True,success,none,963.3134842679876,136,27.200000000000003,78.89999999999993,76.60553635239825,2.493974350687079,6.117428095394534,1.1174280953945344,29.0778012400452,25.0778012400452,0,0.0,0.9709193454042878,0.12304338141642374,0.15225000242935494,1.013568051676919,0.927007299270073
1,head_on,challenge,conflict,two_sides,False,static_collision_1,static_collision_1,116.046316615876,49,9.8,26.700000000000003,79.60259008042385,58.67436178464944,4.728567672303349,-0.27143232769665104,8.87883828544781,4.878838285447809,40,8.0,,0.11840612212984766,0.14296000008471307,0.6379537320298537,0.8
2,head_on,challenge,receding,blocking,True,success,none,977.3538143137507,139,27.8,80.7,78.1481800043347,2.717630726021496,6.988250714332379,1.9882507143323789,29.77071803760053,25.77071803760053,0,0.0,0.968378934378373,0.13749496408289286,0.23148000036599103,1.1057447239733087,0.9285714285714286
3,head_on,challenge,conflict,clear,True,success,none,976.1296487664055,141,28.200000000000003,81.89999999999993,78.27048413092739,2.952519254286822,24.500014800278308,19.500014800278308,8.040717772787332,4.040717772787332,48,9.600000000000001,0.955683566922191,0.12145106390065757,0.14650000957772136,1.979176517091422,0.9295774647887324
4,head_on,challenge,receding,blocking,True,success,none,963.4051908526908,136,27.200000000000003,78.90000000000002,76.57580886343926,2.5552897781701898,7.050927048573511,2.050927048573511,23.124437918215886,19.124437918215886,0,0.0,0.9705425711462515,0.12789558861507377,0.1858000068750698,1.1443499890194984,0.927007299270073
5,head_on,challenge,time_separated,blocking,True,success,none,962.1619652665174,138,27.6,80.10000000000002,76.35676543658639,2.4505689099346246,8.553973041483085,3.5539730414830846,27.33614238843503,23.33614238843503,42,8.4,0.9532679829786063,0.13251014530871308,0.1905250013805926,1.266519948822646,0.9280575539568345
6,head_on,challenge,conflict,mixed,True,success,none,1004.8617793836986,146,29.200000000000003,84.90000000000005,81.24685384214165,2.981162648422587,8.2979167299276,3.2979167299276,7.519533579009948,3.5195335790099476,41,8.200000000000001,0.9569711877755195,0.12338287531946825,0.1480999926570803,1.476304711512754,0.9319727891156463
7,head_on,challenge,time_separated,two_sides,False,static_collision_1,static_collision_1,101.71385456193623,46,9.200000000000001,24.900000000000013,76.99674593736657,57.51787859860263,4.770960006913836,-0.22903999308616374,22.92964703242178,18.92964703242178,41,8.200000000000001,,0.12275869527872166,0.14807500338065438,0.586279604536743,0.7872340425531915
8,head_on,challenge,conflict,two_sides,False,static_collision_1,static_collision_1,102.98194188128579,47,9.4,25.499999999999996,78.42294914570073,58.80363557546322,4.5949079712679435,-0.4050920287320565,8.714941179055783,4.714941179055783,42,8.4,,0.11731276630443778,0.13146000128472224,0.6350115870265048,0.7916666666666666
9,head_on,challenge,receding,blocking,True,success,none,1000.9511773390416,143,28.6,83.10000000000002,80.36289017034342,2.5527724364392057,8.83393443760186,3.83393443760186,28.557013012678546,24.557013012678546,0,0.0,0.9670624569235066,0.1151482525796115,0.12945001071784645,1.1027089632140308,0.9305555555555556
10,head_on,challenge,time_separated,two_sides,False,static_collision_1,static_collision_1,115.46992753988191,49,9.8,26.700000000000028,79.60458815856293,58.73151067251704,4.69728850354662,-0.30271149645338014,21.77558171702671,17.77558171702671,37,7.4,,0.11425102082062133,0.12858000118285415,0.6357002574093049,0.8
11,head_on,challenge,conflict,clear,True,success,none,913.6283839124777,130,26.0,75.30000000000003,71.98982010330069,2.964358868555476,27.82930570736667,22.82930570736667,7.80266971169237,3.80266971169237,48,9.600000000000001,0.9560401076135546,0.12414307711878793,0.1728100047330372,1.8387474992495603,0.9236641221374046
12,head_on,challenge,conflict,mixed,True,success,none,952.4098418121771,136,27.200000000000003,78.90000000000008,75.61648977376788,2.688909779606796,6.86077764342974,1.8607776434297403,8.75886934261722,4.758869342617221,43,8.6,0.9583839008082105,0.1341132352964076,0.19799999790848233,1.2529122587711639,0.927007299270073
13,head_on,challenge,conflict,mixed,True,success,none,974.1476957586976,140,28.0,81.30000000000001,78.0456845763973,2.9309150005274955,8.538204480542769,3.5382044805427686,8.746421531260443,4.746421531260443,48,9.600000000000001,0.9599715200048868,0.13160285691680787,0.1968499971553682,1.4643578698989614,0.9290780141843972
