scenario_id,scenario_type,success,reason,collision,steps,path_length,navigation_time,path_efficiency,min_static_clearance,min_dynamic_clearance,base_return,risk_return,training_return,full_speed_fraction_after_2s,clipped_mean_fraction,high_risk_mean_speed,risk_onset_step,braking_delay_seconds,risk_no_braking_response
0,head_on,True,success,False,138,80.1,27.6,0.9501593721441562,18.178524088903632,6.208131075113721,955.5914313698005,0.0,955.5914313698005,1.0,1.0,,,,False
1,head_on,True,success,False,134,77.70000000000005,26.8,0.9981877446451142,11.450907951120609,18.300011669432756,969.9055901635298,0.0,969.9055901635298,1.0,1.0,,,,False
2,head_on,True,success,False,147,85.50000000000001,29.400000000000002,0.9639291650788795,0.6910514901771929,6.975071445638646,1020.1581690428974,0.0,1020.1581690428974,1.0,1.0,3.0,35.0,,True
3,head_on,True,success,False,136,78.89999999999992,27.200000000000003,0.9916604662558106,12.2602792020183,25.0942705798405,978.482174095256,0.0,978.482174095256,1.0,1.0,,,,False
4,head_on,True,success,False,140,81.3,28.0,0.9624671505517436,3.6721888121148734,24.822835731068675,978.2933327785362,0.0,978.2933327785362,1.0,1.0,,,,False
5,head_on,True,success,False,138,80.1,27.6,0.9581298673822588,3.770020855924683,6.069479641561832,962.4882320468956,0.0,962.4882320468956,1.0,1.0,,,,False
6,head_on,True,success,False,142,82.50000000000009,28.400000000000002,0.9365008686248596,6.1248281191310205,7.88455971332411,968.7866748630388,0.0,968.7866748630388,1.0,1.0,,,,False
7,head_on,True,success,False,143,83.10000000000005,28.6,0.963447280380167,3.4176159736936533,4.472136395647958,999.1174555631205,0.0,999.1174555631205,1.0,1.0,,,,False
8,head_on,True,success,False,144,83.70000000000002,28.8,0.9569216106463109,3.7987659284767954,28.872220726616483,995.1531188922281,0.0,995.1531188922281,1.0,1.0,,,,False
9,head_on,True,success,False,140,81.30000000000003,28.0,0.9571011858724358,6.311586882788031,6.89741609388556,974.6734956556791,0.0,974.6734956556791,1.0,1.0,,,,False
10,head_on,False,static_collision_2,True,88,50.10000000000003,17.6,,-0.4771010283329433,21.383243925450774,374.1524032471457,0.0,374.1524032471457,1.0,1.0,3.0,66.0,,True
11,head_on,True,success,False,145,84.30000000000003,29.0,0.9595432057190469,0.01140190703590882,4.4778506471364725,1003.8481716385522,0.0,1003.8481716385522,1.0,1.0,3.0,86.0,,True
12,head_on,False,static_collision_1,True,55,30.300000000000008,11.0,,-0.18929167514987633,11.669334156482979,163.56509748384013,0.0,163.56509748384013,1.0,1.0,3.0,31.0,,True
13,head_on,True,success,False,134,77.70000000000003,26.8,0.9765231282940975,0.9361415358691358,3.3686234899385195,951.6753255723033,0.0,951.6753255723033,1.0,1.0,3.0,95.0,,True
14,head_on,True,success,False,137,79.50000000000013,27.400000000000002,0.9648330018793458,2.1385422640723455,3.3386848753071865,963.8054170153264,0.0,963.8054170153264,1.0,1.0,,,,False
15,head_on,True,success,False,137,79.49999999999996,27.400000000000002,0.9288081979343172,23.268325355708512,7.800274696570554,936.2084196365704,0.0,936.2084196365704,1.0,1.0,,,,False
16,head_on,True,success,False,134,77.69999999999996,26.8,0.9559438313050476,3.5860943032771946,4.8647783732891785,936.3080668451751,0.0,936.3080668451751,1.0,1.0,,,,False
17,head_on,True,success,False,140,81.19046666622167,28.0,0.9553447729971919,6.334065221854935,23.022518608916936,974.3807661872918,0.0,974.3807661872918,0.823076923076923,0.7714285714285715,,,,False
18,head_on,True,success,False,138,80.09999999999995,27.6,0.9632001896557028,8.236803779949094,5.884478717725594,964.8778079583682,0.0,964.8778079583682,1.0,1.0,,,,False
19,head_on,True,success,False,141,81.89999999999999,28.200000000000003,0.9508651008399538,4.455789677546036,5.681377671350605,973.7499594299763,0.0,973.7499594299763,1.0,1.0,,,,False
20,head_on,False,dynamic_collision,True,80,45.30000000000003,16.0,,11.395550980188478,-0.04862628221939502,248.96535732582524,0.0,248.96535732582524,1.0,1.0,3.0,58.0,,True
21,head_on,True,success,False,139,80.70000000000003,27.8,0.9556260965783606,2.0633759940735947,5.341559138815656,966.7009435612955,0.0,966.7009435612955,1.0,1.0,,,,False
22,head_on,True,success,False,136,78.8999999999999,27.200000000000003,0.9347141684368945,20.430303400847077,9.190655821615362,933.7616096959509,0.0,933.7616096959509,1.0,1.0,,,,False
23,head_on,True,success,False,141,81.89999999999999,28.200000000000003,0.9725651226967924,2.4260133892792597,2.7428524123700315,992.2484311704575,0.0,992.2484311704575,1.0,1.0,,,,False
24,head_on,True,success,False,148,86.10000000000012,29.6,0.9489391845612654,2.6156673115871723,20.45107493521206,1013.3876529819189,0.0,1013.3876529819189,1.0,1.0,,,,False
25,head_on,True,success,False,146,84.89999999999999,29.200000000000003,0.9625956604590014,3.3550092824101974,6.296457388420167,1011.0657591329718,0.0,1011.0657591329718,1.0,1.0,,,,False
26,head_on,True,success,False,146,84.90000000000005,29.200000000000003,0.9560801084461775,2.2851263705475544,4.681487192344424,1008.5693545582351,0.0,1008.5693545582351,1.0,1.0,,,,False
