scenario_type,scenario_count,success_count,success_rate,success_rate_wilson_95_low,success_rate_wilson_95_high,static_collision_count,dynamic_collision_count,average_path_length,successful_average_path_efficiency,average_navigation_time,average_min_static_clearance,average_min_dynamic_clearance
crossing_left,60,28,0.4666666666666667,0.34627906041438494,0.5910657297284211,12,20,56.097763854861256,0.9606882674842351,19.60333333333334,3.6823261710592354,6.917503155696072
crossing_right,60,39,0.65,0.5236261884175486,0.7583222559398244,12,9,64.05929912120105,0.9562825301736652,22.25666666666667,4.308447237671411,12.123073403508089
head_on,60,48,0.8,0.6821819419437211,0.8817149467710251,11,1,73.79869508862497,0.9631736001946262,25.500000000000004,3.879885213881614,9.700089617270562
overtaking,60,33,0.55,0.4249193588533434,0.6690634559324476,27,0,49.581581670939926,0.9665818283366777,17.436666666666667,4.597690588313106,13.001550833624268
