scenario_id,scenario_type,difficulty,risk_level,layout_type,success,termination_reason,collision_type,episode_reward,steps,navigation_time,path_length,direct_start_goal_distance,final_goal_distance,min_static_center_distance,min_static_clearance,min_dynamic_center_distance,min_dynamic_clearance,closest_dynamic_step,closest_dynamic_time,path_efficiency,mean_inference_ms,p95_inference_ms,total_heading_variation,full_speed_fraction
146,crossing_right,standard,time_separated,blocking,True,success,none,956.7512444682236,138,27.6,80.10000000000008,76.08496765972198,2.711477046358945,6.8308106147396375,1.8308106147396375,28.70405798901722,24.70405798901722,89,17.8,0.9498747523061412,0.12592391294015545,0.17665499981376345,1.1889743492231046,0.9280575539568345
147,crossing_right,standard,conflict,mixed,False,static_collision_2,static_collision_2,377.3818478304719,97,19.400000000000002,55.499999999999986,72.6635423897145,25.29657767276351,4.902097316449647,-0.0979026835503527,16.086297181464975,12.086297181464975,97,19.400000000000002,,0.12392061927533449,0.16598000656813366,0.7827836679222461,0.8979591836734694
148,crossing_right,standard,conflict,clear,True,success,none,959.3108372184987,137,27.400000000000002,79.5,76.05871925779,2.4426355359401177,14.130909264788494,9.130909264788494,15.480506045543144,11.480506045543144,84,16.8,0.956713449783522,0.1202802926669047,0.1411999925039708,1.0721614376358897,0.927536231884058
149,crossing_right,standard,conflict,mixed,True,success,none,958.3535846785776,140,28.0,81.3,76.35491517813527,2.8195567102775123,7.063739331886827,2.0637393318868273,16.27129487973476,12.27129487973476,98,19.6,0.9391748484395482,0.12227642842585089,0.1454899967939125,1.325754233954897,0.9290780141843972
150,crossing_right,standard,conflict,mixed,True,success,none,957.4628996456838,138,27.6,80.10000000000005,76.4006315191598,2.964341554591367,8.676823899833447,3.6768238998334475,13.498659346662816,9.498659346662816,66,13.200000000000001,0.9538156244589232,0.12147101391008988,0.1595999987330288,1.1253916061363545,0.9280575539568345
151,crossing_right,standard,conflict,two_sides,True,success,none,975.588533339954,139,27.8,80.70000000000006,78.21797571704153,2.964122383046108,7.253886779066757,2.2538867790667574,12.32424117498062,8.32424117498062,75,15.0,0.9692438130984072,0.12470071973269067,0.20204000320518384,1.0049357912464516,0.9285714285714286
152,crossing_right,standard,conflict,two_sides,True,success,none,987.7316459924767,140,28.0,81.30000000000005,79.05389416751645,2.580729568268727,8.028661657746168,3.0286616577461682,10.450698050279831,6.450698050279831,59,11.8,0.9723726219866715,0.11758285701424549,0.13940999779151747,0.8811645051338645,0.9290780141843972
153,crossing_right,standard,conflict,clear,True,success,none,999.1450272833771,147,29.400000000000002,85.49999999999991,80.62906355373715,2.9795608253994117,25.646710629028334,20.646710629028334,18.184117717536527,14.184117717536527,96,19.200000000000003,0.943029983084646,0.12161972877873603,0.1806499989470463,1.3467914506096976,0.9324324324324325
154,crossing_right,standard,time_separated,blocking,False,dynamic_collision,dynamic_collision,147.40002537746687,60,12.0,33.29999999999999,74.37045872157485,46.826814114894844,8.655041136528105,3.655041136528105,3.5011077313107903,-0.49889226868920966,60,12.0,,0.12505833437899128,0.18256000694236718,0.37553992186558477,0.8360655737704918
155,crossing_right,standard,time_separated,blocking,False,dynamic_collision,dynamic_collision,221.49364524662354,73,14.600000000000001,41.10000000000001,78.26429786353336,43.17518372228763,7.234554992065922,2.234554992065922,3.929867873495051,-0.07013212650494882,73,14.600000000000001,,0.11989315022867529,0.15265999536495642,0.4517793085957741,0.8648648648648649
