#{"t_start": 1788917758.7518418, "env_id": "None"}
r,l,t,episode_base_return,episode_risk_return,episode_training_return
56.64092,77,0.89518,56.640919703015044,0.0,56.640919703015044
-272.018233,338,1.1285,-272.01823304067995,0.0,-272.01823304067995
143.450578,118,1.21033,143.450577952071,0.0,143.450577952071
112.974871,105,1.283175,112.97487145499451,0.0,112.97487145499451
-29.060018,49,1.318133,-29.06001849141576,0.0,-29.06001849141576
98.238069,200,1.447688,98.23806942701943,0.0,98.23806942701943
-271.271117,211,1.560813,-271.2711174880631,0.0,-271.2711174880631
-251.790757,370,1.75666,-251.79075680546532,0.0,-251.79075680546532
-184.231521,100,1.811321,-184.2315211016964,0.0,-184.2315211016964
113.150734,97,1.864778,113.15073436391862,0.0,113.15073436391862
-204.014027,84,1.910079,-204.0140272191542,0.0,-204.0140272191542
46.779325,113,1.972442,46.779324910355996,0.0,46.779324910355996
-237.016601,147,2.049052,-237.01660142389397,0.0,-237.01660142389397
-11.143792,54,2.683763,-11.143791708267386,0.0,-11.143791708267386
58.776498,204,2.813505,58.77649817804476,0.0,58.77649817804476
469.064526,425,3.066366,469.064526027293,0.0,469.064526027293
517.158556,600,3.381658,517.1585560268867,0.0,517.1585560268867
161.334349,466,3.628192,161.3343494749033,0.0,161.3343494749033
306.126598,504,4.528774,306.1265979775457,0.0,306.1265979775457
279.002039,463,4.810467,279.0020389918442,0.0,279.0020389918442
387.403934,218,4.927101,387.40393444156757,0.0,387.40393444156757
578.466086,600,5.239089,578.4660858194978,0.0,578.4660858194978
351.38818,226,5.36076,351.3881795132455,0.0,351.3881795132455
73.829029,83,5.406483,73.82902866017365,0.0,73.82902866017365
65.21275,64,5.440705,65.21275043363497,0.0,65.21275043363497
29.747952,64,5.474959,29.74795156103798,0.0,29.74795156103798
413.680512,600,6.435796,413.68051164092617,0.0,413.68051164092617
85.809079,206,6.564532,85.80907922049975,0.0,85.80907922049975
610.323141,332,6.761631,610.3231405100071,0.0,610.3231405100071
