scenario_id,scenario_type,success,reason,collision,steps,path_length,navigation_time,path_efficiency,min_static_clearance,min_dynamic_clearance,base_return,risk_return,training_return,full_speed_fraction_after_2s,clipped_mean_fraction,high_risk_mean_speed,risk_onset_step,braking_delay_seconds,risk_no_braking_response
0,head_on,True,success,False,146,84.89999999999993,29.200000000000003,0.9533300984624377,3.431301913646445,4.102485378643339,1005.6701991911702,0.0,1005.6701991911702,1.0,1.0,,,,False
1,head_on,False,static_collision_1,True,50,27.3,10.0,,-0.13083414441299013,9.424774675790475,100.38346360642328,-45.10567699324071,55.27778661318263,1.0,1.0,3.0,27.0,,True
2,head_on,True,success,False,141,81.90000000000008,28.200000000000003,0.9724762795210901,0.39000750200938494,21.86863335921804,991.7411494514702,-44.78659003687133,946.9545594145993,1.0,1.0,3.0,82.0,,True
3,head_on,False,static_collision_1,True,45,24.29999999999999,9.0,,-0.21757650980234367,9.248101412360501,78.65035086249978,-46.541755039051104,32.108595823448724,1.0,1.0,3.0,22.0,,True
4,head_on,True,success,False,139,80.69999999999996,27.8,0.9752917291062989,8.120874861467279,23.6387684088237,983.3606899436504,0.0,983.3606899436504,1.0,1.0,,,,False
5,head_on,False,static_collision_2,True,103,59.100000000000016,20.6,,-0.06536268066427109,3.48323200016171,436.6340051028335,-43.10267306300224,393.5313320398312,1.0,1.0,3.0,81.0,,True
6,head_on,True,success,False,139,80.69999999999995,27.8,0.9731539855536265,0.14029854923561302,23.1907952186179,979.5539371160841,-60.70280112516246,918.8511359909218,1.0,1.0,3.0,76.0,,True
7,head_on,True,success,False,141,81.89999999999999,28.200000000000003,0.9296128091110255,0.40470599001411056,7.688207662851079,956.9011912429892,-55.314858730426316,901.5863325125628,1.0,1.0,3.0,27.0,,True
8,head_on,True,success,False,131,75.90000000000006,26.200000000000003,0.9614501840073822,0.4371937653615614,17.004151004773263,925.4162874435272,-47.5062772425452,877.910010200982,1.0,1.0,3.0,77.0,,True
9,head_on,True,success,False,149,86.69999999999995,29.8,0.947189193561704,5.183495267193635,4.76446108481554,1016.6242987243043,0.0,1016.6242987243043,1.0,1.0,,,,False
10,head_on,True,success,False,136,78.90000000000003,27.200000000000003,0.9477845855713314,7.170157469542485,18.583139931949844,946.1115341599054,0.0,946.1115341599054,1.0,1.0,,,,False
11,head_on,True,success,False,137,79.50000000000013,27.400000000000002,0.9459997413290986,2.2048047712534906,7.0042278802826985,947.7788691683567,0.0,947.7788691683567,1.0,1.0,,,,False
12,head_on,True,success,False,142,82.50000000000006,28.400000000000002,0.9383892547565196,5.120609306379089,6.742412483821289,971.7251976797339,0.0,971.7251976797339,1.0,1.0,,,,False
13,head_on,True,success,False,136,78.90000000000003,27.200000000000003,0.9536543552887241,0.32070304426819796,4.476300057828018,947.7096984215393,-45.57570094555737,902.1339974759819,1.0,1.0,3.0,82.0,,True
14,head_on,True,success,False,145,84.29999999999998,29.0,0.9572172928114153,2.1144060356688756,4.409553868759858,1001.8152677275094,0.0,1001.8152677275094,1.0,1.0,,,,False
15,head_on,True,success,False,149,86.7,29.8,0.952712654662837,1.6123580714230084,4.733789145971018,1019.9895163609839,-7.237867594884731,1012.7516487660994,1.0,1.0,,,,False
16,head_on,True,success,False,141,81.90000000000005,28.200000000000003,0.9363506062316453,2.2830533707347076,8.595770251177202,960.9627980181244,-11.435078553394302,949.5277194647304,1.0,1.0,3.0,30.0,,True
17,head_on,True,success,False,132,76.50000000000003,26.400000000000002,0.9663754989723073,4.442966265555672,3.833229237961306,935.6610317975412,0.0,935.6610317975412,1.0,1.0,,,,False
18,head_on,True,success,False,133,77.10000000000004,26.6,0.9561664786941901,3.028025714942533,16.436892591110578,935.3330974640859,0.0,935.3330974640859,1.0,1.0,,,,False
19,head_on,False,static_collision_2,True,98,56.10000000000003,19.6,,-0.021869797123805768,20.182862742206623,392.4267008119592,-43.461717411559974,348.9649834003993,1.0,1.0,3.0,76.0,,True
20,head_on,True,success,False,137,79.50000000000006,27.400000000000002,0.9526566095812042,2.3350499357817833,3.4078837771702863,955.3888699033481,-0.6714087985081427,954.71746110484,1.0,1.0,,,,False
21,head_on,False,static_collision_1,True,50,27.30000000000001,10.0,,-0.1103770476726158,24.819813932961427,107.53872407747552,-45.35725156344154,62.18147251403401,1.0,1.0,3.0,27.0,,True
22,head_on,True,success,False,143,83.10000000000001,28.6,0.9239163980680383,2.4051388127971034,7.1420526705594,962.4914395776119,-16.822470068693043,945.668969508919,1.0,1.0,3.0,39.0,,True
23,head_on,False,static_collision_1,True,55,30.300000000000008,11.0,,-0.32212864745372816,8.667947311042472,121.93855106147183,-45.19558721188489,76.74296384958697,1.0,1.0,3.0,32.0,,True
24,head_on,True,success,False,138,80.10000000000007,27.6,0.9592846948880525,1.1975546491656948,5.801884543244073,963.8685156948873,-29.483769471962006,934.3847462229255,1.0,1.0,3.0,71.0,,True
25,head_on,True,success,False,143,83.09999999999988,28.6,0.9451917057853814,19.391894400305347,4.563419407538861,981.2700898860467,0.0,981.2700898860467,1.0,1.0,,,,False
26,head_on,True,success,False,147,85.49999999999996,29.400000000000002,0.9402406314609677,2.678201504664843,17.80894836641234,997.7344862048507,-7.569966378303842,990.1645198265471,1.0,1.0,,,,False
27,head_on,True,success,False,146,84.89999999999998,29.200000000000003,0.9398611523562279,1.323805338146994,24.25393942540049,995.9046969404149,-26.15910160387372,969.7455953365414,1.0,1.0,,,,False
