scenario_index,scenario_id,scenario_type,success,reason,collision,steps,path_length,navigation_time,path_efficiency,min_static_clearance,min_dynamic_clearance,base_return,full_speed_fraction_after_2s,near_upper_action_fraction_after_2s,high_risk_mean_speed,high_risk_braking_fraction,risk_onset_step,braking_delay_seconds,risk_no_braking_response,response_status,timeout_with_stagnation
64,64,crossing_left,True,success,False,134,77.6999999999999,26.8,0.9516175018877226,0.6121520514490717,10.388197626885633,931.3672881557097,1.0,1.0,3.0,0.0,72.0,,True,terminal_censored,False
65,65,crossing_left,True,success,False,138,80.09999999999997,27.6,0.9422920735917732,5.264148434646456,11.161738101892073,949.4864162199099,1.0,1.0,,,,,False,no_risk,False
66,66,crossing_left,True,success,False,137,79.50000000000007,27.400000000000002,0.964404182715243,0.13799619751773307,9.02891884369473,958.524622335829,1.0,1.0,3.0,0.0,75.0,,True,terminal_censored,False
67,67,crossing_left,True,success,False,134,77.70000000000003,26.8,0.985613108480504,12.967989370613022,22.16415185120744,963.7569250957037,1.0,1.0,,,,,False,no_risk,False
68,68,crossing_left,False,dynamic_collision,True,64,35.70000000000001,12.8,,0.5387314057977033,-0.19692363283378844,160.70626927103353,1.0,1.0,3.0,0.0,29.0,,True,terminal_censored,False
69,69,crossing_left,True,success,False,136,78.90000000000002,27.200000000000003,0.9564343417558878,3.4842101537166617,4.126910191929209,951.8591864491619,1.0,1.0,,,,,False,no_risk,False
70,70,crossing_left,True,success,False,136,78.89999999999986,27.200000000000003,0.9545452531489356,2.7492576785525538,9.338294738917451,946.9889350111614,1.0,1.0,,,,,False,no_risk,False
71,71,crossing_left,True,success,False,138,80.10000000000002,27.6,0.962880902414003,1.9598688140391207,9.472094136976663,965.5347275250451,1.0,1.0,,,,,False,no_risk,False
72,72,crossing_left,True,success,False,138,80.10000000000002,27.6,0.9809542161295536,21.13362240960092,24.417862610345555,982.3959552609593,1.0,1.0,,,,,False,no_risk,False
73,73,crossing_left,False,dynamic_collision,True,62,34.50000000000001,12.4,,5.905181659534454,-0.41431977212975113,152.19931384693007,1.0,1.0,3.0,0.0,42.0,,True,terminal_censored,False
74,74,crossing_left,True,success,False,136,78.9,27.200000000000003,0.9519018168673545,2.8547233169717963,10.094359732812759,949.4702653716862,1.0,1.0,,,,,False,no_risk,False
75,75,crossing_left,True,success,False,140,81.30000000000008,28.0,0.9452534015924684,3.7450444538838905,10.754704571648494,965.7082598829168,1.0,1.0,,,,,False,no_risk,False
76,76,crossing_left,True,success,False,133,77.10000000000002,26.6,0.9840678807889839,13.03502213646281,25.081266844209626,954.1883154258999,1.0,1.0,,,,,False,no_risk,False
77,77,crossing_left,False,dynamic_collision,True,79,44.700000000000074,15.8,,6.040561336728317,-0.41789186395942624,254.24711701401023,1.0,1.0,3.0,0.0,58.0,,True,terminal_censored,False
78,78,crossing_left,True,success,False,140,81.30000000000001,28.0,0.9553886909717438,3.2284740203866793,10.221723964967897,975.0798191576486,1.0,1.0,,,,,False,no_risk,False
79,79,crossing_left,True,success,False,146,84.90000000000009,29.200000000000003,0.9575050620245044,3.1218706149116002,9.582437000089213,1008.8445599921672,1.0,1.0,,,,,False,no_risk,False
80,80,crossing_left,True,success,False,141,81.89999999999999,28.200000000000003,0.9526613106229203,7.899253475306502,10.6672993192423,978.5326022097972,1.0,1.0,,,,,False,no_risk,False
81,81,crossing_left,True,success,False,134,77.70000000000006,26.8,0.962142497203533,17.584764933655837,28.448250927662933,945.6790802281218,1.0,1.0,,,,,False,no_risk,False
