scenario_type,scenario_count,success_count,success_rate,success_rate_wilson_95_low,success_rate_wilson_95_high,static_collision_count,dynamic_collision_count,average_path_length,successful_average_path_efficiency,average_navigation_time,average_min_static_clearance,average_min_dynamic_clearance
crossing_left,60,38,0.6333333333333333,0.5068300063010303,0.7437908331277456,4,18,64.32,0.955324485578618,22.339999999999996,5.100808979161024,6.48426065287052
crossing_right,60,49,0.8166666666666667,0.7008024625353194,0.8944220311080237,4,7,73.12000000000002,0.951772977533257,25.273333333333333,5.486934374641949,11.831404637781837
head_on,60,26,0.43333333333333335,0.3157239680468677,0.5589656122387444,33,1,62.620000000000005,0.9576568117005858,21.773333333333333,2.882137393727174,9.790198668942233
overtaking,60,41,0.6833333333333333,0.5576623297382323,0.7869413244763347,19,0,59.46000000000001,0.9643980979828479,20.720000000000002,4.8030651351433455,11.738303690085134
