scenario_id,scenario_type,difficulty,risk_level,layout_type,success,termination_reason,collision_type,episode_reward,steps,navigation_time,path_length,direct_start_goal_distance,final_goal_distance,min_static_center_distance,min_static_clearance,min_dynamic_center_distance,min_dynamic_clearance,closest_dynamic_step,closest_dynamic_time,path_efficiency,mean_inference_ms,p95_inference_ms,total_heading_variation,full_speed_fraction
0,head_on,standard,conflict,two_sides,False,static_collision_1,static_collision_1,99.90317735804285,45,9.0,24.300000000000022,76.79934613645538,57.496669033391825,4.947665817827187,-0.05233418217281294,13.315654689061208,9.315654689061208,45,9.0,,0.1258733316919663,0.161039998056367,0.6241036560557395,0.782608695652174
1,head_on,standard,conflict,mixed,False,static_collision_2,static_collision_2,364.77146448265717,89,17.8,50.700000000000024,78.36063074945744,32.1574734146901,4.4595301744615625,-0.5404698255384375,7.002302357704523,3.002302357704523,66,13.200000000000001,,0.11475730456511249,0.1323399977991357,1.0098792263224219,0.8888888888888888
2,head_on,standard,conflict,two_sides,True,success,none,980.3778326107649,142,28.400000000000002,82.49999999999996,78.6934274524181,2.69994905998117,5.447716347929906,0.447716347929906,7.573107309979475,3.5731073099794752,76,15.200000000000001,0.9538597266959775,0.11869788718734488,0.13335501062101682,1.5912588320446035,0.9300699300699301
3,head_on,standard,conflict,mixed,False,static_collision_2,static_collision_2,424.02179284243823,101,20.200000000000003,57.89999999999998,77.29068194382502,25.31040268970181,4.981706842024556,-0.018293157975444174,10.395109871072586,6.395109871072586,52,10.4,,0.12996237529649188,0.199099988094531,1.1976968613416028,0.9019607843137255
4,head_on,standard,conflict,mixed,True,success,none,988.5951709415995,143,28.6,83.09999999999998,79.13222430159,2.5577072074300413,8.1403601908388,3.1403601908388,10.189476591535621,6.189476591535621,69,13.8,0.9522530000191338,0.11954125872946676,0.1414500002283603,1.299271746960901,0.9305555555555556
5,head_on,standard,conflict,mixed,False,static_collision_2,static_collision_2,405.03643345996375,97,19.400000000000002,55.50000000000001,78.41773888439567,28.34790580141997,4.91367921534145,-0.08632078465855031,8.84856242717209,4.848562427172091,56,11.200000000000001,,0.1325989691132545,0.20936000219080572,1.1622554076785705,0.8979591836734694
6,head_on,standard,conflict,two_sides,True,success,none,952.1962892363642,137,27.400000000000002,79.50000000000003,75.6974347830512,2.7277381690144322,6.464407558007163,1.4644075580071627,7.740911373935311,3.740911373935311,63,12.600000000000001,0.9521689909817757,0.12662335705559322,0.18557999574113634,1.646301607247413,0.927536231884058
7,head_on,standard,conflict,mixed,False,static_collision_2,static_collision_2,413.65260221698344,100,20.0,57.29999999999999,74.60956088698177,23.596391557056695,4.965354228762084,-0.03464577123791557,10.770689672014369,6.7706896720143686,54,10.8,,0.12415900069754572,0.1790750058717094,1.214781219218255,0.900990099009901
8,head_on,standard,conflict,mixed,False,static_collision_2,static_collision_2,401.09703384561845,96,19.200000000000003,54.90000000000003,73.95371984636326,24.214738796799026,4.8927264073642664,-0.10727359263573355,7.437343799101072,3.437343799101072,69,13.8,,0.11679583394652582,0.14452500181505457,1.1226174105946032,0.8969072164948454
9,head_on,standard,receding,two_sides,True,success,none,1009.6170888081517,146,29.200000000000003,84.89999999999999,81.340851175316,2.6491422945007765,9.208151851851246,4.208151851851246,27.318069859414468,23.318069859414468,0,0.0,0.9580783412875855,0.12427739729651902,0.14702499174745753,1.3871833692552387,0.9319727891156463
10,head_on,standard,time_separated,blocking,False,static_collision_2,static_collision_2,377.4925307040456,90,18.0,51.30000000000002,77.67305908338886,30.408087559547678,4.985934559401798,-0.014065440598201917,26.894807773751985,22.894807773751985,47,9.4,,0.11938888945021771,0.16530999855604017,0.8596535676047448,0.8901098901098901
11,head_on,standard,conflict,two_sides,False,static_collision_1,static_collision_1,96.58175644054609,44,8.8,23.699999999999996,81.44587345857269,62.484703660406346,4.989124655699579,-0.010875344300420586,12.215478778345046,8.215478778345046,44,8.8,,0.11673409145177258,0.13141000090399757,0.5896370056248317,0.7777777777777778
12,head_on,standard,time_separated,clear,True,success,none,939.8741074961808,138,27.6,80.09999999999998,74.42969432222651,2.7522835726083943,9.668755550585916,4.6687555505859155,31.357385996926716,27.357385996926716,87,17.400000000000002,0.9292096669441514,0.12551159380709048,0.19946500106016177,1.6140515367016115,0.9280575539568345
13,head_on,standard,conflict,mixed,False,static_collision_2,static_collision_2,363.4945672733809,89,17.8,50.70000000000001,77.19881623791979,30.985172519895173,4.56847108442452,-0.43152891557547957,6.506610381922474,2.5066103819224743,60,12.0,,0.1247696631805176,0.16926000826060772,1.0031858828137987,0.8888888888888888
14,head_on,standard,receding,blocking,False,static_collision_2,static_collision_2,429.84346607208295,98,19.6,56.10000000000003,82.30621509668931,29.752402535641355,4.710417216639448,-0.28958278336055177,28.7879194724405,24.7879194724405,0,0.0,,0.11571632562756387,0.13967499908176248,0.6530187486536371,0.898989898989899
15,head_on,standard,conflict,two_sides,True,success,none,953.9481999615866,136,27.200000000000003,78.9,75.9243869422152,2.5217514440701967,6.804496803019164,1.8044968030191644,6.455217276432543,2.455217276432543,92,18.400000000000002,0.9622862730318782,0.1227683828534175,0.17645000116317533,1.3639898171447535,0.927007299270073
16,head_on,standard,receding,clear,True,success,none,955.891058334922,136,27.200000000000003,78.90000000000006,76.09860894052001,2.8295031070277603,11.380680885726477,6.380680885726477,21.817712947670245,17.817712947670245,0,0.0,0.9644944098925216,0.12282058859829491,0.18522500249673612,1.2142807701576857,0.927007299270073
17,head_on,standard,time_separated,two_sides,True,success,none,943.2094440406217,134,26.8,77.7,74.66573739996805,2.674792995905845,7.741798853541046,2.741798853541046,14.838464093948923,10.838464093948923,90,18.0,0.9609490012865901,0.1251805967255148,0.18922499730251716,1.5378029194849925,0.9259259259259259
18,head_on,standard,conflict,clear,True,success,none,962.6218655099065,139,27.8,80.70000000000002,76.7259863844383,2.562543931382049,8.371823085563292,3.3718230855632925,6.808839057882498,2.8088390578824978,61,12.200000000000001,0.9507557172792848,0.12095467704214263,0.17244999762624497,1.6710371747259416,0.9285714285714286
19,head_on,standard,conflict,mixed,False,static_collision_2,static_collision_2,423.8158806735648,100,20.0,57.30000000000001,78.53030497046596,26.57211809352062,4.759833850374519,-0.24016614962548122,8.419830170731753,4.419830170731753,57,11.4,,0.12184399965917692,0.15955000126268712,1.1344107290793697,0.900990099009901
20,head_on,standard,conflict,clear,True,success,none,944.3719196536814,136,27.200000000000003,78.90000000000003,75.06790133120337,2.9507093658352024,28.38353488805257,23.38353488805257,12.272479587512208,8.272479587512208,80,16.0,0.9514309420938319,0.13297279388900599,0.1953999926627148,1.3036638938227618,0.927007299270073
21,head_on,standard,conflict,clear,True,success,none,937.835750224852,136,27.200000000000003,78.89999999999998,74.42056743845323,2.9569924159680485,27.113937314569533,22.113937314569533,12.335095942084827,8.335095942084827,73,14.600000000000001,0.9432264567611313,0.13682426491440683,0.22739999258192256,1.3984390088187197,0.927007299270073
22,head_on,standard,conflict,mixed,False,static_collision_2,static_collision_2,360.864956889303,89,17.8,50.700000000000024,75.53907230445995,29.696579930211712,4.768405020421426,-0.2315949795785741,6.7984367747549825,2.7984367747549825,51,10.200000000000001,,0.130392135391692,0.20770000410266218,1.0547461788956598,0.8888888888888888
23,head_on,standard,time_separated,blocking,False,static_collision_2,static_collision_2,427.64478802595386,103,20.6,59.1,76.73544279160811,23.336739319146346,4.787215344828461,-0.21278465517153933,4.037146431462288,0.03714643146228802,49,9.8,,0.11765436852549754,0.14605000615119934,1.197995534324703,0.9038461538461539
24,head_on,standard,conflict,clear,True,success,none,940.9811412224201,133,26.6,77.10000000000005,74.5586605115374,2.7955463892954007,8.119632356535492,3.119632356535492,8.063408249862686,4.063408249862686,62,12.4,0.9670383983338178,0.11439248044183828,0.13373999972827733,1.3248175839188632,0.9253731343283582
25,head_on,standard,conflict,mixed,False,static_collision_2,static_collision_2,408.7221711944264,97,19.400000000000002,55.5,80.99068000181482,30.522002513999496,4.7788577632200235,-0.22114223677997646,7.657880532718681,3.657880532718681,61,12.200000000000001,,0.11410309210630883,0.1320199982728809,1.0892496410267798,0.8979591836734694
26,head_on,standard,conflict,two_sides,False,static_collision_1,static_collision_1,138.5403205964658,52,10.4,28.499999999999996,73.94832332250678,50.71895641123982,4.814743015671963,-0.18525698432803672,28.40659475555982,24.40659475555982,52,10.4,,0.11320384706218298,0.13006000081077218,0.6846784767487344,0.8113207547169812
27,head_on,standard,time_separated,blocking,False,static_collision_2,static_collision_2,427.3736100915769,100,20.0,57.29999999999999,79.71878141294611,27.37423438560059,4.580629031991213,-0.4193709680087867,18.94633704965106,14.94633704965106,98,19.6,,0.11853200005134568,0.14080999389989302,0.9761882168126436,0.900990099009901
28,head_on,standard,conflict,clear,True,success,none,979.3079972522379,142,28.400000000000002,82.50000000000004,79.19113660044346,2.6923997192545404,16.355785152433274,11.355785152433274,4.466638083518855,0.4666380835188546,82,16.400000000000002,0.9598925648538595,0.12069999994169003,0.15740499438834368,1.5754394381310064,0.9300699300699301
29,head_on,standard,conflict,clear,True,success,none,966.8341569633919,138,27.6,80.10000000000007,77.36560182584232,2.760747543499907,15.06542973291138,10.06542973291138,6.78255620875109,2.7825562087510898,94,18.8,0.9658626944549595,0.13544492801462393,0.21200500705162997,1.3590719236821796,0.9280575539568345
30,head_on,standard,conflict,mixed,False,static_collision_2,static_collision_2,383.8466563252782,93,18.6,53.10000000000003,74.69565731971488,26.252924178398693,4.829899736438977,-0.17010026356102337,5.827558401302121,1.827558401302121,59,11.8,,0.12325161288151898,0.16814000264275808,1.0349506104496338,0.8936170212765957
31,head_on,standard,time_separated,two_sides,True,success,none,968.5827821198308,138,27.6,80.10000000000005,77.07438643990116,2.526108227918067,7.383813290252279,2.383813290252279,27.14495394353024,23.14495394353024,57,11.4,0.9622270466904009,0.12838623176018396,0.17287499576923443,1.3879285447025584,0.9280575539568345
32,head_on,standard,receding,blocking,True,success,none,1016.7715646612538,146,29.200000000000003,84.9,82.30249254383178,2.895336077706358,7.257158029607611,2.257158029607611,24.302555061722988,20.302555061722988,0,0.0,0.9694050947447794,0.13060890401678465,0.19770000290009193,1.1273187195621925,0.9319727891156463
33,head_on,standard,conflict,two_sides,False,static_collision_1,static_collision_1,107.60064582560193,47,9.4,25.500000000000007,79.07386227529807,58.993912646960844,4.632184973077336,-0.3678150269226643,18.454597020089025,14.454597020089025,47,9.4,,0.13500000003408244,0.21834999497514213,0.5902877490371925,0.7916666666666666
34,head_on,standard,conflict,mixed,False,static_collision_2,static_collision_2,468.66609316519754,108,21.6,62.10000000000001,81.3372784549181,24.839318908819568,4.605927361508449,-0.3940726384915507,8.752859561217946,4.752859561217946,60,12.0,,0.1236268519143643,0.15345500069088294,1.1625437532207485,0.908256880733945
35,head_on,standard,conflict,mixed,True,success,none,974.6919462760465,141,28.200000000000003,81.90000000000008,78.08320435427929,2.909009726674613,7.016256664963782,2.016256664963782,11.547737809253224,7.547737809253224,64,12.8,0.9533968785626278,0.11304680960655793,0.14139999984763563,1.3032073525513566,0.9295774647887324
36,head_on,standard,conflict,mixed,False,static_collision_2,static_collision_2,402.8776957190644,96,19.200000000000003,54.89999999999997,77.94630391096653,28.10295345437188,4.777786125701618,-0.22221387429838213,9.017997921186707,5.017997921186707,66,13.200000000000001,,0.11925104157247308,0.14295000073616393,1.1164389925986942,0.8969072164948454
37,head_on,standard,conflict,mixed,False,static_collision_2,static_collision_2,422.2414373443971,100,20.0,57.30000000000005,77.03528180880238,24.958846740597973,4.575171529245037,-0.4248284707549628,6.590593780433804,2.590593780433804,51,10.200000000000001,,0.1139629993122071,0.13131499508745037,1.1195783296549695,0.900990099009901
