scenario_index,scenario_id,scenario_type,success,reason,collision,steps,path_length,navigation_time,path_efficiency,min_static_clearance,min_dynamic_clearance,base_return,full_speed_fraction_after_2s,near_upper_action_fraction_after_2s,high_risk_mean_speed,high_risk_braking_fraction,risk_onset_step,braking_delay_seconds,risk_no_braking_response,response_status,timeout_with_stagnation
110,110,crossing_left,True,success,False,138,79.00421615839005,27.6,0.9674802002562075,3.0171606094753542,8.832774533582029,959.3292530813384,0.0,0.0,,,,,False,no_risk,False
111,111,crossing_left,True,success,False,143,80.56764106750481,28.6,0.9696047331418516,8.50556778978634,8.332806572451862,974.2622782304496,0.0,0.0,,,,,False,no_risk,False
112,112,crossing_left,True,success,False,144,82.06693380475052,28.8,0.9810767027927615,4.151773655083039,0.5095819088854121,984.4348141150203,0.0,0.0,2.946519338879092,0.0,19.0,,True,terminal_censored,False
113,113,crossing_left,True,success,False,144,82.5902308881283,28.8,0.9514402572432784,3.0894897952848996,11.21624021196504,984.073873850272,0.0,0.0,,,,,False,no_risk,False
114,114,crossing_left,True,success,False,139,79.82350981235503,27.8,0.960706497080649,0.9090507426110008,10.141793379722012,964.1970591697748,0.0,0.0,2.9719517760806613,0.0,79.0,,True,terminal_censored,False
115,115,crossing_left,True,success,False,142,80.9047684013843,28.400000000000002,0.9939229872508392,7.961590596087548,25.506118124405116,999.2904425811149,0.0,0.0,,,,,False,no_risk,False
116,116,crossing_left,True,success,False,149,85.59700856208805,29.8,0.9550353360391586,2.546985985512979,9.354916786282855,1011.2862566797121,0.0,0.0,,,,,False,no_risk,False
117,117,crossing_left,True,success,False,129,73.27069380283355,25.8,0.9973073271909056,5.271740153925114,19.27736104997377,924.861961968974,0.0,0.0,,,,,False,no_risk,False
118,118,crossing_left,True,success,False,141,80.88262816071517,28.200000000000003,0.9568976583286669,2.6363390899295283,12.607351817770855,968.6536807052748,0.0,0.0,,,,,False,no_risk,False
119,119,crossing_left,True,success,False,142,81.49006347656248,28.400000000000002,0.9510567514636488,5.3933684342827615,13.071174374605953,967.9468494241489,0.0,0.0,,,,,False,no_risk,False
120,120,crossing_right,True,success,False,137,78.49930400848383,27.400000000000002,0.9226274114776233,3.9083392236287704,24.135568323054727,920.9576289796598,0.0,0.0,,,,,False,no_risk,False
121,121,crossing_right,True,success,False,134,76.32768158912663,26.8,0.9827936253654574,2.5791361874754566,10.507904239664512,944.6819228116804,0.0,0.0,,,,,False,no_risk,False
122,122,crossing_right,True,success,False,147,84.39985172152515,29.400000000000002,0.9430826440820961,5.529566878313835,3.273950915295626,989.5997617162774,0.0,0.0,,,,,False,no_risk,False
123,123,crossing_right,True,success,False,155,89.19035414457322,31.0,0.9254889618966858,8.255742344279177,18.067808536025566,1018.5743303076945,0.0,0.0,,,,,False,no_risk,False
124,124,crossing_right,True,success,False,143,80.9148599088192,28.6,0.9517551600243754,4.53253881388466,12.499931279583034,964.6449614934002,0.0,0.0,,,,,False,no_risk,False
125,125,crossing_right,True,success,False,142,81.32482926249509,28.400000000000002,0.928913172298907,6.377709733509242,2.0516193649880696,945.5386073204534,0.0,0.0,,,,,False,no_risk,False
126,126,crossing_right,False,dynamic_collision,True,68,37.42078229784967,13.600000000000001,,5.149042001995294,-0.23453390695638943,191.28380819207763,0.0,0.0,2.954739272594452,0.0,48.0,,True,terminal_censored,False
127,127,crossing_right,True,success,False,144,82.55594353079793,28.8,0.9391808738682313,4.341635543044896,2.9219964009206176,968.7238763830933,0.0,0.0,,,,,False,no_risk,False
128,128,crossing_right,True,success,False,143,81.9192260205746,28.6,0.9514075936473533,4.576357203716771,1.5075507790544238,969.5284467873732,0.0,0.0,,,,,False,no_risk,False
129,129,crossing_right,False,dynamic_collision,True,78,43.45929613709448,15.600000000000001,,13.624599429155158,-0.5962272259661812,247.70537522506996,0.0,0.0,2.9566923298619012,0.0,57.0,,True,terminal_censored,False
130,130,crossing_right,True,success,False,132,74.54763983488084,26.400000000000002,0.9849891534083698,6.078281941270456,18.136469311221074,930.3871055469733,0.0,0.0,,,,,False,no_risk,False
