scenario_index,scenario_id,scenario_type,success,reason,collision,steps,path_length,navigation_time,path_efficiency,min_static_clearance,min_dynamic_clearance,base_return,full_speed_fraction_after_2s,near_upper_action_fraction_after_2s,high_risk_mean_speed,high_risk_braking_fraction,risk_onset_step,braking_delay_seconds,risk_no_braking_response,response_status,timeout_with_stagnation
0,0,head_on,True,success,False,144,83.7,28.8,0.9620867312038784,0.7458757260868323,6.292155422435805,998.6537524517873,1.0,1.0,3.0,0.0,28.0,,True,terminal_censored,False
1,1,head_on,False,static_collision_2,True,97,55.5,19.400000000000002,,-0.07824381348058118,3.2847632838018637,412.3511975075776,1.0,1.0,3.0,0.0,77.0,,True,terminal_censored,False
2,2,head_on,True,success,False,141,81.9,28.200000000000003,0.9872520607600372,0.2304273667104999,21.186312530903667,1003.1395455348904,1.0,1.0,3.0,0.0,74.0,,True,terminal_censored,False
3,3,head_on,False,static_collision_2,True,96,54.90000000000005,19.200000000000003,,-0.2687547701003412,24.552541365973045,422.67880785181393,1.0,1.0,3.0,0.0,75.0,,True,terminal_censored,False
4,4,head_on,False,static_collision_2,True,85,48.29999999999998,17.0,,-0.09910406799385818,26.01643051304988,356.79708390890835,1.0,1.0,3.0,0.0,65.0,,True,terminal_censored,False
5,5,head_on,True,success,False,149,86.65915564298629,29.8,0.9540178155414524,4.139461335066677,21.47302418020502,1023.2926258047366,0.920863309352518,1.0,,,,,False,no_risk,False
6,6,head_on,True,success,False,141,81.90000000000006,28.200000000000003,0.9423732069912726,3.596309890667861,7.833889270753602,970.70635288886,1.0,1.0,,,,,False,no_risk,False
7,7,head_on,True,success,False,151,87.89999999999996,30.200000000000003,0.9386312065340745,17.726881715396413,10.48471924441851,1019.2352060242999,1.0,1.0,,,,,False,no_risk,False
8,8,head_on,True,success,False,139,80.70000000000006,27.8,0.942179149754757,4.5625774426621675,7.678970902946608,957.057216288023,1.0,1.0,,,,,False,no_risk,False
9,9,head_on,False,static_collision_1,True,46,24.899999999999995,9.200000000000001,,-0.148266373750646,14.24386786804483,115.67650143255209,1.0,1.0,3.0,0.0,24.0,,True,terminal_censored,False
10,10,head_on,True,success,False,142,81.84757007360462,28.400000000000002,0.9401912718140271,4.599977425787181,25.590605644928388,966.3933274275594,0.7121212121212122,0.7121212121212122,,,,,False,no_risk,False
11,11,head_on,True,success,False,142,82.50000000000004,28.400000000000002,0.9786684037203274,3.7291724894820746,3.640211077625315,1002.9014012047285,1.0,1.0,,,,,False,no_risk,False
12,12,head_on,True,success,False,137,79.50000000000003,27.400000000000002,0.948264843249098,0.2992233941026692,5.059535063232305,945.4357626291048,1.0,1.0,3.0,0.0,21.0,,True,terminal_censored,False
13,13,head_on,True,success,False,135,78.30000000000001,27.0,0.9276242052060754,1.7433321453663533,8.563243999798445,923.3464550856357,1.0,1.0,3.0,0.0,72.0,,True,terminal_censored,False
14,14,head_on,True,success,False,145,84.30000000000004,29.0,0.9570779203150308,2.4332467953864523,7.930256819171371,1002.2335781611441,1.0,1.0,,,,,False,no_risk,False
15,15,head_on,True,success,False,144,83.7,28.8,0.9426174171354617,2.628058196264912,7.616794350226691,984.143395494176,1.0,1.0,,,,,False,no_risk,False
16,16,head_on,True,success,False,144,83.69999999999999,28.8,0.9480341092530817,2.7887375364160913,7.773064022984444,990.5259890345244,1.0,1.0,,,,,False,no_risk,False
17,17,head_on,True,success,False,132,76.50000000000004,26.400000000000002,0.9914236271161272,6.255507212957623,22.879177730079117,956.5834216198218,1.0,1.0,,,,,False,no_risk,False
18,18,head_on,True,success,False,135,78.29999999999998,27.0,0.9600593179729642,1.625537772039662,4.606953718194303,945.3748327464584,1.0,1.0,,,,,False,no_risk,False
19,19,head_on,True,success,False,144,83.69999999999999,28.8,0.9489669729521847,4.191612723516265,22.728950887335206,987.1428731150166,1.0,1.0,,,,,False,no_risk,False
20,20,head_on,True,success,False,145,84.3000000000001,29.0,0.9336614823479354,20.52182143972274,0.30617392803093146,975.3978405801948,1.0,1.0,3.0,0.0,71.0,,True,terminal_censored,False
21,21,head_on,True,success,False,147,85.5,29.400000000000002,0.9474963993313861,5.1511258626135135,8.017732470047626,1006.8346029695276,1.0,1.0,,,,,False,no_risk,False
22,22,head_on,True,success,False,143,83.10000000000002,28.6,0.9527785816657117,2.887104067273916,6.830855123011519,988.8105212931245,1.0,1.0,,,,,False,no_risk,False
23,23,head_on,True,success,False,146,84.8999999999999,29.200000000000003,0.9745950913033244,1.779559147389162,3.029467418786348,1023.7719694619925,1.0,1.0,,,,,False,no_risk,False
24,24,head_on,True,success,False,128,74.10000000000002,25.6,0.9741464853464903,1.74373813091157,2.4213813989871538,914.8406349090342,1.0,1.0,,,,,False,no_risk,False
25,25,head_on,False,static_collision_2,True,103,59.100000000000044,20.6,,-0.1776626836730273,3.888872441619945,446.9915212665707,1.0,1.0,3.0,0.0,81.0,,True,terminal_censored,False
26,26,head_on,True,success,False,135,78.30000000000008,27.0,0.9785993827855599,2.3352417358743667,23.058756510423738,960.5326881094346,1.0,1.0,,,,,False,no_risk,False
27,27,head_on,True,success,False,137,79.50000000000009,27.400000000000002,0.977942196208414,0.9581715377943292,2.2082973871455547,967.0284317286284,1.0,1.0,3.0,0.0,94.0,,True,terminal_censored,False
28,28,head_on,True,success,False,146,84.90000000000003,29.200000000000003,0.9118442125270274,1.6940358163835372,24.686205590000274,972.1691166449863,1.0,1.0,3.0,0.0,80.0,,True,terminal_censored,False
29,29,head_on,True,success,False,141,81.89999999999998,28.200000000000003,0.9944620979187736,12.120742634916944,17.514443914283955,1008.7796919591365,1.0,1.0,,,,,False,no_risk,False
30,30,head_on,True,success,False,148,86.10000000000004,29.6,0.9541965524480777,23.740224200791168,8.557814727296194,1014.5398296867613,1.0,1.0,,,,,False,no_risk,False
31,31,head_on,True,success,False,135,78.30000000000003,27.0,0.9554017225305627,2.973908270012471,25.378237749801535,945.0914200121352,1.0,1.0,,,,,False,no_risk,False
32,32,head_on,True,success,False,146,84.9,29.200000000000003,0.9448165633276875,6.064326565238181,8.973840601472013,996.1371436461682,1.0,1.0,,,,,False,no_risk,False
