scenario_type,scenario_count,success_count,success_rate,success_rate_wilson_95_low,success_rate_wilson_95_high,static_collision_count,dynamic_collision_count,average_path_length,successful_average_path_efficiency,average_navigation_time,average_min_static_clearance,average_min_dynamic_clearance
crossing_left,30,29,0.9666666666666667,0.8332960900859082,0.9940914096183874,1,0,78.50000000000001,0.9780586964683745,27.066666666666666,6.538613705474313,10.565100683175526
crossing_right,30,13,0.43333333333333335,0.2737748557646652,0.6080269299918639,0,17,41.099999999999994,0.9771269111940809,14.6,12.306499738047467,5.242787718922955
head_on,30,14,0.4666666666666667,0.30232388907699753,0.638577003801267,15,1,65.98,0.9622600748639221,22.893333333333334,2.087077258402908,8.19788515033195
overtaking,30,21,0.7,0.5212421254128504,0.8333525173175619,8,1,64.74,0.9541378302603121,22.479999999999997,4.453188549446724,11.417995773139085
