scenario_id,scenario_type,difficulty,risk_level,layout_type,success,termination_reason,collision_type,episode_reward,steps,navigation_time,path_length,direct_start_goal_distance,final_goal_distance,min_static_center_distance,min_static_clearance,min_dynamic_center_distance,min_dynamic_clearance,closest_dynamic_step,closest_dynamic_time,path_efficiency,mean_inference_ms,p95_inference_ms,total_heading_variation,full_speed_fraction
0,head_on,standard,conflict,two_sides,False,static_collision_2,static_collision_2,341.47932649637755,96,19.200000000000003,54.90000000000004,76.79934613645538,33.08839381319995,4.7492147698369775,-0.25078523016302245,15.200965487791985,11.200965487791985,58,11.600000000000001,,0.11534062408221264,0.13127500642440282,1.1862048692185747,0.8969072164948454
1,head_on,standard,conflict,mixed,True,success,none,980.8225070785522,152,30.400000000000002,88.50000000000004,78.36063074945744,2.518380041602169,17.331601764694547,12.331601764694547,14.330612543029988,10.330612543029988,63,12.600000000000001,0.8854308559260724,0.12405789522362234,0.18546000210335473,2.0666753142027336,0.934640522875817
2,head_on,standard,conflict,two_sides,True,success,none,981.0021525379904,157,31.400000000000002,91.4999999999999,78.6934274524181,2.537838017622067,5.268515972269438,0.26851597226943813,18.31554223811593,14.315542238115931,75,15.0,0.8600374584963737,0.1255789803931264,0.1770199974998831,2.2125415750597064,0.9367088607594937
3,head_on,standard,conflict,mixed,True,success,none,965.6560377469792,137,27.400000000000002,79.50000000000009,77.29068194382502,2.621968100255963,7.459657153031026,2.459657153031026,6.069684247713575,2.0696842477135746,50,10.0,0.9722098357713829,0.12257080289355078,0.16051999991759647,1.0102339040484016,0.927536231884058
4,head_on,standard,conflict,mixed,True,success,none,989.6063262634246,143,28.6,83.10000000000005,79.13222430159,2.4565916752474863,7.06094008849729,2.06094008849729,10.93531708879599,6.9353170887959905,70,14.0,0.9522530000191329,0.12095314690719483,0.20245999039616452,1.2682612715682993,0.9305555555555556
5,head_on,standard,conflict,mixed,True,success,none,977.5634391906717,149,29.8,86.69999999999993,78.41773888439567,2.916394965328457,12.344395046177207,7.3443950461772065,12.671170190718135,8.671170190718135,53,10.600000000000001,0.9044721901314388,0.11680872504202487,0.14702000771649176,1.8831860448798723,0.9333333333333333
6,head_on,standard,conflict,two_sides,False,static_collision_2,static_collision_2,370.9826422400593,103,20.6,59.1,75.6974347830512,28.971191088597873,4.625077195395373,-0.3749228046046271,15.104850836419779,11.104850836419779,60,12.0,,0.12910970810515968,0.23752999986754703,1.2858180668829526,0.9038461538461539
7,head_on,standard,conflict,mixed,True,success,none,936.9829573043131,132,26.400000000000002,76.50000000000004,74.60956088698177,2.5891580252726745,6.940762530193218,1.9407625301932176,5.4953892385514935,1.4953892385514935,52,10.4,0.9752883776076042,0.12035151468642817,0.14228500003810038,0.9581448174831512,0.924812030075188
8,head_on,standard,conflict,mixed,True,success,none,934.4377713907611,146,29.200000000000003,84.90000000000008,73.95371984636326,2.7799427072871454,15.252747647490589,10.252747647490589,15.523817302833748,11.523817302833748,68,13.600000000000001,0.8710685494271283,0.1184821914449296,0.16592500469414517,2.1494378834793735,0.9319727891156463
9,head_on,standard,receding,two_sides,False,static_collision_2,static_collision_2,374.32551376290326,102,20.400000000000002,58.49999999999999,81.340851175316,34.282017949475474,4.748965388186381,-0.2510346118136191,26.65237003113588,22.65237003113588,18,3.6,,0.11887843149951569,0.1364000061585102,1.167828089697545,0.9029126213592233
