scenario_type,scenario_count,success_count,success_rate,success_rate_wilson_95_low,success_rate_wilson_95_high,static_collision_count,dynamic_collision_count,average_path_length,successful_average_path_efficiency,average_navigation_time,average_min_static_clearance,average_min_dynamic_clearance
crossing_left,60,36,0.6,0.4736605349204075,0.7143050946511744,19,5,71.81,0.9094244313355322,24.836666666666666,4.836343528266486,16.321455508382662
crossing_right,60,31,0.5166666666666667,0.39307810032592494,0.6382495046026722,19,10,67.2,0.9275883890812249,23.299999999999997,4.9957280928277745,6.906497477360259
head_on,60,45,0.75,0.6276792992295218,0.8422347746994333,14,1,77.25000000000001,0.9174864716332356,26.65,5.767255406669323,11.661501636798173
overtaking,60,31,0.5166666666666667,0.39307810032592494,0.6382495046026722,28,1,61.68,0.9464268407102464,21.459999999999997,3.0945157415180753,11.858362607509111
