scenario_index,scenario_id,scenario_type,success,reason,collision,steps,path_length,navigation_time,path_efficiency,min_static_clearance,min_dynamic_clearance,base_return,full_speed_fraction_after_2s,near_upper_action_fraction_after_2s,high_risk_mean_speed,high_risk_braking_fraction,risk_onset_step,braking_delay_seconds,risk_no_braking_response,response_status,timeout_with_stagnation
0,0,head_on,True,success,False,133,77.09999999999998,26.6,0.9725364283696878,2.332439025374235,2.3278811144348825,943.6582726275061,1.0,1.0,,,,,False,no_risk,False
1,1,head_on,True,success,False,138,80.09999999999998,27.6,0.9757795579967908,2.682432893156819,2.4064822337877425,972.4011132492905,1.0,1.0,,,,,False,no_risk,False
2,2,head_on,True,success,False,138,80.10000000000001,27.6,0.9828159279789155,0.5307648846207051,1.8091569230433269,977.58541259525,1.0,1.0,3.0,0.0,28.0,,True,terminal_censored,False
3,3,head_on,False,static_collision_1,True,45,24.30000000000002,9.0,,-0.14434218355584516,2.3393636043918553,107.16815593380282,1.0,1.0,3.0,0.0,22.0,,True,terminal_censored,False
4,4,head_on,True,success,False,134,77.69999999999999,26.8,0.981537333728297,1.5743192664341166,18.420781124485693,960.083798131075,1.0,1.0,3.0,0.0,26.0,,True,terminal_censored,False
5,5,head_on,True,success,False,142,82.50000000000001,28.400000000000002,0.968399255291816,3.7700434503112223,3.0277395555448967,995.8121567262443,1.0,1.0,,,,,False,no_risk,False
6,6,head_on,True,success,False,141,81.89999999999996,28.200000000000003,0.9835647817101776,11.363597526317037,1.8566126977033015,998.6326777464096,1.0,1.0,,,,,False,no_risk,False
7,7,head_on,False,static_collision_2,True,88,50.09999999999998,17.6,,-0.18775298086282177,22.805059702849597,373.144971899038,1.0,1.0,3.0,0.0,67.0,,True,terminal_censored,False
8,8,head_on,True,success,False,142,82.49999999999991,28.400000000000002,0.9799237341275536,0.2877811494347773,2.743933313193958,1002.5818222793546,1.0,1.0,3.0,0.0,22.0,,True,terminal_censored,False
9,9,head_on,True,success,False,143,83.10000000000005,28.6,0.9654325900134751,9.260244804992261,1.2878799713197298,993.7446357487449,1.0,1.0,3.0,0.0,29.0,,True,terminal_censored,False
10,10,head_on,True,success,False,138,80.1,27.6,0.9736586647675131,18.224739369548182,3.1406587222449005,973.0812394753692,1.0,1.0,,,,,False,no_risk,False
11,11,head_on,True,success,False,137,79.50000000000001,27.400000000000002,0.9694008265282505,16.189157533598387,4.062212930715548,968.4880227008684,1.0,1.0,,,,,False,no_risk,False
12,12,head_on,True,success,False,142,82.50000000000004,28.400000000000002,0.9813491208505953,1.2745156906925743,20.83645128347139,1006.4135776125066,1.0,1.0,,,,,False,no_risk,False
13,13,head_on,True,success,False,132,76.50000000000001,26.400000000000002,0.9658727176214384,2.5139478445322627,5.008750467434332,934.8685693440395,1.0,1.0,,,,,False,no_risk,False
14,14,head_on,True,success,False,142,82.49999999999999,28.400000000000002,0.9800921537751888,8.23798242759306,21.908117561731984,1006.2097808372795,1.0,1.0,,,,,False,no_risk,False
15,15,head_on,True,success,False,137,79.49999999999999,27.400000000000002,0.9892080570681799,9.36475636190685,22.685446988590073,981.452405779268,1.0,1.0,,,,,False,no_risk,False
16,16,head_on,True,success,False,136,78.90000000000003,27.200000000000003,0.9777337826414234,1.631806430907786,1.2037740640361658,962.6696318520495,1.0,1.0,,,,,False,no_risk,False
17,17,head_on,True,success,False,135,78.30000000000001,27.0,0.9786453852005769,0.32477440950584757,25.385674510681106,963.082381573293,1.0,1.0,3.0,0.0,76.0,,True,terminal_censored,False
18,18,head_on,True,success,False,140,81.30000000000001,28.0,0.9803409034503026,8.989232977379418,1.1071453731725347,988.1956382808256,1.0,1.0,,,,,False,no_risk,False
19,19,head_on,False,static_collision_2,True,92,52.500000000000014,18.400000000000002,,-0.3788080921390975,15.335346564389145,390.64946589875234,1.0,1.0,3.0,0.0,71.0,,True,terminal_censored,False
20,20,head_on,True,success,False,138,80.10000000000001,27.6,0.9726348888104521,5.233212450157742,4.3273951117632645,972.7638177835929,1.0,1.0,,,,,False,no_risk,False
21,21,head_on,True,success,False,129,74.69999999999993,25.8,0.986691144365796,11.069550618967881,17.818091704265548,932.0534580812047,1.0,1.0,,,,,False,no_risk,False
22,22,head_on,False,static_collision_2,True,86,48.90000000000003,17.2,,-0.5247978416613561,22.58007372200367,361.47226792388005,1.0,1.0,3.0,0.0,65.0,,True,terminal_censored,False
23,23,head_on,True,success,False,136,78.89999999999998,27.200000000000003,0.9868498802300362,1.2825438738397068,1.5457453015563019,966.6208030528235,1.0,1.0,3.0,0.0,26.0,,True,terminal_censored,False
24,24,head_on,True,success,False,129,74.69999999999999,25.8,0.9670965089273349,3.540106425995182,5.709395212469179,918.8033584737345,1.0,1.0,,,,,False,no_risk,False
25,25,head_on,True,success,False,141,81.89999999999996,28.200000000000003,0.970265572692532,1.3329773510254617,1.8542834627632807,985.8148810596281,1.0,1.0,,,,,False,no_risk,False
26,26,head_on,True,success,False,141,81.89999999999995,28.200000000000003,0.9656908425746598,3.2631151834575274,5.333105922742517,986.827174379057,1.0,1.0,,,,,False,no_risk,False
27,27,head_on,True,success,False,135,78.30000000000003,27.0,0.9701054634517127,1.1517565322522536,2.968640558414357,954.2770195482458,1.0,1.0,,,,,False,no_risk,False
28,28,head_on,True,success,False,141,81.9,28.200000000000003,0.9735252237694412,2.6385952933517265,2.3574143154535783,990.1422331813319,1.0,1.0,,,,,False,no_risk,False
29,29,head_on,True,success,False,136,78.89999999999995,27.200000000000003,0.9809017871077065,0.581043655554919,1.9792485517568803,966.5732071274865,1.0,1.0,3.0,0.0,21.0,,True,terminal_censored,False
30,30,crossing_left,True,success,False,131,75.89999999999998,26.200000000000003,0.9869460426811443,12.8138341797547,22.776221412926887,944.1148669153022,1.0,1.0,,,,,False,no_risk,False
31,31,crossing_left,False,dynamic_collision,True,22,10.500000000000007,4.4,,16.74597498475031,-0.114461479937491,-56.81019649826487,1.0,1.0,3.0,0.0,11.0,,True,terminal_censored,False
32,32,crossing_left,False,dynamic_collision,True,19,8.700000000000006,3.8000000000000003,,15.349989624317786,-0.4502581744183418,-74.97115689674077,1.0,1.0,3.0,0.0,11.0,,True,terminal_censored,False
33,33,crossing_left,False,dynamic_collision,True,25,12.300000000000002,5.0,,8.363585745647123,-0.16151742530356605,-40.68359366364366,1.0,1.0,3.0,0.0,11.0,,True,terminal_censored,False
34,34,crossing_left,False,dynamic_collision,True,20,9.300000000000002,4.0,,13.14763134640549,-0.19768747110168938,-69.51343715144284,1.0,1.0,3.0,0.0,11.0,,True,terminal_censored,False
35,35,crossing_left,False,dynamic_collision,True,22,10.499999999999998,4.4,,13.995539871548438,-0.4616220411908647,-59.05702947892695,1.0,1.0,3.0,0.0,11.0,,True,terminal_censored,False
36,36,crossing_left,True,success,False,135,78.30000000000007,27.0,0.9685833859433457,0.6266415855157605,21.521578579363453,954.7531931133846,1.0,1.0,3.0,0.0,26.0,,True,terminal_censored,False
37,37,crossing_left,False,dynamic_collision,True,22,10.499999999999998,4.4,,9.24509985770965,-0.39028732735364313,-57.902101217051,1.0,1.0,3.0,0.0,11.0,,True,terminal_censored,False
38,38,crossing_left,True,success,False,140,81.30000000000005,28.0,0.9664737125208657,8.0481983949575,25.481386910411807,979.3826736302536,1.0,1.0,,,,,False,no_risk,False
39,39,crossing_left,True,success,False,136,78.90000000000009,27.200000000000003,0.954159243359167,6.76862142224938,9.4129581439424,950.2467296322975,1.0,1.0,,,,,False,no_risk,False
40,40,crossing_left,False,dynamic_collision,True,21,9.900000000000013,4.2,,15.024644517657368,-0.4851035570822546,-64.60903569893841,1.0,1.0,3.0,0.0,11.0,,True,terminal_censored,False
41,41,crossing_left,False,dynamic_collision,True,20,9.300000000000008,4.0,,13.476307851556168,-0.2963719555368658,-69.78989112333605,1.0,1.0,3.0,0.0,11.0,,True,terminal_censored,False
42,42,crossing_left,True,success,False,133,77.10000000000004,26.6,0.9706583077874155,1.0604213507478955,6.578889784142806,945.8020718129363,1.0,1.0,3.0,0.0,24.0,,True,terminal_censored,False
