#{"t_start": 1788917776.4365847, "env_id": "None"}
r,l,t,episode_base_return,episode_risk_return,episode_training_return
52.138529,77,0.917324,56.640919703015044,-4.502390887075204,52.13852881593982
-272.018233,338,1.139024,-272.01823304067995,0.0,-272.01823304067995
134.818093,118,1.21973,143.450577952071,-8.632485202375914,134.8180927496951
98.005331,105,1.292841,112.97487145499451,-14.969540349063744,98.00533110593082
-36.504784,49,1.326538,-29.06001849141576,-7.444765269540695,-36.50478376095646
91.324571,200,1.456554,98.23806942701943,-6.913498345693769,91.32457108132563
-271.271117,211,1.587227,-271.2711174880631,0.0,-271.2711174880631
-251.850377,370,1.796734,-251.79075680546532,-0.05962034890193291,-251.85037715436727
-184.231521,100,1.850849,-184.2315211016964,0.0,-184.2315211016964
104.794305,97,1.901867,113.15073436391862,-8.356429112093181,104.79430525182542
-204.014027,84,1.945326,-204.0140272191542,0.0,-204.0140272191542
42.603617,113,2.004939,46.779324910355996,-4.175707951604042,42.60361695875193
-237.016601,147,2.081568,-237.01660142389397,0.0,-237.01660142389397
-17.441747,54,2.71433,-11.156455507235336,-6.285291566320176,-17.441747073555533
-30.223291,204,2.840775,58.21701114820456,-88.44030212283073,-30.223290974626195
431.918091,425,3.113925,466.92534459664864,-35.00725318379198,431.91809141285705
525.710706,600,3.467583,525.7107061505093,0.0,525.7107061505093
135.8342,466,3.747995,147.88912569864723,-12.05492618262216,135.83419951602517
281.558176,502,4.620775,308.9886312271284,-27.43045567811593,281.55817554901256
286.208125,475,4.872514,306.9465020685351,-20.738377311957493,286.2081247565777
383.332321,212,4.986067,392.6950450892116,-9.362724503212277,383.33232058599924
620.860162,600,5.30437,620.8601618968054,0.0,620.8601618968054
338.794969,222,5.427589,343.6708203725962,-4.875850895552059,338.79496947704416
63.380816,82,5.474723,76.40362044440475,-13.022804239884131,63.38081620452063
53.798899,63,5.508037,57.611714162726955,-3.8128149041825043,53.798899258544466
23.014991,65,5.544825,25.943614502297066,-2.928623030492597,23.01499147180445
520.188287,600,6.497712,525.6107375642964,-5.422450997864498,520.1882865664319
65.233656,187,6.597914,72.66052321754839,-7.426867136468925,65.23365608107949
971.166076,270,6.741547,971.1660763293538,0.0,971.1660763293538
529.39228,491,7.006892,537.168996861663,-7.776717303563702,529.3922795580993
47.581101,67,7.04333,52.486959198896585,-4.905858357648237,47.58110084124837
69.969613,73,7.082578,81.70816691116173,-11.738554305469414,69.96961260569233
83.438728,73,7.124201,94.28858673672335,-10.84985849969712,83.4387282370262
976.273645,486,8.055209,976.2736450605773,0.0,976.2736450605773
557.968687,600,8.470016,561.953802191523,-3.985114712002365,557.9686874795207
135.970112,73,8.522163,141.07439180471425,-5.104279601966646,135.97011220274766
43.707782,56,8.558283,47.44053643775564,-3.732754502753025,43.7077819350026
54.020971,57,8.598603,57.29835217530925,-3.277381415252311,54.02097076005694
745.407285,600,8.94276,751.3938868271164,-5.986602073034268,745.4072847540822
926.249625,469,14.260653,957.1898604050609,-30.940235816429762,926.2496245886311
357.027516,329,15.118856,392.32619201494776,-35.29867611215155,357.0275159027964
309.700564,157,15.207458,333.44336532838247,-23.742801179574165,309.7005641488083
193.047423,152,15.296032,202.5202194010967,-9.47279653118676,193.04742286990995
72.271379,65,15.339057,78.47479107989666,-6.20341253477389,72.27137854512283
345.777479,220,15.459203,355.5600954513388,-9.782616613442283,345.77747883789647
90.974921,101,15.523388,97.84196163245343,-6.86704036850308,90.97492126395039
317.494656,139,15.617114,322.81728690829806,-5.322630429087611,317.49465647921056
945.279453,214,15.771989,945.2794533993097,0.0,945.2794533993097
-1.595213,41,15.805009,2.7118075691515173,-4.3070208178342195,-1.595213248682711
337.218477,166,15.922664,341.14156131379616,-3.923084051277976,337.21847726251815
-55.548498,22,15.9392,-51.68678041801564,-3.8617180651292706,-55.5484984831449
56.078415,60,15.98411,61.79401416184764,-5.7155988060820215,56.07841535576564
600.211804,441,16.274192,600.2118040916199,0.0,600.2118040916199
642.162012,288,17.047752,642.1620115756604,0.0,642.1620115756604
68.468814,69,17.085478,72.2911617762856,-3.8223480559842375,68.46881372030134
373.306432,181,17.182523,391.458002722312,-18.151570636689396,373.30643208562265
428.020267,171,17.275911,432.27929497747806,-4.2590284123814595,428.0202665650966
99.584284,81,17.320353,111.66757682504453,-12.08329245734821,99.58428436769637
-56.726282,24,17.335158,-51.36967268934667,-5.356609550247662,-56.726282239594326
988.532426,204,17.452523,988.5324263156518,0.0,988.5324263156518
37.558234,52,17.484165,41.54185853600222,-3.983624257213175,37.558234278789
986.368123,292,17.648497,986.3681228663239,0.0,986.3681228663239
558.061106,281,17.810239,558.0611063652391,0.0,558.0611063652391
77.724573,70,17.851667,83.06466255453753,-5.340089328021292,77.72457322651621
372.727623,224,17.979986,379.9497822689847,-7.222159091100801,372.72762317788374
267.911066,135,18.056399,273.23818610547016,-5.327120219408186,267.9110658860619
47.665521,76,18.100626,52.90320320291218,-5.237681889072261,47.665521313839946
951.779051,196,18.797545,951.7790507998296,0.0,951.7790507998296
94.337772,73,18.839303,101.4575691488775,-7.119797195899243,94.33777195297822
93.713746,96,18.89141,103.11709133932068,-9.403345267630101,93.71374607169061
312.405493,141,18.964977,316.51366910065155,-4.108175979127519,312.4054931215241
341.457333,124,19.036853,347.64947658177795,-6.192143276552598,341.45733330522535
153.427934,72,19.076046,157.4119613661707,-3.9840273205044534,153.42793404566626
-42.981024,27,19.092667,-37.51205551342288,-5.468968954679179,-42.98102446810206
85.434249,90,19.141592,91.5022711618162,-6.068022085410329,85.43424907640588
75.367522,52,19.169836,79.81563058669654,-4.44810821989162,75.36752236680495
866.796173,468,19.417338,883.5024095916673,-16.706236339955925,866.7961732517114
262.242729,129,19.488126,266.4414976373535,-4.198769030961595,262.24272860639184
261.723888,145,19.566079,271.0207288771033,-9.296840899160289,261.72388797794304
112.450789,101,19.6206,119.87101349072704,-7.420223995199075,112.45078949552793
175.005378,98,19.674103,179.45690994769012,-4.451531572027133,175.00537837566299
67.712469,77,19.717484,79.01647484087626,-11.304005758023003,67.71246908285327
219.810102,129,19.786075,225.7590920324296,-5.948989751599769,219.8101022808298
48.671028,41,20.413848,53.65432277716556,-4.983294507434898,48.67102826973064
319.261323,180,20.519978,327.4624876833384,-8.201164271099804,319.26132341223865
195.493742,102,20.581347,198.98895307921228,-3.4952112517324476,195.49374182747985
77.104274,61,20.624387,83.3705710892968,-6.266297205652323,77.10427388364447
940.358405,219,20.772064,940.3584052456074,0.0,940.3584052456074
886.943116,317,20.971749,910.5025391632071,-23.55942350011121,886.9431156630957
113.485281,67,21.017974,118.68917897844891,-5.2038980442421945,113.48528093420667
984.555169,213,21.138217,998.5043727988955,-13.949203362069852,984.5551694368256
419.040641,165,21.226612,429.48037507172097,-10.439734008818887,419.040641062902
-58.181418,19,21.238667,-53.783844209952804,-4.397574105103154,-58.18141831505596
422.747598,147,21.320541,428.6999567672949,-5.952358508253651,422.7475982590414
78.325098,51,21.347793,82.1224208273453,-3.7973226982569193,78.32509812908843
365.799616,159,21.433772,379.667287417641,-13.867670945508184,365.7996164721328
615.401084,495,22.329449,615.4010836238557,0.0,615.4010836238557
896.702092,496,22.650392,917.1834921944525,-20.481400218738102,896.7020919757142
413.558771,126,22.73262,418.4522455272079,-4.89347416316019,413.55877136404774
51.276633,70,22.782501,55.987274295998105,-4.710641729294635,51.276632566703455
9.300033,34,22.806645,12.812703344414132,-3.5126707388177394,9.3000326055964
398.076353,128,22.89224,405.43512379505796,-7.358770740860707,398.0763530541973
296.759265,120,22.96365,300.0797973840919,-3.3205323398333624,296.75926504425865
354.772112,268,23.107515,379.2578058138664,-24.4856942860763,354.7721115277902
925.20124,232,26.6892,940.904515856982,-15.703275706869263,925.2012401501128
54.821856,48,26.716485,59.49801656716983,-4.676160828836992,54.82185573833286
41.254819,51,26.744565,49.89786560189779,-8.643046851324382,41.254818750573435
505.0016,248,26.877151,505.0016001822,0.0,505.0016001822
183.196359,97,27.530977,211.1986176373336,-28.002258683553865,183.19635895377968
956.517704,200,27.656883,976.4872930767474,-19.969589166850376,956.5177039098969
391.349782,137,27.743277,395.1073449322157,-3.757563380494674,391.3497815517211
109.600744,68,27.790206,115.3562335803506,-5.755489895672057,109.60074368467856
368.349802,118,27.865196,377.3467700689985,-8.996968317697007,368.34980175130147
973.590851,241,28.007867,982.968210705124,-9.37735977373935,973.5908509313845
272.724353,107,28.080402,277.15118670373647,-4.426833874804932,272.7243528289315
437.732536,139,28.173009,442.56071906087664,-4.8281835422864985,437.7325355185901
343.386821,106,28.239267,356.9383938297631,-13.551573257686282,343.3868205720768
364.471257,149,28.334532,369.790979765408,-5.3197229163054,364.4712568491026
942.21184,215,28.470034,959.5810569238072,-17.369217074316875,942.2118398494902
-57.797738,22,28.486679,-53.235904322024695,-4.561834039882161,-57.797738361906866
97.604629,60,28.527497,102.30677464392649,-4.7021454799776325,97.60462916394881
921.755446,250,28.661333,938.5910415680692,-16.835595313544687,921.7554462545247
990.606994,198,28.767616,990.6069940178207,0.0,990.6069940178207
949.740885,267,29.536379,952.3149943232046,-2.5741094817206083,949.7408848414839
977.743516,228,29.681072,980.5525268136311,-2.809010764915249,977.743516048716
112.375391,67,29.72905,116.14267484651069,-3.7672841182171144,112.37539072829355
939.161463,226,29.855443,939.161462684276,0.0,939.161462684276
440.940509,142,29.931432,447.0116078447609,-6.071099004120645,440.9405088406402
1012.913646,192,30.035224,1012.913646423916,0.0,1012.913646423916
954.763783,208,30.143129,954.7637826045678,0.0,954.7637826045678
370.59037,140,30.220917,396.0991678283609,-25.508798178928892,370.5903696494321
120.198279,75,30.26155,126.15426889741701,-5.955989482860318,120.19827941455668
-21.331761,37,30.283428,-8.09389785125633,-13.237863249557385,-21.331761100813736
336.237999,139,30.359937,341.480340506389,-5.242341013007858,336.23799949338115
124.54374,68,30.397674,133.8967995346029,-9.353059854280374,124.5437396803225
49.100975,58,30.430474,51.57782582419287,-2.4768509294707783,49.10097489472207
-38.604374,30,30.448171,-33.605237300919825,-4.999136676769786,-38.60437397768963
109.61681,61,30.483901,119.42055137085967,-9.803741273188537,109.61681009767105
893.983614,202,31.206724,909.1643664110935,-15.180751927575596,893.983614483518
240.810105,114,31.272809,245.97550444766864,-5.165399159593371,240.81010528807525
386.697396,130,31.341731,394.4350534058252,-7.7376573677118765,386.6973960381133
402.549805,159,31.427847,425.1991477500246,-22.649342989926367,402.54980476009837
