#{"t_start": 1788917528.6531856, "env_id": "None"}
r,l,t,episode_base_return,episode_risk_return,episode_training_return
24.700869,499,1.120543,25.90843982425129,-1.2075706007917404,24.700869223459563
-271.994125,288,1.271951,-271.9941249674737,0.0,-271.9941249674737
-231.602309,182,1.369811,-231.60230864788673,0.0,-231.60230864788673
-208.716142,275,1.515117,-206.10750778748672,-2.608634606128134,-208.7161423936148
-235.361315,565,1.808196,-235.36131533788688,0.0,-235.36131533788688
-85.980753,43,1.832349,-25.671405729772772,-60.309347571528484,-85.98075330130125
65.324109,102,1.888787,122.05554438858631,-56.73143521966362,65.32410916892273
-50.266365,437,2.740084,-42.58189571593094,-7.6844692819585685,-50.2663649978895
147.300058,160,2.823832,200.7546247997419,-53.454566879138596,147.30005792060328
75.85717,356,3.012579,121.8228633430142,-45.96569355406919,75.85716978894538
238.913366,190,3.112618,284.9827328840397,-46.069366524362486,238.91336635967718
299.373118,397,3.331545,344.93744708606323,-45.56432909557557,299.3731179904877
313.316299,252,3.464657,351.4076937351192,-38.09139513331925,313.3162986018
297.719765,532,4.377298,373.3181551049566,-75.59838993596347,297.7197651689932
477.956521,600,4.693344,508.1399579063824,-30.18343724173024,477.95652066465243
395.333242,455,4.970044,438.9084365205387,-43.57519438070782,395.3332421398308
684.448548,600,5.346658,738.7168170467597,-54.268268619797055,684.4485484269627
115.916717,128,5.418495,165.408499067636,-49.49178198259782,115.91671708503814
249.590351,214,6.163473,322.10289124133703,-72.51254014722508,249.5903510941121
529.817093,306,6.321233,529.8170930044538,0.0,529.8170930044538
302.682467,250,6.453354,393.51179731333195,-90.82933076525234,302.68246654807956
977.675249,400,6.677762,978.7175280154247,-1.0422791380647123,977.67524887736
274.230766,600,7.059147,284.60910904735624,-10.378342996610682,274.23076605074556
-69.558122,28,7.079298,-30.886666136496572,-38.67145605770902,-69.55812219420562
233.557904,152,7.172435,278.600658051033,-45.042753855208275,233.5579041958248
317.907399,212,7.883603,397.13962560884545,-79.23222647221732,317.90739913662816
406.254378,186,7.981425,431.8475010701309,-25.593123366391332,406.25437770373946
22.217026,80,8.025199,57.27759898071852,-35.06057286952634,22.21702611119224
323.142772,294,8.181251,366.76151913863094,-43.618746985429965,323.14277215320095
483.857165,348,8.366659,485.48850618920926,-1.6313414502089012,483.8571647390004
376.415157,226,8.492409,410.5256755619077,-34.110518803542774,376.4151567583649
288.887828,191,8.616702,330.78382320847743,-41.89599537583222,288.88782783264537
525.201173,420,8.889997,525.2011729688313,0.0,525.2011729688313
104.334011,85,14.160732,139.17429068193638,-34.840279872298765,104.33401080963768
274.529644,209,14.86359,346.6309234738662,-72.10127922339757,274.5296442504686
-2.612091,66,14.897842,28.225591104627398,-30.83768195597981,-2.612090851352434
922.707839,464,15.145294,927.4360423374369,-4.72820348503961,922.7078388523973
317.81299,163,15.236289,345.6290964302703,-27.81610641994643,317.8129900103239
315.686345,200,15.361543,385.9136009336911,-70.22725623195751,315.6863447017337
193.426755,148,15.454053,248.01703915920154,-54.590284242273384,193.42675491692825
351.915453,161,15.557349,387.088825713906,-35.17337242641275,351.9154532874932
87.83416,127,15.640594,175.87640772951528,-88.04224732070851,87.8341604088069
907.17293,298,15.832211,936.5572856349193,-29.38435532788752,907.1729303070318
284.135376,184,15.937036,317.160757542561,-33.02538171439084,284.1353758281702
32.622465,67,15.971781,87.38634733378261,-54.76388254733908,32.62246478644359
97.97927,79,16.016219,125.70345288663877,-27.724182978354875,97.97926990828397
358.465703,178,16.760184,403.23737890248066,-44.77167595307211,358.4657029494086
767.58924,346,16.947531,880.2390223463385,-112.64978188920975,767.5892404571293
300.582987,194,17.051474,343.79215846583486,-43.20917188104363,300.5829865847911
57.902554,68,17.089777,105.35258648093233,-47.450032790036175,57.902553690896184
975.250163,401,17.339013,979.0568875563454,-3.8067246825907537,975.2501628737546
386.270981,245,17.496948,424.0699004624779,-37.79891933855781,386.27098112391997
-48.40891,35,17.522198,-5.254702926229527,-43.15420709369434,-48.408910019923866
933.276961,305,17.722268,961.9975823294819,-28.720621099674492,933.2769612298074
18.716687,55,17.757714,61.935498615665864,-43.21881134652058,18.716687269145382
107.604855,97,17.814064,153.50999232312796,-45.90513684722518,107.60485547590278
-52.199781,46,17.845313,-0.9376762992830407,-51.262104308569704,-52.19978060785277
294.446883,209,18.576941,370.0100117960943,-75.56312888102251,294.44688291507174
45.969367,64,18.612455,86.27338899075974,-40.304021759742525,45.96936723101729
-81.240126,22,18.626039,-46.92691573115532,-34.3132099346773,-81.24012566583264
369.260128,150,18.705799,407.2838464806041,-38.02371800025331,369.26012848035094
995.284686,261,18.848075,998.0377677514566,-2.7530813893126043,995.2846863621442
885.99409,419,19.105452,942.9560846354356,-56.96199461958301,885.9940900158524
921.554462,370,19.339247,958.3335705174391,-36.779108477537456,921.5544620399016
101.536478,99,19.404697,137.93010414009603,-36.393626374188415,101.53647776590762
929.739475,253,19.577884,942.5020071942275,-12.762532599693735,929.7394745945339
962.207114,265,19.748518,968.3646479743958,-6.15753409959172,962.2071138748039
378.896943,292,20.514099,427.8596588026379,-48.96271610779516,378.89694269484295
395.074846,178,20.611773,419.64568153238906,-24.570835385978164,395.074846146411
574.758548,294,20.76436,574.7585480787628,0.0,574.7585480787628
91.49943,74,20.806237,120.99070342465541,-29.49127357571366,91.49942984894173
310.120962,144,20.881835,353.400751092953,-43.27978925280949,310.1209618401435
-82.403737,23,20.895439,-47.323161386311796,-35.08057587796941,-82.40373726428122
889.113097,291,21.050112,912.978761231227,-23.865663908478147,889.1130973227487
205.212426,120,21.115118,221.56497620087075,-16.352549889967275,205.21242631090345
71.755843,62,21.150096,107.08907155917885,-35.33322816387471,71.7558433953042
981.058836,408,21.400481,988.242280423029,-7.183444690261452,981.0588357327675
305.487173,141,21.493868,354.0957078855923,-48.608534665539025,305.4871732200534
375.801153,155,22.199278,422.89558000406987,-47.094427243000524,375.80115276106943
67.052553,61,22.231405,104.3755220245274,-37.32296923511724,67.0525527894102
303.170441,157,22.312344,349.481273196819,-46.31083200966354,303.1704411871555
310.278866,145,22.391841,344.31758726385635,-34.038721037225486,310.278866226631
400.897556,224,22.511345,446.5586588876696,-45.66110333405014,400.8975555536191
325.479321,163,22.597498,381.1493494679103,-55.67002883114455,325.4793206367658
922.443135,307,22.761602,922.443134593405,0.0,922.443134593405
114.385812,68,22.798692,137.50643649112772,-23.1206246971235,114.38581179400425
287.401993,142,22.874771,334.83701933151207,-47.43502676360984,287.4019925679022
405.099531,306,27.113991,405.0995310507276,0.0,405.0995310507276
990.312637,295,27.271485,990.3126372439017,0.0,990.3126372439017
355.854701,178,27.961385,430.8934634714493,-75.03876295206413,355.8547005193853
304.632674,133,28.032408,352.2069209901066,-47.574246942451936,304.6326740476547
948.332672,285,28.197772,996.1647121404744,-47.83204029083719,948.3326718496373
281.214244,162,28.302584,349.73258080899814,-68.51833638426186,281.2142444247362
27.633604,64,28.346131,55.77173820592489,-28.13813404739183,27.633604158533103
179.126565,97,28.410375,213.82440466162103,-34.69783932928814,179.1265653323328
918.685862,244,28.562622,1002.4169946414372,-83.73113239132608,918.6858622501112
275.356289,190,28.687558,359.7976997118874,-84.44141115457042,275.35628855731693
353.158791,152,28.769285,399.4366123598289,-46.27782125756075,353.1587911022681
820.110476,303,28.932747,925.2465268800792,-105.13605131844635,820.1104755616335
