scenario_id,scenario_type,success,reason,collision,steps,path_length,navigation_time,path_efficiency,min_static_clearance,min_dynamic_clearance,base_return,risk_return,training_return,full_speed_fraction_after_2s,clipped_mean_fraction,high_risk_mean_speed,risk_onset_step,braking_delay_seconds,risk_no_braking_response
0,head_on,True,success,False,138,76.14499914452433,27.6,0.9995110192895694,11.530516818403797,18.03019590277915,954.549991445242,0.0,954.549991445242,0.875,,,,,False
1,head_on,True,success,False,141,77.73250089266344,28.200000000000003,0.9977703903547714,10.757021005003052,18.300011669432756,970.2750089266353,0.0,970.2750089266353,0.8702290076335878,,,,,False
2,head_on,True,success,False,149,82.54999993845821,29.8,0.998376059063429,5.649201164141985,16.660088694215894,1018.049999384582,0.0,1018.049999384582,0.8776978417266187,,,,,False
3,head_on,True,success,False,142,78.34999993845814,28.400000000000002,0.998621708347676,12.47521511103206,25.0942705798405,976.399999384581,0.0,976.399999384581,0.8712121212121212,,,,,False
4,head_on,True,success,False,145,80.1699997271597,29.0,0.9760331745809895,0.5980398228191852,16.08683570441387,974.1981924124481,0.0,974.1981924124481,0.8740740740740741,,3.0,69.0,12.200000000000001,False
5,head_on,True,success,False,142,78.27333303496242,28.400000000000002,0.9804897709292465,1.8339508157298612,0.9750649790105488,953.9158019805293,0.0,953.9158019805293,0.8712121212121212,,3.0,27.0,20.0,False
6,head_on,True,success,False,142,78.41000051267451,28.400000000000002,0.9853503527150489,15.630262189070876,0.909431025578983,956.8655657806555,0.0,956.8655657806555,0.8712121212121212,,3.0,38.0,17.8,False
7,head_on,True,success,False,147,81.22999980807306,29.400000000000002,0.9856268520098519,13.176030473580315,0.9820906400439489,987.3135747326278,0.0,987.3135747326278,0.8759124087591241,,3.0,40.0,18.2,False
8,head_on,True,success,False,147,81.49000020392236,29.400000000000002,0.982873218930745,0.7622983552723142,14.849187131450826,992.0320544267579,0.0,992.0320544267579,0.8832116788321168,,3.0,68.0,12.8,False
9,head_on,True,success,False,143,78.90999962344769,28.6,0.9860895549707687,13.002346802104665,0.9582328742159838,963.5804397928839,0.0,963.5804397928839,0.8721804511278195,,3.0,57.0,14.200000000000001,False
10,head_on,True,success,False,148,81.92999989159411,29.6,0.9757857783289107,0.596700830911101,21.383243925450774,991.0270468963947,0.0,991.0270468963947,0.8768115942028986,,3.0,65.0,13.600000000000001,False
11,head_on,True,success,False,149,82.45000007390978,29.8,0.9810732828332901,1.8970195212089207,0.9045336099649743,993.7440149565066,0.0,993.7440149565066,0.8776978417266187,,3.0,21.0,22.400000000000002,False
12,head_on,True,success,False,145,80.02999980807304,29.0,0.9860495567644855,5.531375511145837,1.0238428512951483,975.1488512541497,0.0,975.1488512541497,0.8740740740740741,,3.0,45.0,16.8,False
13,head_on,True,success,False,140,77.3649991433323,28.0,0.9807516048423658,1.7784344198583373,0.9290175669982865,944.4529903042953,0.0,944.4529903042953,0.8769230769230769,,3.0,25.0,20.0,False
14,head_on,True,success,False,143,78.9700002457201,28.6,0.9713083881314186,0.8010553251189272,1.2171691406908796,952.0726797152352,0.0,952.0726797152352,0.8721804511278195,,3.0,39.0,17.8,False
15,head_on,True,success,False,136,74.88999984517687,27.200000000000003,0.9859827999523451,9.6110619315463,0.9641366817879558,923.7167191984676,0.0,923.7167191984676,0.873015873015873,,3.0,53.0,13.600000000000001,False
16,head_on,True,success,False,139,76.369999949187,27.8,0.9725917996834158,1.0824727127995315,1.0767197141876599,928.6348626251824,0.0,928.6348626251824,0.8682170542635659,,3.0,28.0,19.0,False
17,head_on,True,success,False,141,77.7325007665161,28.200000000000003,0.9978437227918097,15.451348818501433,13.66506022107864,970.2750076651587,0.0,970.2750076651587,0.8702290076335878,,,,,False
18,head_on,True,success,False,142,78.19000028774157,28.400000000000002,0.9867289283475996,12.754675198647202,1.1237437297011246,958.8693886125562,0.0,958.8693886125562,0.8712121212121212,,3.0,24.0,20.400000000000002,False
